id,intensidad,ocupacion,vmed,error,periodo_integracion
4708,72,3.0,0.0,N,5
4708,9,1.0,0.0,N,7
4708,24,1.0,0.0,N,5
4708,15,1.0,0.0,N,4
4708,15,1.0,0.0,N,8
4708,15,0.0,0.0,N,4
4708,40,2.0,0.0,N,9
4708,20,1.0,0.0,N,9
4708,45,2.0,0.0,N,4
4708,15,0.0,0.0,N,4
4708,15,1.0,0.0,N,8
4708,30,1.0,0.0,N,2
4708,0,0.0,0.0,N,2
4708,36,1.0,0.0,N,5
4708,36,2.0,0.0,N,5
4708,26,1.0,0.0,N,7
4708,20,1.0,0.0,N,6
4708,20,1.0,0.0,N,12
4708,36,2.0,0.0,N,10
4708,15,1.0,0.0,N,4
4708,10,1.0,0.0,N,6
4708,15,1.0,0.0,N,4
4708,16,2.0,0.0,N,11
4708,20,2.0,0.0,N,6
4708,15,1.0,0.0,N,4
4708,15,1.0,0.0,N,4
4708,15,0.0,0.0,N,4
4708,17,2.0,0.0,N,7
4708,60,2.0,0.0,N,1
4708,34,2.0,0.0,N,11
4708,9,1.0,0.0,N,7
4708,15,1.0,0.0,N,4
4708,22,1.0,0.0,N,11
4708,17,1.0,0.0,N,7
4708,22,1.0,0.0,N,11
4708,15,1.0,0.0,N,8
4708,20,1.0,0.0,N,9
4708,18,2.0,0.0,N,10
4708,32,1.0,0.0,N,13
4708,24,3.0,0.0,N,10
4708,20,1.0,0.0,N,12
4708,24,2.0,0.0,N,15
4708,30,2.0,0.0,N,8
4708,16,2.0,0.0,N,11
4708,27,2.0,0.0,N,9
4708,24,2.0,0.0,N,10
4708,25,2.0,0.0,N,14
4708,31,2.0,0.0,N,12
4708,22,2.0,0.0,N,11
4708,15,1.0,0.0,N,8
4708,28,2.0,0.0,N,15
4708,20,3.0,0.0,N,12
4708,79,8.0,0.0,N,15
4708,27,8.0,0.0,N,11
4708,41,2.0,0.0,N,12
4708,37,2.0,0.0,N,11
4708,44,3.0,0.0,N,11
4708,40,3.0,0.0,N,12
4708,30,2.0,0.0,N,8
4708,30,1.0,0.0,N,6
4708,30,2.0,0.0,N,14
4708,30,1.0,0.0,N,12
4708,25,1.0,0.0,N,12
4708,36,2.0,0.0,N,15
4708,35,3.0,0.0,N,12
4708,51,1.0,0.0,N,13
4708,56,2.0,0.0,N,15
4708,26,2.0,0.0,N,14
4708,28,2.0,0.0,N,11
4708,39,2.0,0.0,N,11
4708,61,2.0,0.0,N,15
4708,23,1.0,0.0,N,13
4708,39,2.0,0.0,N,14
4708,105,4.0,0.0,N,12
4708,45,2.0,0.0,N,15
4708,36,3.0,0.0,N,15
4708,32,1.0,0.0,N,15
4708,28,1.0,0.0,N,15
4708,27,1.0,0.0,N,11
4708,40,3.0,0.0,N,12
4708,43,1.0,0.0,N,14
4708,39,2.0,0.0,N,14
4708,49,2.0,0.0,N,11
4708,64,2.0,0.0,N,15
4708,61,2.0,0.0,N,15
4708,53,4.0,0.0,N,15
4708,37,1.0,0.0,N,13
4708,61,3.0,0.0,N,14
4708,40,2.0,0.0,N,15
4708,45,2.0,0.0,N,8
4708,42,2.0,0.0,N,13
4708,27,1.0,0.0,N,11
4708,28,2.0,0.0,N,15
4708,28,1.0,0.0,N,13
4708,36,1.0,0.0,N,15
4708,32,1.0,0.0,N,15
4708,25,1.0,0.0,N,12
4708,20,1.0,0.0,N,12
4708,24,1.0,0.0,N,10
4708,28,1.0,0.0,N,15
4708,18,1.0,0.0,N,10
4708,30,3.0,0.0,N,14
4708,18,0.0,0.0,N,13
4708,12,0.0,0.0,N,5
4708,43,2.0,0.0,N,7
4708,29,2.0,0.0,N,13
4708,18,1.0,0.0,N,10
4708,22,0.0,0.0,N,11
4708,27,2.0,0.0,N,9
4708,30,1.0,0.0,N,8
4708,10,0.0,0.0,N,6
4708,16,1.0,0.0,N,11
4708,23,0.0,0.0,N,13
4708,15,0.0,0.0,N,8
4708,31,1.0,0.0,N,10
4708,17,0.0,0.0,N,7
4708,49,1.0,0.0,N,12
4708,25,1.0,0.0,N,12
4708,26,1.0,0.0,N,14
4708,30,2.0,0.0,N,6
4708,27,1.0,0.0,N,11
4708,18,0.0,0.0,N,10
4708,30,2.0,0.0,N,8
4708,37,1.0,0.0,N,13
4708,20,0.0,0.0,N,9
4708,24,1.0,0.0,N,5
4708,18,1.0,0.0,N,10
4708,15,0.0,0.0,N,4
4708,30,1.0,0.0,N,10
4708,27,1.0,0.0,N,9
4708,18,2.0,0.0,N,10
4708,24,1.0,0.0,N,10
4708,32,1.0,0.0,N,15
4708,44,2.0,0.0,N,15
4708,20,1.0,0.0,N,12
4708,46,2.0,0.0,N,13
4708,60,2.0,0.0,N,15
4708,35,1.0,0.0,N,14
4708,38,1.0,0.0,N,11
4708,52,2.0,0.0,N,15
4708,59,1.0,0.0,N,15
4708,68,3.0,0.0,N,14
4708,88,2.0,0.0,N,15
4708,56,2.0,0.0,N,15
4708,95,3.0,0.0,N,15
4708,65,3.0,0.0,N,12
4708,108,3.0,0.0,N,15
4708,60,2.0,0.0,N,15
4708,132,3.0,0.0,N,15
4708,84,3.0,0.0,N,15
4708,104,2.0,0.0,N,15
4708,88,3.0,0.0,N,15
4708,80,3.0,0.0,N,15
4708,85,3.0,0.0,N,15
4708,83,3.0,0.0,N,15
4708,52,4.0,0.0,N,15
4708,92,3.0,0.0,N,15
4708,34,1.0,0.0,N,14
4708,88,2.0,0.0,N,13
4708,44,1.0,0.0,N,15
4708,60,2.0,0.0,N,15
4708,52,2.0,0.0,N,15
4708,76,2.0,0.0,N,15
4708,44,2.0,0.0,N,15
4708,72,4.0,0.0,N,15
4708,52,1.0,0.0,N,15
4708,56,1.0,0.0,N,15
4708,104,3.0,0.0,N,15
4708,61,2.0,0.0,N,15
4708,109,5.0,0.0,N,15
4708,81,3.0,0.0,N,15
4708,80,5.0,0.0,N,15
4708,80,3.0,0.0,N,15
4708,89,3.0,0.0,N,15
4708,73,2.0,0.0,N,15
4708,56,1.0,0.0,N,15
4708,56,1.0,0.0,N,15
4708,111,4.0,0.0,N,14
4708,49,3.0,0.0,N,15
4708,84,3.0,0.0,N,15
4708,46,2.0,0.0,N,13
4708,56,2.0,0.0,N,15
4708,92,4.0,0.0,N,15
4708,76,2.0,0.0,N,15
4708,55,2.0,0.0,N,15
4708,40,1.0,0.0,N,14
4708,26,1.0,0.0,N,14
4708,40,0.0,0.0,N,12
4708,35,1.0,0.0,N,15
4708,36,2.0,0.0,N,15
4708,28,1.0,0.0,N,15
4708,49,2.0,0.0,N,11
4708,44,2.0,0.0,N,15
4708,56,3.0,0.0,N,15
4708,52,7.0,0.0,N,15
4708,60,1.0,0.0,N,2
4708,28,0.0,0.0,N,13
4708,47,2.0,0.0,N,14
4708,32,1.0,0.0,N,15
4708,24,1.0,0.0,N,10
4708,0,0.0,0.0,N,3
4708,17,1.0,0.0,N,7
4708,26,3.0,0.0,N,14
4708,20,0.0,0.0,N,12
4708,27,1.0,0.0,N,9
4708,18,1.0,0.0,N,10
4708,28,1.0,0.0,N,15
4708,33,2.0,0.0,N,11
4708,30,1.0,0.0,N,8
4708,33,1.0,0.0,N,11
4708,22,1.0,0.0,N,11
4708,27,1.0,0.0,N,9
4708,33,1.0,0.0,N,9
4708,20,1.0,0.0,N,12
4708,9,1.0,0.0,N,7
4708,26,1.0,0.0,N,7
4708,22,1.0,0.0,N,11
4708,27,1.0,0.0,N,11
4708,15,0.0,0.0,N,12
4708,49,2.0,0.0,N,11
4708,14,0.0,0.0,N,13
4708,33,2.0,0.0,N,9
4708,25,1.0,0.0,N,12
4708,32,1.0,0.0,N,15
4708,27,1.0,0.0,N,11
4708,48,2.0,0.0,N,15
4708,52,2.0,0.0,N,15
4708,55,2.0,0.0,N,15
4708,57,2.0,0.0,N,15
4708,56,3.0,0.0,N,15
4708,68,2.0,0.0,N,15
4708,80,2.0,0.0,N,15
4708,92,2.0,0.0,N,15
4708,95,2.0,0.0,N,15
4708,72,3.0,0.0,N,15
4708,85,3.0,0.0,N,15
4708,68,2.0,0.0,N,15
4708,96,3.0,0.0,N,15
4708,132,4.0,0.0,N,15
4708,67,3.0,0.0,N,15
4708,116,4.0,0.0,N,15
4708,160,5.0,0.0,N,15
4708,108,3.0,0.0,N,15
4708,163,4.0,0.0,N,15
4708,200,7.0,0.0,N,15
4708,184,7.0,0.0,N,15
4708,164,5.0,0.0,N,15
4708,160,5.0,0.0,N,15
4708,144,5.0,0.0,N,15
4708,112,5.0,0.0,N,15
4708,145,5.0,0.0,N,15
4708,176,6.0,0.0,N,15
4708,123,4.0,0.0,N,15
4708,144,5.0,0.0,N,15
4708,120,4.0,0.0,N,15
4708,100,2.0,0.0,N,15
4708,140,4.0,0.0,N,15
4708,148,5.0,0.0,N,15
4708,141,5.0,0.0,N,15
4708,131,5.0,0.0,N,15
4708,128,3.0,0.0,N,15
4708,132,4.0,0.0,N,15
4708,164,4.0,0.0,N,15
4708,140,5.0,0.0,N,15
4708,153,4.0,0.0,N,15
4708,123,4.0,0.0,N,15
4708,112,3.0,0.0,N,15
4708,88,4.0,0.0,N,15
4708,112,4.0,0.0,N,15
4708,117,5.0,0.0,N,15
4708,116,4.0,0.0,N,15
4708,125,4.0,0.0,N,15
4708,101,3.0,0.0,N,15
4708,77,4.0,0.0,N,15
4708,95,4.0,0.0,N,15
4708,120,5.0,0.0,N,15
4708,97,5.0,0.0,N,15
4708,99,3.0,0.0,N,15
4708,89,2.0,0.0,N,15
4708,96,2.0,0.0,N,15
4708,88,3.0,0.0,N,15
4708,72,3.0,0.0,N,15
4708,56,2.0,0.0,N,15
4708,56,4.0,0.0,N,15
4708,40,1.0,0.0,N,15
4708,53,2.0,0.0,N,14
4708,85,1.0,0.0,N,15
4708,59,5.0,0.0,N,15
4708,57,1.0,0.0,N,15
4708,48,2.0,0.0,N,15
4708,64,2.0,0.0,N,15
4708,55,2.0,0.0,N,15
4708,65,2.0,0.0,N,15
4708,60,1.0,0.0,N,15
4708,34,1.0,0.0,N,14
4708,30,1.0,0.0,N,14
4708,45,2.0,0.0,N,13
4708,42,1.0,0.0,N,13
4708,32,1.0,0.0,N,13
4708,39,1.0,0.0,N,12
4708,13,1.0,0.0,N,9
4708,20,1.0,0.0,N,12
4708,24,0.0,0.0,N,10
4708,15,1.0,0.0,N,8
4708,22,1.0,0.0,N,11
4708,15,0.0,0.0,N,4
4708,15,1.0,0.0,N,4
4708,30,1.0,0.0,N,8
4708,34,1.0,0.0,N,7
4708,19,1.0,0.0,N,15
4708,37,1.0,0.0,N,13
4708,24,2.0,0.0,N,10
4708,17,1.0,0.0,N,14
4708,30,1.0,0.0,N,10
4708,23,1.0,0.0,N,15
4708,15,1.0,0.0,N,8
4708,20,1.0,0.0,N,12
4708,23,1.0,0.0,N,10
4708,68,3.0,0.0,N,15
4708,44,1.0,0.0,N,15
4708,40,1.0,0.0,N,15
4708,55,3.0,0.0,N,13
4708,68,2.0,0.0,N,15
4708,75,2.0,0.0,N,15
4708,88,3.0,0.0,N,15
4708,80,4.0,0.0,N,15
4708,84,1.0,0.0,N,15
4708,116,3.0,0.0,N,15
4708,104,4.0,0.0,N,15
4708,160,4.0,0.0,N,15
4708,133,4.0,0.0,N,15
4708,156,7.0,0.0,N,15
4708,160,4.0,0.0,N,15
4708,148,6.0,0.0,N,15
4708,92,2.0,0.0,N,15
4708,163,5.0,0.0,N,15
4708,141,5.0,0.0,N,15
4708,104,9.0,0.0,N,15
4708,120,4.0,0.0,N,15
4708,120,5.0,0.0,N,15
4708,172,7.0,0.0,N,15
4708,140,4.0,0.0,N,15
4708,180,5.0,0.0,N,15
4708,204,7.0,0.0,N,15
4708,179,6.0,0.0,N,15
4708,151,3.0,0.0,N,15
4708,168,4.0,0.0,N,15
4708,135,4.0,0.0,N,15
4708,95,2.0,0.0,N,15
4708,120,3.0,0.0,N,15
4708,144,4.0,0.0,N,15
4708,96,3.0,0.0,N,15
4708,128,2.0,0.0,N,15
4708,67,2.0,0.0,N,15
4708,129,4.0,0.0,N,15
4708,131,3.0,0.0,N,15
4708,164,4.0,0.0,N,15
4708,169,3.0,0.0,N,15
4708,176,4.0,0.0,N,15
4708,188,6.0,0.0,N,15
4708,155,4.0,0.0,N,15
4708,156,5.0,0.0,N,15
4708,184,4.0,0.0,N,15
4708,200,7.0,0.0,N,15
4708,112,3.0,0.0,N,15
4708,168,4.0,0.0,N,15
4708,164,5.0,0.0,N,15
4708,152,5.0,0.0,N,15
4708,140,6.0,0.0,N,15
4708,161,5.0,0.0,N,15
4708,163,4.0,0.0,N,15
4708,104,4.0,0.0,N,15
4708,152,5.0,0.0,N,15
4708,119,3.0,0.0,N,15
4708,172,6.0,0.0,N,15
4708,164,6.0,0.0,N,15
4708,128,4.0,0.0,N,15
4708,88,3.0,0.0,N,15
4708,109,3.0,0.0,N,15
4708,80,2.0,0.0,N,15
4708,105,3.0,0.0,N,15
4708,100,3.0,0.0,N,15
4708,112,3.0,0.0,N,15
4708,92,4.0,0.0,N,15
4708,76,2.0,0.0,N,15
4708,78,2.0,0.0,N,13
4708,68,2.0,0.0,N,15
4708,44,2.0,0.0,N,15
4708,51,1.0,0.0,N,14
4708,84,3.0,0.0,N,15
4708,92,2.0,0.0,N,15
4708,63,2.0,0.0,N,15
4708,50,2.0,0.0,N,12
4708,43,2.0,0.0,N,14
4708,33,1.0,0.0,N,11
4708,15,1.0,0.0,N,12
4708,23,1.0,0.0,N,8
4708,51,3.0,0.0,N,13
4708,21,1.0,0.0,N,14
4708,34,1.0,0.0,N,14
4708,36,1.0,0.0,N,10
4708,18,1.0,0.0,N,10
4708,20,1.0,0.0,N,9
4708,20,0.0,0.0,N,6
4708,16,0.0,0.0,N,11
4708,21,1.0,0.0,N,14
4708,20,1.0,0.0,N,12
4708,23,1.0,0.0,N,13
4708,26,1.0,0.0,N,7
4708,48,1.0,0.0,N,15
4708,48,1.0,0.0,N,14
4708,47,1.0,0.0,N,14
4708,32,1.0,0.0,N,15
4708,41,1.0,0.0,N,15
4708,56,1.0,0.0,N,15
4708,56,1.0,0.0,N,15
4708,87,3.0,0.0,N,15
4708,96,2.0,0.0,N,15
4708,95,3.0,0.0,N,15
4708,76,3.0,0.0,N,15
4708,132,3.0,0.0,N,15
4708,180,5.0,0.0,N,15
4708,132,4.0,0.0,N,15
4708,149,5.0,0.0,N,15
4708,156,4.0,0.0,N,15
4708,163,5.0,0.0,N,15
4708,199,6.0,0.0,N,15
4708,176,4.0,0.0,N,15
4708,220,7.0,0.0,N,15
4708,120,3.0,0.0,N,15
4708,185,6.0,0.0,N,13
4708,220,5.0,0.0,N,15
4708,180,5.0,0.0,N,15
4708,199,7.0,0.0,N,15
4708,176,5.0,0.0,N,15
4708,152,10.0,0.0,N,13
4708,255,11.0,0.0,N,15
4708,245,6.0,0.0,N,15
4708,212,8.0,0.0,N,15
4708,188,5.0,0.0,N,15
4708,220,6.0,0.0,N,15
4708,204,6.0,0.0,N,15
4708,244,6.0,0.0,N,15
4708,204,5.0,0.0,N,15
4708,259,7.0,0.0,N,15
4708,172,4.0,0.0,N,15
4708,216,5.0,0.0,N,15
4708,169,4.0,0.0,N,15
4708,197,5.0,0.0,N,15
4708,152,4.0,0.0,N,15
4708,197,5.0,0.0,N,15
4708,160,4.0,0.0,N,15
4708,156,3.0,0.0,N,15
4708,171,4.0,0.0,N,15
4708,244,10.0,0.0,N,15
4708,212,7.0,0.0,N,15
4708,204,5.0,0.0,N,15
4708,152,5.0,0.0,N,15
4708,209,5.0,0.0,N,15
4708,232,6.0,0.0,N,15
4708,208,6.0,0.0,N,15
4708,164,6.0,0.0,N,15
4708,188,4.0,0.0,N,15
4708,212,6.0,0.0,N,15
4708,144,5.0,0.0,N,15
4708,189,5.0,0.0,N,15
4708,141,3.0,0.0,N,15
4708,176,5.0,0.0,N,15
4708,221,6.0,0.0,N,15
4708,216,7.0,0.0,N,15
4708,160,4.0,0.0,N,15
4708,164,3.0,0.0,N,15
4708,220,6.0,0.0,N,15
4708,165,4.0,0.0,N,15
4708,160,5.0,0.0,N,15
4708,152,4.0,0.0,N,15
4708,195,7.0,0.0,N,15
4708,169,4.0,0.0,N,15
4708,189,4.0,0.0,N,15
4708,148,5.0,0.0,N,15
4708,156,5.0,0.0,N,15
4708,149,4.0,0.0,N,15
4708,132,5.0,0.0,N,15
4708,90,2.0,0.0,N,14
4708,169,5.0,0.0,N,15
4708,89,3.0,0.0,N,15
4708,125,2.0,0.0,N,15
4708,136,4.0,0.0,N,15
4708,124,3.0,0.0,N,15
4708,72,3.0,0.0,N,15
4708,51,1.0,0.0,N,15
4708,39,1.0,0.0,N,14
4708,34,1.0,0.0,N,14
4708,53,0.0,0.0,N,15
4708,68,1.0,0.0,N,15
4708,52,1.0,0.0,N,15
4708,56,1.0,0.0,N,15
4708,45,1.0,0.0,N,12
4708,28,7.0,0.0,N,15
4708,22,0.0,0.0,N,11
4708,68,3.0,0.0,N,15
4708,28,1.0,0.0,N,15
4708,40,1.0,0.0,N,15
4708,24,1.0,0.0,N,10
4708,28,1.0,0.0,N,15
4708,34,1.0,0.0,N,14
4708,42,1.0,0.0,N,13
4708,16,1.0,0.0,N,11
4708,27,1.0,0.0,N,11
4708,43,1.0,0.0,N,15
4708,36,2.0,0.0,N,15
4708,48,1.0,0.0,N,15
4708,47,0.0,0.0,N,14
4708,40,1.0,0.0,N,15
4708,56,2.0,0.0,N,15
4708,64,2.0,0.0,N,15
4708,75,2.0,0.0,N,15
4708,53,3.0,0.0,N,15
4708,72,2.0,0.0,N,15
4708,82,2.0,0.0,N,14
4708,104,3.0,0.0,N,15
4708,120,2.0,0.0,N,15
4708,101,3.0,0.0,N,15
4708,136,4.0,0.0,N,15
4708,144,4.0,0.0,N,15
4708,123,4.0,0.0,N,15
4708,152,4.0,0.0,N,15
4708,128,4.0,0.0,N,15
4708,112,13.0,0.0,N,15
4708,164,4.0,0.0,N,15
4708,152,4.0,0.0,N,15
4708,176,6.0,0.0,N,15
4708,188,5.0,0.0,N,15
4708,169,4.0,0.0,N,15
4708,184,6.0,0.0,N,15
4708,193,4.0,0.0,N,15
4708,116,3.0,0.0,N,15
4708,196,5.0,0.0,N,15
4708,176,5.0,0.0,N,15
4708,184,5.0,0.0,N,15
4708,164,5.0,0.0,N,15
4708,151,4.0,0.0,N,15
4708,180,5.0,0.0,N,15
4708,148,4.0,0.0,N,15
4708,173,3.0,0.0,N,15
4708,196,4.0,0.0,N,15
4708,184,4.0,0.0,N,15
4708,164,4.0,0.0,N,15
4708,120,2.0,0.0,N,15
4708,144,6.0,0.0,N,15
4708,201,8.0,0.0,N,15
4708,172,6.0,0.0,N,15
4708,208,8.0,0.0,N,15
4708,171,6.0,0.0,N,15
4708,228,15.0,0.0,N,15
4708,204,11.0,0.0,N,15
4708,155,7.0,0.0,N,15
4708,145,6.0,0.0,N,15
4708,176,8.0,0.0,N,15
4708,181,9.0,0.0,N,15
4708,216,14.0,0.0,N,15
4708,204,8.0,0.0,N,15
4708,140,5.0,0.0,N,15
4708,168,6.0,0.0,N,15
4708,148,7.0,0.0,N,15
4708,220,17.0,0.0,N,15
4708,160,6.0,0.0,N,15
4708,259,9.0,0.0,N,15
4708,208,9.0,0.0,N,15
4708,172,6.0,0.0,N,15
4708,156,5.0,0.0,N,15
4708,104,3.0,0.0,N,15
4708,159,7.0,0.0,N,15
4708,164,7.0,0.0,N,15
4708,180,5.0,0.0,N,15
4708,212,8.0,0.0,N,15
4708,165,5.0,0.0,N,15
4708,160,4.0,0.0,N,15
4708,155,5.0,0.0,N,15
4708,96,2.0,0.0,N,15
4708,111,2.0,0.0,N,15
4708,89,8.0,0.0,N,15
4708,104,3.0,0.0,N,15
4708,108,3.0,0.0,N,15
4708,113,3.0,0.0,N,15
4708,62,2.0,0.0,N,15
4708,104,4.0,0.0,N,15
4708,28,0.0,0.0,N,13
4708,36,2.0,0.0,N,15
4708,33,1.0,0.0,N,15
4708,28,1.0,0.0,N,15
4708,36,1.0,0.0,N,10
4708,37,0.0,0.0,N,13
4708,33,2.0,0.0,N,11
4708,31,1.0,0.0,N,14
4708,32,1.0,0.0,N,13
4708,29,1.0,0.0,N,13
4708,40,1.0,0.0,N,15
4708,38,1.0,0.0,N,11
4708,30,0.0,0.0,N,12
4708,30,1.0,0.0,N,12
4708,16,1.0,0.0,N,11
4708,27,1.0,0.0,N,11
4708,25,1.0,0.0,N,14
4708,23,1.0,0.0,N,13
4708,44,2.0,0.0,N,15
4708,44,1.0,0.0,N,15
4708,48,1.0,0.0,N,15
4708,63,2.0,0.0,N,15
4708,83,2.0,0.0,N,15
4708,100,4.0,0.0,N,15
4708,65,3.0,0.0,N,15
4708,80,4.0,0.0,N,15
4708,68,3.0,0.0,N,15
4708,76,3.0,0.0,N,15
4708,56,3.0,0.0,N,14
4708,120,4.0,0.0,N,15
4708,112,4.0,0.0,N,15
4708,132,6.0,0.0,N,15
4708,112,3.0,0.0,N,15
4708,184,9.0,0.0,N,15
4708,140,5.0,0.0,N,15
4708,147,4.0,0.0,N,15
4708,184,7.0,0.0,N,15
4708,151,7.0,0.0,N,15
4708,188,7.0,0.0,N,15
4708,192,7.0,0.0,N,15
4708,212,8.0,0.0,N,15
4708,148,5.0,0.0,N,15
4708,216,11.0,0.0,N,15
4708,252,8.0,0.0,N,15
4708,188,10.0,0.0,N,15
4708,207,8.0,0.0,N,15
4708,172,6.0,0.0,N,15
4708,244,11.0,0.0,N,15
4708,204,21.0,0.0,N,15
4708,220,7.0,0.0,N,15
4708,219,7.0,0.0,N,15
4708,146,6.0,0.0,N,14
4708,165,9.0,0.0,N,15
4708,220,6.0,0.0,N,15
4708,216,6.0,0.0,N,15
4708,184,6.0,0.0,N,15
4708,184,7.0,0.0,N,15
4708,184,6.0,0.0,N,15
4708,252,8.0,0.0,N,15
4708,168,6.0,0.0,N,15
4708,224,6.0,0.0,N,15
4708,168,6.0,0.0,N,15
4708,176,5.0,0.0,N,15
4708,172,7.0,0.0,N,15
4708,187,5.0,0.0,N,15
4708,192,6.0,0.0,N,15
4708,195,6.0,0.0,N,15
4708,152,6.0,0.0,N,15
4708,196,8.0,0.0,N,15
4708,180,8.0,0.0,N,15
4708,153,4.0,0.0,N,15
4708,152,6.0,0.0,N,15
4708,149,6.0,0.0,N,15
4708,168,6.0,0.0,N,15
4708,172,5.0,0.0,N,15
4708,160,5.0,0.0,N,15
4708,216,6.0,0.0,N,15
4708,152,4.0,0.0,N,15
4708,105,3.0,0.0,N,15
4708,144,5.0,0.0,N,15
4708,172,7.0,0.0,N,15
4708,139,5.0,0.0,N,15
4708,196,7.0,0.0,N,15
4708,143,3.0,0.0,N,15
4708,120,3.0,0.0,N,15
4708,112,5.0,0.0,N,15
4708,147,4.0,0.0,N,15
4708,128,3.0,0.0,N,15
4708,120,3.0,0.0,N,15
4708,94,2.0,0.0,N,14
4708,68,3.0,0.0,N,15
4708,56,1.0,0.0,N,15
4708,57,1.0,0.0,N,15
4708,25,1.0,0.0,N,12
4708,32,1.0,0.0,N,15
4708,27,1.0,0.0,N,11
4708,39,1.0,0.0,N,14
4708,22,0.0,0.0,N,11
4708,36,1.0,0.0,N,15
4708,30,1.0,0.0,N,12
4708,35,2.0,0.0,N,12
4708,27,1.0,0.0,N,11
4708,36,1.0,0.0,N,15
4708,20,1.0,0.0,N,12
4708,50,1.0,0.0,N,6
4708,14,1.0,0.0,N,13
4708,18,1.0,0.0,N,10
4708,22,1.0,0.0,N,11
4708,56,2.0,0.0,N,15
4708,25,0.0,0.0,N,12
4708,26,0.0,0.0,N,14
4708,37,1.0,0.0,N,15
4708,59,2.0,0.0,N,15
4708,83,2.0,0.0,N,15
4708,60,3.0,0.0,N,15
4708,79,2.0,0.0,N,15
4708,92,3.0,0.0,N,15
4708,100,5.0,0.0,N,15
4708,137,5.0,0.0,N,15
4708,164,6.0,0.0,N,15
4708,164,6.0,0.0,N,15
4708,152,5.0,0.0,N,15
4708,172,7.0,0.0,N,15
4708,184,8.0,0.0,N,15
4708,212,7.0,0.0,N,15
4708,192,6.0,0.0,N,15
4708,224,7.0,0.0,N,15
4708,221,7.0,0.0,N,15
4708,212,7.0,0.0,N,15
4708,216,9.0,0.0,N,15
4708,287,10.0,0.0,N,15
4708,292,19.0,0.0,N,15
4708,311,10.0,0.0,N,15
4708,272,8.0,0.0,N,15
4708,317,12.0,0.0,N,15
4708,272,12.0,0.0,N,15
4708,330,14.0,0.0,N,14
4708,313,10.0,0.0,N,15
4708,256,14.0,0.0,N,15
4708,344,14.0,0.0,N,15
4708,264,13.0,0.0,N,15
4708,232,14.0,0.0,N,15
4708,285,12.0,0.0,N,15
4708,303,12.0,0.0,N,15
4708,276,10.0,0.0,N,15
4708,276,9.0,0.0,N,15
4708,244,10.0,0.0,N,15
4708,276,7.0,0.0,N,15
4708,248,8.0,0.0,N,15
4708,252,7.0,0.0,N,15
4708,264,12.0,0.0,N,15
4708,245,16.0,0.0,N,15
4708,264,15.0,0.0,N,15
4708,256,7.0,0.0,N,15
4708,172,7.0,0.0,N,15
4708,352,15.0,0.0,N,15
4708,276,31.0,0.0,N,15
4708,272,10.0,0.0,N,15
4708,300,18.0,0.0,N,15
4708,221,14.0,0.0,N,15
4708,292,12.0,0.0,N,15
4708,232,9.0,0.0,N,15
4708,252,35.0,0.0,N,15
4708,236,15.0,0.0,N,15
4708,288,28.0,0.0,N,15
4708,260,14.0,0.0,N,15
4708,221,14.0,0.0,N,15
4708,176,7.0,0.0,N,15
4708,169,9.0,0.0,N,15
4708,232,8.0,0.0,N,15
4708,172,5.0,0.0,N,15
4708,200,6.0,0.0,N,15
4708,172,5.0,0.0,N,15
4708,188,6.0,0.0,N,15
4708,176,4.0,0.0,N,15
4708,188,4.0,0.0,N,15
4708,153,4.0,0.0,N,15
4708,168,4.0,0.0,N,15
4708,180,5.0,0.0,N,15
4708,200,5.0,0.0,N,15
4708,160,3.0,0.0,N,15
4708,65,3.0,0.0,N,15
4708,76,2.0,0.0,N,15
4708,67,2.0,0.0,N,15
4708,38,0.0,0.0,N,14
4708,44,1.0,0.0,N,15
4708,14,1.0,0.0,N,13
4708,60,2.0,0.0,N,14
4708,43,1.0,0.0,N,14
4708,23,1.0,0.0,N,13
4708,30,0.0,0.0,N,14
4708,28,1.0,0.0,N,13
4708,24,1.0,0.0,N,10
4708,24,0.0,0.0,N,10
4708,15,0.0,0.0,N,8
4708,15,1.0,0.0,N,4
4708,34,1.0,0.0,N,9
4708,20,1.0,0.0,N,9
4708,31,2.0,0.0,N,10
4708,17,1.0,0.0,N,14
4708,20,0.0,0.0,N,9
4708,15,1.0,0.0,N,8
4708,28,3.0,0.0,N,13
4708,15,1.0,0.0,N,8
4708,17,0.0,0.0,N,14
4708,12,0.0,0.0,N,5
4708,37,1.0,0.0,N,13
4708,44,1.0,0.0,N,15
4708,48,2.0,0.0,N,15
4708,76,3.0,0.0,N,15
4708,104,2.0,0.0,N,15
4708,152,5.0,0.0,N,15
4708,104,4.0,0.0,N,15
4708,152,5.0,0.0,N,15
4708,168,6.0,0.0,N,15
4708,168,5.0,0.0,N,15
4708,228,7.0,0.0,N,15
4708,260,9.0,0.0,N,15
4708,220,8.0,0.0,N,15
4708,278,9.0,0.0,N,14
4708,217,6.0,0.0,N,15
4708,272,10.0,0.0,N,15
4708,277,9.0,0.0,N,15
4708,216,7.0,0.0,N,15
4708,168,6.0,0.0,N,15
4708,240,9.0,0.0,N,15
4708,241,7.0,0.0,N,15
4708,244,10.0,0.0,N,15
4708,220,8.0,0.0,N,15
4708,280,8.0,0.0,N,15
4708,236,8.0,0.0,N,15
4708,260,8.0,0.0,N,15
4708,264,9.0,0.0,N,15
4708,217,8.0,0.0,N,15
