screen_name,text,localidad,provincia,hora,verified,friends_count,followers,tweets,primera persona,segunda persona,tercera persona,sentimiento medio emojis,tiempo condicional,tiempo futuro,tiempo pasado,tiempo presente,mediana,sentiment
yoyi_ducati,Bien bien. Esta es la clase de Nochevieja que necesito…,Redondela,Pontevedra,13,0,1692,2558,91642,1,0,1,0.0,0,0,0,2,15050.0,0.802135
yoyi_ducati,Hola. Me he quedao como una alcayata…. 🙋🏼‍♀️. Adiós,Redondela,Pontevedra,21,0,1692,2558,91642,1,0,0,1.0,0,0,0,1,15050.0,0.357958
yoyi_ducati,Pues nada. Ya tenemos el 1º 😔,Redondela,Pontevedra,15,0,1692,2558,91642,1,0,0,0.0,0,0,0,1,15050.0,-0.746121
yoyi_ducati,Pues nada. Adiós a la pandemia… ya estaríamos…,Redondela,Pontevedra,10,0,1692,2558,91642,1,0,0,0.0,1,0,0,0,15050.0,-0.5539569999999999
yoyi_ducati,Jajajaja ya estáis copiando tweets? No seáis malos!!!! 🤣🤣🤣,Redondela,Pontevedra,22,0,1692,2558,91642,0,1,1,1.0,0,0,1,1,15050.0,-0.419113
yoyi_ducati,"Yo no se que está viendo esta chavala… aleandrooooo!!!, que es tele5!!!! Jajajaja que querías io!!!",Redondela,Pontevedra,23,0,1692,2558,91642,0,0,2,0.0,0,0,0,2,15050.0,-0.43459
yoyi_ducati,"Propongo una nueva cepa, para los de la oms, que los deje secos. Dejadme vivir!!! Conio ya!!!!",Redondela,Pontevedra,20,0,1692,2558,91642,2,0,1,0.0,0,0,0,3,15050.0,0.800312
yoyi_ducati,"Os dejo esto por aquí, sed buenos… https://t.co/5R1Et3MQgn",Redondela,Pontevedra,20,0,1692,2558,91642,1,0,0,0.0,0,0,0,1,15050.0,0.844363
yoyi_ducati,Podría ser niuyork. Pero es Redondela….🥰 https://t.co/ovIeaH99iz,Redondela,Pontevedra,18,0,1692,2558,91642,0,0,2,1.0,1,0,0,1,15050.0,0.0
MikePadilla9,Vengo a recordar que tengo a la mejor novia del mundo &lt; 3 @SoyLaBorde,Camas,Sevilla,19,0,445,553,88074,2,0,0,0.0,0,0,0,2,12950.0,0.658432
MikePadilla9,¿Qué personaje de Juan Pis es vuestro favorito?,Camas,Sevilla,23,0,445,553,88074,0,0,1,0.0,0,0,0,1,12950.0,0.555255
MikePadilla9,¿Qué os contáis en la noche del Viernes?,Camas,Sevilla,0,0,445,553,88074,0,1,0,0.0,0,0,0,1,12950.0,0.0
MikePadilla9,No tener ya sitio donde sentirme seguro y bien.,Camas,Sevilla,17,0,445,553,88074,0,0,0,0.0,0,0,0,0,12950.0,0.633734
MikePadilla9,Supongo que es parte del cambio.,Camas,Sevilla,12,0,445,553,88074,1,0,1,0.0,0,0,0,2,12950.0,0.0
MikePadilla9,"Cada día odio más TikTok porque solo me sale gente bonita o con pareja y ""fok tis sht""",Camas,Sevilla,8,0,445,553,88074,1,0,1,0.0,0,0,1,1,12950.0,-0.325235
MikePadilla9,Siestas que rejuvenecen,Camas,Sevilla,18,0,445,553,88074,0,0,1,0.0,0,0,0,1,12950.0,0.0
MikePadilla9,Y si os digo que vaya siestaca me he pegado?,Camas,Sevilla,19,0,445,553,88074,2,0,1,0.0,0,0,0,3,12950.0,0.0
MikePadilla9,"Pues unas 4 horas y media dormidas, voy bien.",Camas,Sevilla,11,0,445,553,88074,1,0,0,0.0,0,0,0,1,12950.0,0.8235450000000001
MikePadilla9,LRT me he reído,Camas,Sevilla,10,0,445,553,88074,1,0,0,0.0,0,0,0,1,12950.0,0.8258209999999999
patricia_bp,Que bien habla @Chenoa #TCMSEstreno es más linda😍❤ muero de amor @TuCaraMSuena,Las Palmas de Gran Canaria,Las Palmas,21,0,4988,1755,213974,1,0,2,1.0,0,0,0,3,11550.0,0.985945
patricia_bp,"¡Sólo faltan 3 días! 🤩👏🏼 https://t.co/KsH5SOFwlI
@DiegoBoneta @serieluismiguel @LMXLM @NetflixES @NetflixLAT",Las Palmas de Gran Canaria,Las Palmas,7,0,4988,1755,213974,0,0,1,1.0,0,0,0,1,11550.0,0.0
patricia_bp,"Con @Carlos84gc,auxi y vero en el concierto de @Dacil_Santana  @lacajadcanarias https://t.co/Anp3JrcWrT",Las Palmas de Gran Canaria,Las Palmas,7,0,4988,1755,213974,0,0,0,0.0,0,0,0,0,11550.0,0.0
patricia_bp,"#Fuerteventura #Hallowen
#DiaDeMuertos #México 🇲🇽 en Fuerteventura, Canarias, Spain https://t.co/FWN8iHKECI",Las Palmas de Gran Canaria,Las Palmas,22,0,4988,1755,213974,0,0,0,1.0,0,0,0,0,11550.0,0.0
patricia_bp,"Recuerda que ser feliz no significa que todo tenga que ser perfecto, quiere decir que has decidido ver más allá de las imperfecciones.

❣️ https://t.co/wizIoouZuP",Las Palmas de Gran Canaria,Las Palmas,20,0,4988,1755,213974,0,1,4,1.0,0,0,0,5,11550.0,0.992893
patricia_bp,"Buenas tardes @morenafilms ¿Podrian hacer alguna serie,película contando con la colaboración del gran actor #DiegoBoneta? @DiegoBoneta 
Espero tenga peticion en cuenta. Gracias por su atencion. Saludos",Las Palmas de Gran Canaria,Las Palmas,13,0,4988,1755,213974,1,0,2,0.0,0,0,0,3,11550.0,0.97101
patricia_bp,"""LAS COSAS QUE VIVI""
@JADELOFICIAL

https://t.co/Z29h730zgM",Las Palmas de Gran Canaria,Las Palmas,14,0,4988,1755,213974,0,0,0,0.0,0,0,0,0,11550.0,0.0
patricia_bp,"Ojalá que @David_Busta venga de gira Por Las palmas de gran canaria 🙏
@AuditorioAKraus @TeatroCuyas @TeatroPerezGal2 @infecar @GCArenaOficial @AyuntamientoLPA @GranCanariaCab @vivealisios @CCLasArenas @SER_LasPalmas @Los40_Canarias @Dial_Canarias",Las Palmas de Gran Canaria,Las Palmas,9,0,4988,1755,213974,0,0,1,1.0,0,0,0,1,11550.0,0.0
patricia_bp,"""Las Cosas Que Viví"" es el Nuevo Single de @JADELOFICIAL que puedes comprar en https://t.co/CWjBGqyTjW 
#LasCosasQueVivi https://t.co/Dqs8bmD0ov",Las Palmas de Gran Canaria,Las Palmas,3,0,4988,1755,213974,0,1,1,0.0,0,0,0,2,11550.0,0.0
patricia_bp,"No pienses cómo hacerlo, simplemente hazlo. https://t.co/xKVzoQLy97",Las Palmas de Gran Canaria,Las Palmas,8,0,4988,1755,213974,0,1,0,0.0,0,0,0,1,11550.0,0.652421
metromagazzin,Así es la realidad . https://t.co/M70oO4UkAG,Madrid,Madrid,11,0,2208,516,33410,0,0,1,0.0,0,0,0,1,18550.0,0.0
metromagazzin,"¡Una vez más es campeón! @canelo derrotó a #CalebPlant en el onceavo round en Las Vegas. 

Así lo felicito su esposa @fernandagmtz ”It is what it is papi 🥇 siempre orgullosas #vivaméxico https://t.co/KcHeHYuTIk",Madrid,Madrid,9,0,2208,516,33410,1,0,2,1.0,0,0,1,2,18550.0,0.8626729999999999
metromagazzin,"“No hay cosa más sexy que la seguridad en uno mismo.”
.
.
Shoot by @foto_gomont https://t.co/0gDwgvl8Ps",Madrid,Madrid,20,0,2208,516,33410,0,0,1,0.0,0,0,0,1,18550.0,0.0
metromagazzin,Sigamos adelante no bajen la guardia cuidemonos. https://t.co/Y7xLxCe4UF,Madrid,Madrid,0,0,2208,516,33410,1,0,1,0.0,0,0,0,1,18550.0,-0.540138
metromagazzin,"Dios la recibió con los brazos abiertos , para volar muy alto al cielo @carmensalinas_56 https://t.co/oYOS2g6sPZ",Madrid,Madrid,5,0,2208,516,33410,0,0,1,0.0,0,0,1,0,18550.0,0.689511
metromagazzin,"Adios #HoroscoposdeDurango 
-
""Muchas gracias!! Mi corazón estará, por siempre, agradecido!! ♥️🥺En el atesoraré todos esos hermosos recuerdos vividos!!🙏🏻.""
@vicky_hdd 

.

#Enterate 
#SeAcabo https://t.co/TtnzN8mbX2",Madrid,Madrid,14,0,2208,516,33410,0,0,1,0.6666666666666666,0,1,0,0,18550.0,0.933571
metromagazzin,"Atencion
#PR #MIAMI 
#Covid

. https://t.co/mdTRtBZWsa",Madrid,Madrid,13,0,2208,516,33410,0,0,0,0.0,0,0,0,0,18550.0,0.807794
metromagazzin,Quesos artesanales a un súper precio a solo $60.00 pesos cada uno remató . Informes instagram.o facebook Ivonne Villaseñor https://t.co/CvBIlzjLiV,Madrid,Madrid,2,0,2208,516,33410,0,0,1,0.0,0,0,1,0,18550.0,0.403821
metromagazzin,"#ÚltimaHora |
#ReinoUnido se convierte en el primer país que aprueba la pastilla anti-Covid de #Merck

.

#CarmenAristeguiNoticias

.

#Enterate 
#Noticias https://t.co/6mO2z8tawM",Madrid,Madrid,3,0,2208,516,33410,0,0,2,0.0,0,0,0,2,18550.0,0.0
metromagazzin,#Maluma y #GrupoFirme ya tienen listo su dueto. #EduinCaz #Colombia #Mexico https://t.co/r0MjqSrZ9O,Madrid,Madrid,14,0,2208,516,33410,0,0,1,0.0,0,0,0,1,18550.0,0.907641
Exojo,Recuerdos @redesparatorpes https://t.co/YJG3cAmvKm,Sanlúcar de Barrameda,Cádiz,18,0,426,3928,167863,0,0,0,0.0,0,0,0,0,13650.0,0.0
Exojo,"Un día más, agradecido por esas 3 1/2 h de radio @BrujulaOndaCero @JuanraLucas @ChapuApaolaza @tonibolano @Arandiselo @pablopombo",Sanlúcar de Barrameda,Cádiz,22,0,426,3928,167863,0,0,0,0.0,0,0,0,0,13650.0,0.0
Exojo,Estas son las portadas de prensa https://t.co/wKcmX7YpcF,Sanlúcar de Barrameda,Cádiz,6,0,426,3928,167863,0,0,1,0.0,0,0,0,1,13650.0,0.0
Exojo,"Y vd @JuanraLucas en su infinita inteligencia, ¿ no cree que los independentistas tienen UN ESÓFAGO gigante que les permite exhibir unas tragaderas  absolutas ? Es por preguntar … 
@BrujulaOndaCero  por cierto, ¿ vendrá hoy @ChapuApaolaza para escribir su cuaderno ?",Sanlúcar de Barrameda,Cádiz,19,0,426,3928,167863,0,0,5,0.0,0,1,0,4,13650.0,0.0
Exojo,"Se rompe el idilio en Cataluña entre la prensa soberanista y los políticos independentistas

https://t.co/p4JHkNCucu “ sales en los papeles “ ⁦@xriusenoticies⁩  ⁦@enoticiescat⁩",Sanlúcar de Barrameda,Cádiz,5,0,426,3928,167863,0,0,1,0.0,0,0,0,1,13650.0,0.0
Exojo,Estas son las portadas de la prensa https://t.co/MTdltPbbXD,Sanlúcar de Barrameda,Cádiz,5,0,426,3928,167863,0,0,1,0.0,0,0,0,1,13650.0,0.0
Exojo,A las 10 h en @BesosColoresRKB  @JordiPerezFM 4 h de magazine radiofónico https://t.co/ANGBMyT9dZ,Sanlúcar de Barrameda,Cádiz,7,0,426,3928,167863,0,0,0,0.0,0,0,0,0,13650.0,0.0
Exojo,Estas son las portadas de la prensa https://t.co/l3qje6ECSU,Sanlúcar de Barrameda,Cádiz,6,0,426,3928,167863,0,0,1,0.0,0,0,0,1,13650.0,0.0
Exojo,"Herrera: ""Amenazar a un niño de 5 años y que no pase nada, es un escándalo. Pedrito ¿vas a seguir tragando?"" https://t.co/ci3wiywbDk vía @COPE y tan cerca de ese Mataró que te vio crecer @carlosherreracr @HerreraenCOPE @COPE",Sanlúcar de Barrameda,Cádiz,8,0,426,3928,167863,0,1,3,0.0,0,0,1,3,13650.0,-0.901693
Exojo,Si estas son las portadas de la prensa https://t.co/JCmLB9FYho,Sanlúcar de Barrameda,Cádiz,5,0,426,3928,167863,0,0,1,0.0,0,0,0,1,13650.0,0.0
aguslp1274,"𝐋𝐨 𝐡𝐚𝐠𝐨,𝐜𝐥𝐚𝐫𝐨.𝐘𝐨 𝐧𝐨 𝐬𝐨𝐲 𝐝𝐞 𝐢𝐧𝐬𝐢𝐬𝐭𝐢𝐫.𝐍𝐮𝐧𝐜𝐚. https://t.co/YwvWBtRxxy",Culleredo,A Coruña,6,0,1012,135,1669,0,0,1,0.0,0,0,0,1,18550.0,0.0
aguslp1274,"𝐌𝐢 𝐩𝐞𝐫𝐬𝐨𝐧𝐚𝐣𝐞 𝐟𝐚𝐯𝐨𝐫𝐢𝐭𝐨 𝐝𝐞 𝐥𝐚𝐬 𝐩𝐞𝐥𝐢𝐬 𝐝𝐞 𝐭𝐞𝐫𝐫𝐨𝐫.
𝐒𝐮 𝐜𝐚𝐫𝐚 𝐝𝐞𝐧𝐨𝐭𝐚 𝐚𝐦𝐨𝐫,𝐦𝐮𝐜𝐡𝐨 𝐚𝐦𝐨𝐫 🤣🤣🤣🤣🤣🤣🤣 https://t.co/tShQ51prEZ",Culleredo,A Coruña,5,0,1012,135,1669,0,0,1,1.0,0,0,1,0,18550.0,0.0
aguslp1274,"𝔼𝕟 𝕝𝕠 𝕞𝕒𝕝𝕠,𝕟𝕠 𝕞𝕖 𝕗𝕒𝕝𝕝𝕒 𝕟𝕚𝕟𝕘𝕦𝕟𝕒 𝕧𝕖𝕫 𝕖𝕤𝕥𝕒 𝕒𝕘𝕦𝕒𝕗𝕚𝕖𝕤𝕥𝕒𝕤.",Culleredo,A Coruña,3,0,1012,135,1669,1,0,1,0.0,0,0,1,1,18550.0,0.0
aguslp1274,"📌𝙴𝚜 𝚍𝚒𝚏𝚒𝚌𝚒𝚕 ,𝚘 𝚒𝚖𝚙𝚘𝚜𝚒𝚋𝚕𝚎 𝚖𝚎𝚓𝚘𝚛,𝚌𝚘𝚗𝚘𝚌𝚎𝚛𝚖𝚎 𝚙𝚘𝚛 𝚌𝚘𝚖𝚙𝚕𝚎𝚝𝚘 𝚙𝚘𝚛𝚚𝚞𝚎 𝚢𝚘 𝚗𝚞𝚗𝚌𝚊 𝚖𝚞𝚎𝚜𝚝𝚛𝚘 𝚝𝚘𝚍𝚊𝚜 𝚖𝚒𝚜 𝚌𝚊𝚛𝚝𝚊𝚜.♠️♥️♦️♣️",Culleredo,A Coruña,6,0,1012,135,1669,1,0,4,0.8,0,1,2,2,18550.0,0.0
aguslp1274,"Ya no marquen mas,dejen goles para Oporto.",Culleredo,A Coruña,19,0,1012,135,1669,0,0,2,0.0,0,0,0,2,18550.0,-0.502626
aguslp1274,"El carballo del Bosque do Banquete de Conxo, en Santiago, candidato a árbol europeo del año https://t.co/2bLU3TsMRh via @quincemil15000",Culleredo,A Coruña,4,0,1012,135,1669,0,0,0,0.0,0,0,0,0,18550.0,0.0
aguslp1274,"Me gustó mucho. La jodieron con la segunda parte,que fue infumable. https://t.co/KIqgyEIuQO",Culleredo,A Coruña,20,0,1012,135,1669,0,0,3,0.0,0,0,3,0,18550.0,0.8382120000000001
aguslp1274,"𝐉𝐚𝐦𝐚́𝐬 𝐞𝐧 𝐥𝐨 𝐪𝐮𝐞 𝐥𝐥𝐞𝐯𝐨 𝐭𝐫𝐚𝐛𝐚𝐣𝐚𝐝𝐨 𝐦𝐞 𝐡𝐚𝐧 𝐦𝐨𝐥𝐞𝐬𝐭𝐚𝐝𝐨 𝐞𝐧 𝐧𝐢𝐧𝐠𝐮𝐧𝐚 𝐝𝐞 𝐬𝐮𝐬 𝐝𝐢𝐬𝐭𝐢𝐧𝐭𝐚𝐬 𝐟𝐨𝐫𝐦𝐚𝐬.𝐂𝐫𝐮𝐳𝐨 𝐥𝐨𝐬 𝐝𝐞𝐝𝐨𝐬 𝐜𝐥𝐚𝐫𝐨 🤞,𝐩𝐚𝐫𝐚 𝐪𝐮𝐞 𝐬𝐢𝐠𝐚 𝐥𝐚 𝐫𝐚𝐜𝐡𝐚.",Culleredo,A Coruña,6,0,1012,135,1669,1,0,1,1.0,0,1,0,1,18550.0,0.0
aguslp1274,Globitoa.48 años.Allá va mas de media vida.Seguimos. https://t.co/UI0cR4htHK,Culleredo,A Coruña,2,0,1012,135,1669,1,0,1,0.0,0,0,0,2,18550.0,0.281473
aguslp1274,"ℂ𝕝𝕒𝕣𝕚𝕤𝕚𝕞𝕒𝕞𝕖𝕟𝕥𝕖 𝔼𝕏ℙ𝕃𝕆ℝ𝔸𝔻𝕆ℝ.
𝕄𝕖 𝕖𝕟𝕔𝕒𝕟𝕥𝕒𝕟 𝕝𝕠𝕤 𝕞𝕦𝕟𝕕𝕠𝕤 𝕒𝕓𝕚𝕖𝕣𝕥𝕠𝕤.",Culleredo,A Coruña,20,0,1012,135,1669,0,0,1,0.0,0,0,1,0,18550.0,0.0
jcuecam,"La cara dura de esta política roza lo inimaginable. Viste una posición política ajena a los compromisos de España con ideología populista y pacifista.
Sánchez tiene un serio problema en su gobierno y lo traslada a la sociedad española para mantenerse en la Moncloa.",Zaragoza,Zaragoza,9,0,2395,1554,83231,0,1,3,0.0,0,0,1,3,17150.0,-0.591947
jcuecam,Los médicos «ruegan» la «máxima prudencia y precaución» en los encuentros y festejos navideños | Diario Sur https://t.co/bY8LjshOkW,Zaragoza,Zaragoza,18,0,2395,1554,83231,0,0,2,0.0,0,1,0,1,17150.0,0.0
jcuecam,La Sanidad Militar siempre dispuesta a cumplir con su misión. https://t.co/3zl8AC7Rir,Zaragoza,Zaragoza,21,0,2395,1554,83231,0,0,0,0.0,0,0,0,0,17150.0,0.0
jcuecam,Hoy se celebra el #diainternacionaldelvolluntariado https://t.co/vOHdTC4ZkB,Zaragoza,Zaragoza,9,0,2395,1554,83231,0,0,1,0.0,0,0,0,1,17150.0,0.858768
jcuecam,Seguimos sin Museo Cajal.,Zaragoza,Zaragoza,8,0,2395,1554,83231,1,0,0,0.0,0,0,0,1,17150.0,-0.4597239999999999
jcuecam,"Heraldo de Aragón mié., 1 dic. 2021

Aragón abre agendas para las vacunas de refuerzo de 153.000 ciudadanos de entre 60 y 69 años

https://t.co/MswzF77EnE",Zaragoza,Zaragoza,9,0,2395,1554,83231,0,0,1,0.0,0,0,0,1,17150.0,0.0
jcuecam,"La Seo de Zaragoza desde la Plaza de San Bruno en Zaragoza, Spain https://t.co/07PV8IP80y",Zaragoza,Zaragoza,19,0,2395,1554,83231,0,0,0,0.0,0,0,0,0,17150.0,0.0
jcuecam,"Nadal hace historia y se proclama campeón en Australia ante Medvedev

https://t.co/cxHwNFCyDz

Enviado desde @updayESP",Zaragoza,Zaragoza,14,0,2395,1554,83231,0,0,2,0.0,0,0,0,2,17150.0,0.765208
jcuecam,Aragón ya ha vacunado con la dosis de refuerzo al 75% de los mayores de 70 años via @heraldoes https://t.co/irUkUoFql2,Zaragoza,Zaragoza,19,0,2395,1554,83231,0,0,1,0.0,0,0,0,1,17150.0,0.0
jcuecam,La ministra de Justicia quiere reconvertir los juzgados de paz en medios de acceso a cualquier administración del Estado.,Zaragoza,Zaragoza,18,0,2395,1554,83231,0,0,1,0.0,0,0,0,1,17150.0,0.0
MARIOJEISI9,"""Voy con un ciego enorme pero aún así se verla bonita, el plan es hacer de tripas corazón, antes de que el puto corazón se me haga tripas...""",León,León,20,0,799,419,50192,1,0,3,0.0,0,0,1,3,17850.0,-0.292048
MARIOJEISI9,María María María... https://t.co/fmMaf6ma6O,León,León,9,0,799,419,50192,0,0,0,0.0,0,0,0,0,17850.0,0.0
MARIOJEISI9,La vieja del taka taka me cae bien...,León,León,18,0,799,419,50192,0,0,1,0.0,0,0,0,1,17850.0,-0.345395
MARIOJEISI9,Vamos a dejar las cosas claras ahora mismo no existen prácticamente canis... Y si pensáis que si no habeis visto uno de verdad,León,León,21,0,799,419,50192,2,1,1,0.0,0,0,0,4,17850.0,-0.4935989999999999
MARIOJEISI9,Ay que vestimenta chacho 😍 https://t.co/msQr2fDB4C,León,León,3,0,799,419,50192,0,0,1,1.0,0,0,0,1,17850.0,0.39226
MARIOJEISI9,Una chavala esta mil veces más guapa con un chandal que con un vaquero o vestido...,León,León,17,0,799,419,50192,0,0,0,0.0,0,0,0,0,17850.0,0.869492
MARIOJEISI9,Que puta rutina de días me estan destrozando...,León,León,13,0,799,419,50192,0,0,2,0.0,0,0,0,2,17850.0,-0.983652
MARIOJEISI9,O los chichos 😍,León,León,12,0,799,419,50192,0,0,0,1.0,0,0,0,0,17850.0,0.665932
MARIOJEISI9,De lo mejor que he visto en mucho tiempo...,León,León,23,0,799,419,50192,1,0,0,0.0,0,0,0,1,17850.0,0.6879609999999999
MARIOJEISI9,"""Como que hay que tener amigos hasta en el infierno...""",León,León,20,0,799,419,50192,0,0,1,0.0,0,0,0,1,17850.0,0.0
canquesruiz,#BN. en Calle Calvario Rute https://t.co/gJeCmMJGp9,Rute,Córdoba,23,0,2121,744,26398,0,0,0,0.0,0,0,0,0,10850.0,0.918099
canquesruiz,"Anda si están aquí mis papis,me pagará alguno...#eldescafeinado,😱😱😱😱😱 en Taberna Los Claveles https://t.co/HdZQKMHp1O",Rute,Córdoba,17,0,2121,744,26398,0,0,3,0.0,0,1,0,2,10850.0,0.0
canquesruiz,"Mira mi paisano Jose concursando en,#atrapamesipuedes...#queguay. en Calle Calvario Rute https://t.co/L0wRv8KonD",Rute,Córdoba,21,0,2121,744,26398,0,1,0,0.0,0,0,0,0,10850.0,0.655927
canquesruiz,"Hora de almorzar y de descansar...#hastaluego,😘😘😘 en Calle Calvario Rute https://t.co/F69MEeZ2ia",Rute,Córdoba,13,0,2121,744,26398,0,0,0,1.0,0,0,0,0,10850.0,0.945235
canquesruiz,"Mi primera copa de Rioja en 41 años y será la última,me quedo con la cerveza,gintoniclarios y los chupitos de anís dulce...#puff,😱😱😱 en Encinas Reales, Spain https://t.co/FWPDXryQit",Rute,Córdoba,21,0,2121,744,26398,1,0,1,0.0,0,1,0,1,10850.0,0.774594
canquesruiz,😡😡😡 en Calle Calvario Rute https://t.co/Bz93UUhssQ,Rute,Córdoba,1,0,2121,744,26398,0,0,0,0.0,0,0,0,0,10850.0,-0.981433
canquesruiz,"Día 1-11-2021 #deconvivencia. @ Rute, Spain https://t.co/2Fyv48Yfqw",Rute,Córdoba,16,0,2121,744,26398,0,0,0,0.0,0,0,0,0,10850.0,0.739877
canquesruiz,#BN. en Calle Calvario Rute https://t.co/4R3Du3eXSl,Rute,Córdoba,22,0,2121,744,26398,0,0,0,0.0,0,0,0,0,10850.0,0.918099
canquesruiz,🤔🤔🤔 en Calle Calvario Rute https://t.co/a5ckclapZI,Rute,Córdoba,14,0,2121,744,26398,0,0,0,1.0,0,0,0,0,10850.0,0.0
canquesruiz,"Ya puede caer lo que quiera,que mi sexta semana ya está acabada,y ya no me pilla la lluvia...#BN,😘😘😘😘😘. en Calle Calvario Rute https://t.co/OulaGZaZ9z",Rute,Córdoba,16,0,2121,744,26398,0,0,4,1.0,0,0,0,4,10850.0,0.961227
kaikuland,Entrando en la Ría #atardecer #sunset https://t.co/wgiTavt9g2,Cercedilla,Madrid,21,0,990,4877,78228,0,0,0,0.0,0,0,0,0,19250.0,0.5890310000000001
kaikuland,No todo es nieve… https://t.co/PO1nu6EGDa,Cercedilla,Madrid,21,0,990,4877,78228,0,0,1,0.0,0,0,0,1,19250.0,0.0
kaikuland,Sería aburrido el amanecer si no fuese por el hielo…Imprescindibles crampones todo el día en zonas de umbría y mucho cuidado en el resto. #boladelmundo #altoguarramillas #pnsierradeguadarrama https://t.co/CYqMns0igp,Cercedilla,Madrid,16,0,990,4877,78228,0,0,3,0.0,1,0,1,1,19250.0,-0.541717
kaikuland,Poco pero necesario #terapia #peñalara #pnsierradeguadarrama en Peñalara https://t.co/75X7iu46WY,Cercedilla,Madrid,19,0,990,4877,78228,0,0,0,0.0,0,0,0,0,19250.0,0.0
kaikuland,El hielo y la luna. #peñalara https://t.co/CMd5gsiqdj,Cercedilla,Madrid,16,0,990,4877,78228,0,0,0,0.0,0,0,0,0,19250.0,0.0
kaikuland,"El sol de ayer tuvo consecuencias 
#boladelmundo #altodeguarramillas #pnsierradeguadarrama en Bola del mundo, Navacerrada https://t.co/2fwbgjztUy",Cercedilla,Madrid,16,0,990,4877,78228,0,0,1,0.0,0,0,1,0,19250.0,0.0
kaikuland,"Hoy toca relajarse y descansar, pero en las zonas altas del @PN_Guadarrama las condiciones son peligrosas por hielo /nieve dura. Imprescindibles crampones en zonas nevadas. Disfruten con precaución. @GeraRescate @112cmadrid Aparcamiento cotos completo a las 8:05h, solo lanzaderas https://t.co/6lT7s5evmH",Cercedilla,Madrid,7,0,990,4877,78228,0,0,3,0.0,0,0,1,2,19250.0,0.860196
kaikuland,Típico sonido de Guadarrama en invierno. #peñalara #pnsierradeguadarrama https://t.co/V0U1BEOOvv,Cercedilla,Madrid,18,0,990,4877,78228,0,0,0,0.0,0,0,0,0,19250.0,0.0
kaikuland,Un poco de hielo para terminar la semana #maliciosa #pnsierradeguadarrama https://t.co/q84Bc1Qg7z,Cercedilla,Madrid,15,0,990,4877,78228,0,0,0,0.0,0,0,0,0,19250.0,-0.623996
kaikuland,"Es hielo todo lo que reluce… 
#peñalara #pnsierradeguadarrama #seguridad https://t.co/fkmDnWW4I2",Cercedilla,Madrid,15,0,990,4877,78228,0,0,2,0.0,0,0,0,2,19250.0,0.620442
EduuVPerez,Estoy aún con la mantita. Muerto de frío😳 ¿quién me trae el café?,Las Palmas de Gran Canaria,Las Palmas,9,0,425,304,9279,1,0,1,0.0,0,0,0,2,11550.0,-0.807233
EduuVPerez,"Mucho frío, unas risas y gran compañía @abeconb 🍁😍 https://t.co/itfa5dSuBx",Las Palmas de Gran Canaria,Las Palmas,10,0,425,304,9279,0,0,0,0.5,0,0,0,0,11550.0,0.972341
EduuVPerez,"Y yo pensando 🙄 si quisiera independizarme, ¿qué hago, me prostituyo?
Mis gastos mensuales son: lo que debo al banco del coche (162€), gasolina (80€), la comida (suelen ser 200€ o un poco más dependiendo). Eso sin contar el seguro, si tengo que reparar el coche (+)",Las Palmas de Gran Canaria,Las Palmas,13,0,425,304,9279,4,0,3,0.0,0,0,2,5,11550.0,0.0
EduuVPerez,"Dos años sin venir y por fin estoy aquí 😍😋 

         #Tenerife #Tenerifelicidad https://t.co/I4Y4fKLVkR",Las Palmas de Gran Canaria,Las Palmas,23,0,425,304,9279,1,0,0,1.0,0,0,0,1,11550.0,0.899918
EduuVPerez,"𝗨𝗻 𝗱𝗶𝗮 𝗺𝗲 𝘀𝗼𝗿𝗽𝗿𝗲𝗻𝗱𝗲𝗿𝗲

     𝑎 𝑚𝑖 𝑚𝑖𝑠𝑚𝑜 𝑠𝑜𝑛𝑟𝑖𝑒𝑛𝑑𝑜 𝑠𝑖𝑛 𝑟𝑎𝑧𝑜𝑛, 𝑦 𝑒𝑠 𝑐𝑢𝑎𝑛𝑑𝑜 𝑚𝑒 𝑑𝑎𝑟𝑒 𝑐𝑢𝑒𝑛𝑡𝑎 𝑑𝑒 𝑞𝑢𝑒 𝑒𝑠𝑡𝑎𝑏𝑎 𝑝𝑒𝑛𝑠𝑎𝑛𝑑𝑜 𝑒𝑛 𝑚𝑖. en Las Palmas de Gran Canaria https://t.co/aAIKvMgjNc",Las Palmas de Gran Canaria,Las Palmas,15,0,425,304,9279,0,0,3,0.0,0,0,0,3,11550.0,0.0
