year,month,day,H01,H02,H03,H04,H05,H06,H07,H08,H09,H10,H11,H12,H13,H14,H15,H16,H17,H18,H19,H20,H21,H22,H23,H24,contaminante,fecha,day-of-week
2021,2,1,,,,,,,,,,,,7.0,9.0,10.0,10.0,11.0,11.0,11.0,10.0,11.0,11.0,10.0,10.0,10.0,SO2,2021-02-01,Monday
2021,3,1,10.0,10.0,10.0,9.0,9.0,9.0,9.0,9.0,10.0,10.0,10.0,11.0,10.0,10.0,10.0,11.0,12.0,12.0,12.0,11.0,11.0,11.0,10.0,10.0,SO2,2021-03-01,Monday
2021,10,1,,,,,,,,,,,,,,,,,,,,,,,,,SO2,2021-10-01,Friday
2020,1,1,7.0,8.0,9.0,8.0,6.0,6.0,5.0,5.0,4.0,5.0,6.0,8.0,13.0,14.0,13.0,12.0,11.0,10.0,10.0,12.0,14.0,12.0,11.0,9.0,SO2,2020-01-01,Wednesday
2021,5,1,11.0,11.0,11.0,12.0,11.0,11.0,11.0,11.0,11.0,10.0,11.0,12.0,12.0,10.0,10.0,9.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,11.0,SO2,2021-05-01,Saturday
2021,9,1,9.0,10.0,10.0,10.0,10.0,11.0,11.0,11.0,11.0,11.0,12.0,11.0,10.0,10.0,9.0,9.0,9.0,10.0,10.0,11.0,11.0,10.0,11.0,11.0,SO2,2021-09-01,Wednesday
2018,9,1,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,9.0,9.0,8.0,8.0,9.0,9.0,9.0,9.0,8.0,10.0,11.0,10.0,12.0,SO2,2018-09-01,Saturday
2018,10,1,9.0,9.0,9.0,10.0,9.0,10.0,10.0,10.0,11.0,11.0,11.0,11.0,11.0,10.0,9.0,9.0,9.0,9.0,9.0,9.0,10.0,10.0,10.0,10.0,SO2,2018-10-01,Monday
2019,8,1,7.0,7.0,7.0,8.0,8.0,7.0,8.0,8.0,8.0,9.0,8.0,7.0,7.0,7.0,8.0,8.0,8.0,9.0,8.0,8.0,8.0,7.0,6.0,6.0,SO2,2019-08-01,Thursday
2017,5,1,4.0,4.0,4.0,4.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,4.0,4.0,4.0,4.0,3.0,4.0,5.0,5.0,5.0,5.0,SO2,2017-05-01,Monday
2020,5,1,6.0,5.0,5.0,6.0,5.0,6.0,6.0,6.0,5.0,6.0,5.0,5.0,5.0,5.0,5.0,4.0,4.0,3.0,3.0,3.0,3.0,4.0,5.0,5.0,SO2,2020-05-01,Friday
2020,6,1,5.0,5.0,5.0,5.0,5.0,5.0,5.0,6.0,6.0,5.0,4.0,5.0,5.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,SO2,2020-06-01,Monday
2020,7,1,4.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,4.0,4.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,SO2,2020-07-01,Wednesday
2020,8,1,5.0,5.0,5.0,5.0,6.0,6.0,6.0,7.0,8.0,6.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,3.0,4.0,4.0,SO2,2020-08-01,Saturday
2018,5,1,2.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,SO2,2018-05-01,Tuesday
2019,5,1,2.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,SO2,2019-05-01,Wednesday
2019,6,1,1.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,SO2,2019-06-01,Saturday
2019,7,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,SO2,2019-07-01,Monday
2021,8,1,,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,8.0,8.0,7.0,7.0,5.0,6.0,6.0,6.0,7.0,8.0,8.0,SO2,2021-08-01,Sunday
2017,10,1,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,7.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,7.0,6.0,6.0,SO2,2017-10-01,Sunday
2019,12,1,6.0,6.0,7.0,6.0,6.0,6.0,6.0,5.0,6.0,6.0,6.0,6.0,6.0,6.0,7.0,7.0,6.0,6.0,6.0,6.0,6.0,6.0,5.0,5.0,SO2,2019-12-01,Sunday
2020,10,1,8.0,8.0,8.0,8.0,8.0,8.0,10.0,11.0,10.0,11.0,9.0,8.0,8.0,6.0,6.0,6.0,7.0,6.0,6.0,6.0,7.0,7.0,8.0,8.0,SO2,2020-10-01,Thursday
2017,7,1,5.0,4.0,4.0,4.0,4.0,5.0,5.0,4.0,5.0,5.0,4.0,5.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,SO2,2017-07-01,Saturday
2019,10,1,10.0,10.0,9.0,9.0,9.0,9.0,9.0,12.0,15.0,19.0,16.0,13.0,10.0,8.0,6.0,7.0,7.0,7.0,7.0,7.0,7.0,8.0,8.0,9.0,SO2,2019-10-01,Tuesday
2017,2,1,8.0,6.0,5.0,4.0,4.0,4.0,7.0,10.0,12.0,17.0,17.0,12.0,8.0,8.0,8.0,7.0,8.0,7.0,8.0,7.0,7.0,6.0,5.0,4.0,SO2,2017-02-01,Wednesday
2019,9,1,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,8.0,7.0,7.0,7.0,7.0,8.0,8.0,7.0,6.0,6.0,7.0,6.0,7.0,7.0,SO2,2019-09-01,Sunday
2020,2,1,9.0,9.0,7.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,8.0,7.0,6.0,6.0,7.0,7.0,7.0,8.0,8.0,9.0,10.0,8.0,9.0,SO2,2020-02-01,Saturday
2021,4,1,9.0,10.0,10.0,10.0,10.0,10.0,10.0,11.0,11.0,11.0,10.0,10.0,10.0,9.0,8.0,7.0,7.0,7.0,6.0,7.0,8.0,9.0,10.0,10.0,SO2,2021-04-01,Thursday
2020,12,1,3.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,9.0,9.0,6.0,5.0,5.0,6.0,4.0,5.0,7.0,8.0,7.0,7.0,8.0,8.0,7.0,6.0,SO2,2020-12-01,Tuesday
2021,6,1,10.0,10.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,12.0,11.0,11.0,10.0,10.0,,,8.0,8.0,7.0,6.0,7.0,9.0,10.0,10.0,SO2,2021-06-01,Tuesday
2021,7,1,9.0,10.0,10.0,11.0,10.0,11.0,11.0,13.0,13.0,11.0,11.0,10.0,10.0,9.0,8.0,8.0,8.0,8.0,7.0,7.0,7.0,8.0,9.0,9.0,SO2,2021-07-01,Thursday
2018,8,1,9.0,8.0,8.0,8.0,8.0,8.0,8.0,11.0,12.0,11.0,8.0,8.0,7.0,8.0,8.0,8.0,7.0,8.0,8.0,8.0,8.0,10.0,12.0,10.0,SO2,2018-08-01,Wednesday
2017,1,1,7.0,6.0,6.0,6.0,4.0,2.0,3.0,5.0,4.0,5.0,6.0,14.0,10.0,7.0,5.0,4.0,4.0,4.0,5.0,6.0,11.0,12.0,6.0,3.0,SO2,2017-01-01,Sunday
2017,4,1,4.0,4.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,5.0,4.0,5.0,4.0,5.0,6.0,6.0,6.0,5.0,4.0,SO2,2017-04-01,Saturday
2021,1,1,6.0,6.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,4.0,5.0,6.0,6.0,6.0,6.0,5.0,5.0,6.0,5.0,5.0,5.0,4.0,SO2,2021-01-01,Friday
2017,3,1,3.0,3.0,3.0,3.0,3.0,2.0,3.0,4.0,6.0,8.0,7.0,7.0,6.0,5.0,4.0,4.0,4.0,4.0,5.0,5.0,6.0,5.0,4.0,5.0,SO2,2017-03-01,Wednesday
2017,6,1,5.0,5.0,4.0,4.0,5.0,4.0,4.0,6.0,7.0,6.0,5.0,5.0,5.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,SO2,2017-06-01,Thursday
2020,9,1,7.0,7.0,7.0,8.0,9.0,8.0,9.0,10.0,10.0,11.0,10.0,9.0,8.0,7.0,6.0,6.0,6.0,5.0,5.0,5.0,5.0,6.0,6.0,7.0,SO2,2020-09-01,Tuesday
2017,8,1,5.0,5.0,5.0,5.0,5.0,5.0,5.0,6.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,SO2,2017-08-01,Tuesday
2017,9,1,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,6.0,5.0,6.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,SO2,2017-09-01,Friday
2017,12,1,2.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,3.0,3.0,2.0,3.0,3.0,2.0,1.0,2.0,2.0,1.0,SO2,2017-12-01,Friday
2018,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,SO2,2018-01-01,Monday
2018,3,1,2.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,SO2,2018-03-01,Thursday
2020,11,1,4.0,4.0,5.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,4.0,5.0,4.0,SO2,2020-11-01,Sunday
2018,2,1,5.0,5.0,5.0,5.0,4.0,4.0,5.0,9.0,13.0,10.0,10.0,9.0,8.0,7.0,4.0,3.0,3.0,3.0,3.0,2.0,2.0,2.0,1.0,1.0,SO2,2018-02-01,Thursday
2019,4,1,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,4.0,4.0,4.0,4.0,3.0,2.0,2.0,1.0,2.0,2.0,2.0,4.0,4.0,4.0,SO2,2019-04-01,Monday
2018,4,1,2.0,2.0,2.0,1.0,2.0,2.0,3.0,3.0,3.0,4.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,4.0,3.0,SO2,2018-04-01,Sunday
2018,6,1,2.0,2.0,3.0,2.0,3.0,3.0,3.0,4.0,5.0,4.0,4.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,SO2,2018-06-01,Friday
2018,5,1,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.4,CO,2018-05-01,Tuesday
2018,1,1,0.3,0.4,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.4,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,CO,2018-01-01,Monday
2019,9,10,11.0,8.0,9.0,11.0,9.0,13.0,19.0,33.0,35.0,24.0,26.0,20.0,28.0,,25.0,26.0,19.0,23.0,16.0,21.0,31.0,21.0,15.0,11.0,NO2,2019-09-10,Tuesday
2018,11,10,0.3,0.3,0.3,0.2,0.2,0.2,0.2,0.2,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,CO,2018-11-10,Saturday
2019,2,10,0.4,0.5,0.4,0.3,0.3,0.3,0.3,0.3,0.4,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.4,0.3,0.3,CO,2019-02-10,Sunday
2019,8,10,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,CO,2019-08-10,Saturday
2017,6,10,0.6,0.6,0.5,0.4,0.4,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.4,0.8,1.5,1.3,CO,2017-06-10,Saturday
2017,9,10,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.4,0.4,0.4,0.4,CO,2017-09-10,Sunday
2019,7,10,0.3,0.3,0.2,0.2,0.2,0.2,0.2,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.4,0.4,0.6,0.7,CO,2019-07-10,Wednesday
2017,7,10,0.3,0.3,0.3,0.3,0.2,0.2,0.3,0.3,0.4,0.5,0.4,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.4,CO,2017-07-10,Monday
2018,7,10,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.3,0.3,0.4,0.4,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.4,0.4,0.3,0.3,CO,2018-07-10,Tuesday
2018,9,10,0.3,0.3,0.2,0.2,0.2,0.2,0.3,0.6,0.6,0.4,0.4,0.3,0.4,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,CO,2018-09-10,Monday
2019,11,10,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.4,0.5,0.7,0.5,0.6,CO,2019-11-10,Sunday
2017,4,10,0.6,0.6,0.4,0.4,0.3,0.4,0.4,0.9,0.7,0.8,0.7,0.5,0.4,0.4,0.4,0.3,0.3,0.3,0.3,0.4,0.5,0.6,0.8,0.8,CO,2017-04-10,Monday
2017,5,10,0.3,0.2,0.2,0.2,0.2,0.2,0.3,0.3,0.4,0.4,0.3,0.3,0.3,0.3,0.4,0.3,0.3,0.3,0.3,0.3,0.4,0.3,0.3,0.3,CO,2017-05-10,Wednesday
2019,9,10,0.3,0.2,0.2,0.2,0.2,0.2,0.2,0.3,0.3,0.3,0.3,0.3,0.4,,0.4,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,CO,2019-09-10,Tuesday
2017,10,10,0.8,0.5,0.4,0.3,0.3,0.3,0.4,0.7,1.1,1.2,1.2,0.7,0.5,0.5,0.4,0.3,0.3,0.3,0.4,0.9,1.1,1.6,1.4,1.2,CO,2017-10-10,Tuesday
2017,11,10,0.5,0.3,0.3,0.4,0.4,0.4,0.5,0.6,0.9,1.0,0.8,0.7,0.5,0.4,0.3,0.3,0.3,0.3,0.4,0.4,0.6,0.9,1.1,1.1,CO,2017-11-10,Friday
2018,10,10,0.3,0.2,0.2,0.2,0.2,0.2,0.2,0.3,0.4,0.4,0.4,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.4,0.5,0.7,1.0,0.9,0.7,CO,2018-10-10,Wednesday
2019,6,10,0.3,0.2,0.2,0.2,0.2,0.2,0.3,0.3,0.3,0.4,0.4,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.4,0.3,0.4,0.4,0.4,0.5,CO,2019-06-10,Monday
2021,3,10,0.3,0.2,0.2,0.3,0.2,0.2,0.3,0.6,0.6,0.9,0.9,0.3,0.2,0.3,0.3,0.3,0.3,0.3,0.2,0.4,0.4,0.4,0.4,0.3,CO,2021-03-10,Wednesday
2018,3,10,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.4,0.4,0.4,0.4,0.4,0.4,0.3,0.3,0.3,0.4,0.5,0.5,0.5,0.4,CO,2018-03-10,Saturday
2019,10,10,0.3,0.2,0.2,0.2,0.2,0.2,0.2,0.3,0.4,0.4,0.5,0.4,0.3,0.2,0.4,0.4,0.3,0.3,0.3,0.3,0.7,1.0,1.0,0.7,CO,2019-10-10,Thursday
2020,11,10,0.4,0.4,0.3,0.3,0.3,0.3,0.3,0.4,1.1,1.6,1.2,0.5,0.4,0.3,0.3,0.2,0.3,0.3,0.7,0.4,0.4,0.7,0.6,0.5,CO,2020-11-10,Tuesday
2021,2,10,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.5,0.3,0.4,0.3,0.4,0.3,0.3,0.3,0.2,0.3,0.3,0.3,0.2,0.3,0.3,0.3,0.2,CO,2021-02-10,Wednesday
2019,5,10,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.3,0.4,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.2,0.2,0.2,0.2,0.3,0.3,0.3,CO,2019-05-10,Friday
2021,5,10,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.4,0.3,0.2,0.3,0.2,0.3,0.2,0.3,0.3,0.2,0.2,0.2,0.2,0.2,0.2,0.2,CO,2021-05-10,Monday
2021,7,10,0.4,0.3,0.3,0.2,0.3,0.2,0.2,0.3,0.3,0.4,0.3,0.4,0.2,0.2,0.2,0.2,0.1,0.2,0.2,0.2,0.2,0.3,0.3,0.4,CO,2021-07-10,Saturday
2017,3,10,0.7,0.4,0.4,0.3,0.3,0.3,0.4,0.8,1.1,1.2,1.1,1.0,0.6,0.4,0.4,0.3,0.2,0.2,0.2,0.4,0.6,1.4,1.6,1.2,CO,2017-03-10,Friday
2017,8,10,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.3,0.3,0.3,0.3,0.2,0.3,0.2,0.3,0.2,0.2,0.2,0.3,0.3,0.3,0.3,0.3,0.2,CO,2017-08-10,Thursday
2020,12,10,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.3,0.2,0.2,0.2,0.2,0.2,0.2,0.3,0.2,0.3,0.2,0.2,0.2,CO,2020-12-10,Thursday
2018,6,10,0.4,0.4,0.5,0.4,0.4,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.2,0.2,0.2,0.2,0.2,0.2,0.3,0.3,0.3,0.3,0.3,CO,2018-06-10,Sunday
2018,8,10,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.3,0.3,0.3,0.3,0.3,0.3,0.2,0.2,0.2,0.2,0.2,0.4,0.5,0.4,0.4,CO,2018-08-10,Friday
2021,10,10,0.4,0.3,0.3,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.3,0.5,0.5,0.4,CO,2021-10-10,Sunday
2020,1,10,0.2,0.1,0.1,0.1,0.1,0.1,0.4,0.6,1.0,1.0,0.8,0.2,0.1,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.3,0.2,CO,2020-01-10,Friday
2021,4,10,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.3,0.2,0.3,CO,2021-04-10,Saturday
2021,6,10,0.3,0.2,0.1,0.1,0.1,0.1,0.2,0.2,0.2,0.3,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,CO,2021-06-10,Thursday
2021,8,10,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.3,0.3,0.5,CO,2021-08-10,Tuesday
2021,9,10,0.3,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.3,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,CO,2021-09-10,Friday
2017,2,10,0.4,0.3,0.3,0.4,0.3,0.4,0.6,0.7,0.8,0.7,0.7,0.5,0.4,0.4,0.6,0.6,0.5,0.4,0.4,0.4,0.4,0.6,0.5,0.4,CO,2017-02-10,Friday
2018,1,10,0.5,0.5,0.4,0.4,0.4,0.4,0.4,0.4,0.5,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,CO,2018-01-10,Wednesday
2018,4,10,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.4,0.4,0.3,0.4,0.4,0.3,0.4,0.4,0.3,0.4,0.4,0.4,0.4,0.4,0.4,0.3,CO,2018-04-10,Tuesday
2019,4,10,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.5,0.5,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.5,0.4,0.4,0.4,0.4,0.4,0.5,0.6,CO,2019-04-10,Wednesday
2018,2,10,0.4,0.4,0.3,0.3,0.3,0.3,0.3,0.3,0.5,0.6,0.5,0.4,0.3,0.4,0.4,0.4,0.3,0.4,0.4,0.5,0.6,0.8,0.9,0.9,CO,2018-02-10,Saturday
2018,5,10,0.4,0.3,0.3,0.3,0.2,0.3,0.3,0.3,0.3,0.4,0.4,0.4,0.4,0.5,0.4,0.3,0.3,0.4,0.4,0.3,0.4,0.5,0.6,0.7,CO,2018-05-10,Thursday
2019,3,10,0.8,0.6,0.6,0.5,0.6,0.4,0.6,0.9,0.9,0.8,0.6,0.5,0.5,0.4,0.4,0.3,0.4,0.4,0.4,0.5,0.5,0.5,0.5,0.5,CO,2019-03-10,Sunday
2019,1,10,0.6,0.5,0.5,0.4,0.4,0.4,0.5,1.0,1.0,1.0,0.4,0.3,0.3,0.4,0.4,0.4,0.4,0.4,0.5,0.5,0.5,0.5,0.5,0.5,CO,2019-01-10,Thursday
2020,2,10,0.7,0.4,0.3,0.2,0.1,0.2,0.2,0.2,0.2,0.2,,0.2,0.2,0.2,0.2,0.2,0.1,0.1,0.2,0.2,0.5,0.6,0.7,0.4,CO,2020-02-10,Monday
2020,7,10,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.2,0.5,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.2,0.2,CO,2020-07-10,Friday
2020,9,10,0.3,0.2,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.2,0.3,0.2,CO,2020-09-10,Thursday
2020,8,10,0.2,0.2,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.2,0.2,0.2,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,CO,2020-08-10,Monday
2020,5,10,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,CO,2020-05-10,Sunday
2020,6,10,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,CO,2020-06-10,Wednesday
2020,10,10,0.3,0.2,0.2,0.1,0.1,0.1,0.1,0.1,0.2,0.2,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,CO,2020-10-10,Saturday
2017,1,10,0.7,0.6,0.5,0.4,0.4,0.5,0.7,1.0,1.1,0.9,0.8,1.0,0.9,0.7,0.6,0.7,0.6,0.8,1.0,0.9,1.0,0.9,1.2,1.4,CO,2017-01-10,Tuesday
2018,12,10,0.8,0.7,0.7,0.6,0.6,0.5,0.6,1.1,1.5,1.4,1.6,1.3,1.4,1.2,0.8,0.8,1.0,1.8,1.8,2.0,2.3,1.7,1.6,1.1,CO,2018-12-10,Monday
2019,12,10,0.5,0.4,0.4,0.4,0.4,0.3,0.3,0.4,0.5,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.7,0.7,0.9,1.2,1.1,0.8,CO,2019-12-10,Tuesday
2021,2,10,3.0,3.0,2.0,2.0,2.0,3.0,8.0,42.0,55.0,53.0,40.0,67.0,50.0,37.0,12.0,32.0,31.0,33.0,54.0,28.0,22.0,24.0,20.0,10.0,NO2,2021-02-10,Wednesday
2021,3,10,19.0,18.0,18.0,17.0,13.0,15.0,22.0,38.0,56.0,56.0,74.0,60.0,51.0,53.0,28.0,50.0,63.0,44.0,44.0,48.0,61.0,73.0,51.0,31.0,NO2,2021-03-10,Wednesday
2021,4,10,16.0,14.0,11.0,10.0,9.0,9.0,11.0,17.0,26.0,26.0,24.0,17.0,18.0,14.0,15.0,14.0,6.0,7.0,8.0,10.0,11.0,17.0,14.0,29.0,NO2,2021-04-10,Saturday
2021,5,10,10.0,9.0,11.0,15.0,20.0,13.0,16.0,25.0,44.0,39.0,24.0,32.0,22.0,24.0,14.0,22.0,26.0,18.0,13.0,8.0,6.0,8.0,7.0,5.0,NO2,2021-05-10,Monday
2021,6,10,50.0,18.0,10.0,8.0,8.0,8.0,15.0,32.0,53.0,54.0,45.0,45.0,45.0,40.0,23.0,26.0,19.0,24.0,28.0,16.0,13.0,24.0,21.0,29.0,NO2,2021-06-10,Thursday
2021,7,10,85.0,47.0,38.0,14.0,31.0,29.0,34.0,50.0,66.0,35.0,25.0,24.0,25.0,21.0,10.0,7.0,6.0,6.0,7.0,10.0,15.0,52.0,73.0,103.0,NO2,2021-07-10,Saturday
2021,8,10,12.0,13.0,9.0,7.0,8.0,9.0,11.0,30.0,46.0,26.0,19.0,22.0,21.0,19.0,12.0,13.0,19.0,18.0,14.0,10.0,15.0,28.0,49.0,60.0,NO2,2021-08-10,Tuesday
2021,9,10,17.0,9.0,8.0,6.0,4.0,3.0,4.0,18.0,23.0,21.0,13.0,12.0,14.0,9.0,7.0,9.0,7.0,7.0,6.0,7.0,13.0,9.0,8.0,7.0,NO2,2021-09-10,Friday
2021,10,10,65.0,51.0,35.0,16.0,14.0,14.0,16.0,16.0,18.0,19.0,20.0,21.0,18.0,16.0,14.0,12.0,10.0,10.0,12.0,19.0,43.0,81.0,85.0,72.0,NO2,2021-10-10,Sunday
2020,1,10,32.0,20.0,16.0,15.0,17.0,34.0,71.0,91.0,103.0,127.0,102.0,39.0,30.0,26.0,25.0,27.0,27.0,37.0,45.0,49.0,47.0,43.0,44.0,32.0,NO2,2020-01-10,Friday
2020,2,10,64.0,49.0,43.0,46.0,33.0,33.0,24.0,27.0,37.0,47.0,,49.0,48.0,50.0,44.0,41.0,39.0,37.0,44.0,54.0,70.0,76.0,70.0,49.0,NO2,2020-02-10,Monday
2020,5,10,3.0,3.0,2.0,2.0,2.0,2.0,3.0,4.0,3.0,2.0,3.0,3.0,2.0,2.0,1.0,3.0,2.0,1.0,1.0,2.0,2.0,3.0,3.0,3.0,NO2,2020-05-10,Sunday
2020,6,10,7.0,6.0,7.0,6.0,6.0,5.0,10.0,29.0,41.0,51.0,42.0,50.0,44.0,47.0,16.0,26.0,13.0,17.0,11.0,10.0,8.0,8.0,12.0,12.0,NO2,2020-06-10,Wednesday
