PROVINCIA,MUNICIPIO,ESTACION,MAGNITUD,PUNTO_MUESTREO,ANO,MES,DIA,H01,V01,H02,V02,H03,V03,H04,V04,H05,V05,H06,V06,H07,V07,H08,V08,H09,V09,H10,V10,H11,V11,H12,V12,H13,V13,H14,V14,H15,V15,H16,V16,H17,V17,H18,V18,H19,V19,H20,V20,H21,V21,H22,V22,H23,V23,H24,V24,source_file
28,79,56,8,28079056_8_8,2019,4,17,38.0,V,15.0,V,17.0,V,20.0,V,22.0,V,39.0,V,67.0,V,86.0,V,95.0,V,88.0,V,81.0,V,70.0,V,68.0,V,44.0,V,39.0,V,43.0,V,43.0,V,47.0,V,50.0,V,41.0,V,30.0,V,44.0,V,78.0,V,86.0,V,abr_mo19.csv
28,79,56,8,28079056_8_8,2019,4,18,44.0,V,27.0,V,13.0,V,13.0,V,17.0,V,11.0,V,15.0,V,29.0,V,47.0,V,59.0,V,42.0,V,42.0,V,37.0,V,45.0,V,45.0,V,40.0,V,33.0,V,55.0,V,56.0,V,36.0,V,66.0,V,67.0,V,54.0,V,41.0,V,abr_mo19.csv
28,79,56,8,28079056_8_8,2019,4,19,36.0,V,25.0,V,19.0,V,13.0,V,14.0,V,15.0,V,20.0,V,29.0,V,26.0,V,32.0,V,33.0,V,33.0,V,36.0,V,38.0,V,42.0,V,40.0,V,39.0,V,57.0,V,62.0,V,81.0,V,75.0,V,71.0,V,64.0,V,43.0,V,abr_mo19.csv
28,79,56,8,28079056_8_8,2019,4,20,41.0,V,56.0,V,22.0,V,14.0,V,11.0,V,11.0,V,18.0,V,25.0,V,28.0,V,30.0,V,33.0,V,33.0,V,35.0,V,34.0,V,35.0,V,30.0,V,26.0,V,25.0,V,30.0,V,44.0,V,52.0,V,65.0,V,59.0,V,53.0,V,abr_mo19.csv
28,79,56,8,28079056_8_8,2019,4,21,37.0,V,28.0,V,23.0,V,27.0,V,17.0,V,18.0,V,20.0,V,21.0,V,23.0,V,25.0,V,26.0,V,32.0,V,39.0,V,36.0,V,41.0,V,34.0,V,29.0,V,35.0,V,43.0,V,54.0,V,51.0,V,60.0,V,51.0,V,47.0,V,abr_mo19.csv
28,79,56,8,28079056_8_8,2019,4,22,34.0,V,27.0,V,18.0,V,14.0,V,15.0,V,25.0,V,61.0,V,74.0,V,85.0,V,78.0,V,64.0,V,49.0,V,45.0,V,28.0,V,25.0,V,21.0,V,30.0,V,33.0,V,43.0,V,60.0,V,58.0,V,83.0,V,125.0,V,90.0,V,abr_mo19.csv
28,79,56,8,28079056_8_8,2019,4,23,69.0,V,23.0,V,19.0,V,13.0,V,19.0,V,29.0,V,45.0,V,61.0,V,56.0,V,59.0,V,45.0,V,36.0,N,31.0,V,32.0,V,19.0,V,23.0,V,24.0,V,32.0,V,26.0,V,39.0,V,40.0,V,31.0,V,26.0,V,24.0,V,abr_mo19.csv
28,79,56,8,28079056_8_8,2019,4,24,15.0,V,10.0,V,8.0,V,7.0,V,7.0,V,13.0,V,40.0,V,87.0,V,87.0,V,69.0,V,62.0,V,59.0,V,73.0,V,47.0,V,29.0,V,26.0,V,35.0,V,56.0,V,47.0,V,34.0,V,33.0,V,35.0,V,43.0,V,51.0,V,abr_mo19.csv
28,79,56,8,28079056_8_8,2019,4,25,33.0,V,15.0,V,7.0,V,7.0,V,6.0,V,14.0,V,37.0,V,64.0,V,53.0,V,36.0,V,23.0,V,20.0,V,17.0,V,25.0,V,46.0,V,25.0,V,25.0,V,37.0,V,48.0,V,37.0,V,30.0,V,39.0,V,29.0,V,26.0,V,abr_mo19.csv
28,79,56,8,28079056_8_8,2019,4,26,17.0,V,13.0,V,11.0,V,8.0,V,12.0,V,21.0,V,36.0,V,73.0,V,66.0,V,40.0,V,22.0,V,22.0,V,21.0,V,18.0,V,23.0,V,17.0,V,30.0,V,25.0,V,30.0,V,43.0,V,57.0,V,55.0,V,65.0,V,82.0,V,abr_mo19.csv
28,79,56,8,28079056_8_8,2019,4,27,118.0,V,113.0,V,104.0,V,70.0,V,35.0,V,40.0,V,54.0,V,50.0,V,46.0,V,57.0,V,56.0,V,44.0,V,43.0,V,35.0,V,37.0,V,34.0,V,30.0,V,39.0,V,41.0,V,52.0,V,104.0,V,170.0,V,209.0,V,168.0,V,abr_mo19.csv
28,79,56,8,28079056_8_8,2019,4,28,110.0,V,77.0,V,41.0,V,34.0,V,30.0,V,23.0,V,26.0,V,44.0,V,35.0,V,32.0,V,32.0,V,32.0,V,32.0,V,34.0,V,31.0,V,32.0,V,36.0,V,34.0,V,51.0,V,58.0,V,105.0,V,181.0,V,191.0,V,95.0,V,abr_mo19.csv
28,79,56,8,28079056_8_8,2019,4,29,77.0,V,34.0,V,29.0,V,19.0,V,16.0,V,20.0,V,43.0,V,76.0,V,98.0,V,100.0,V,77.0,V,74.0,V,59.0,V,56.0,V,49.0,V,48.0,V,44.0,V,45.0,V,71.0,V,77.0,V,99.0,V,123.0,V,135.0,V,139.0,V,abr_mo19.csv
28,79,56,8,28079056_8_8,2019,4,30,88.0,V,34.0,V,31.0,V,25.0,V,35.0,V,33.0,V,49.0,V,69.0,V,76.0,V,92.0,V,75.0,V,84.0,V,74.0,V,56.0,V,54.0,V,46.0,V,48.0,V,44.0,V,35.0,V,65.0,V,89.0,V,101.0,V,89.0,V,57.0,V,abr_mo19.csv
28,79,56,12,28079056_12_8,2019,4,1,59.0,V,53.0,V,49.0,V,39.0,V,39.0,V,43.0,V,74.0,V,122.0,V,169.0,V,189.0,V,170.0,V,137.0,V,116.0,V,101.0,V,107.0,V,101.0,V,103.0,V,109.0,V,99.0,V,113.0,V,213.0,V,417.0,V,267.0,V,64.0,V,abr_mo19.csv
28,79,56,12,28079056_12_8,2019,4,2,84.0,V,78.0,V,64.0,V,45.0,V,61.0,V,69.0,V,108.0,V,143.0,V,193.0,V,219.0,V,151.0,V,70.0,V,86.0,V,106.0,V,74.0,V,58.0,V,51.0,V,56.0,V,87.0,V,97.0,V,118.0,V,148.0,V,143.0,V,85.0,V,abr_mo19.csv
28,79,56,12,28079056_12_8,2019,4,3,72.0,V,44.0,V,35.0,V,34.0,V,47.0,V,102.0,V,236.0,V,521.0,V,663.0,V,119.0,V,80.0,V,53.0,V,53.0,V,52.0,V,43.0,V,47.0,V,47.0,V,46.0,V,66.0,V,65.0,V,64.0,V,60.0,V,73.0,V,44.0,V,abr_mo19.csv
28,79,56,12,28079056_12_8,2019,4,4,34.0,V,29.0,V,51.0,V,37.0,V,30.0,V,46.0,V,125.0,V,148.0,V,259.0,V,126.0,V,125.0,V,122.0,V,104.0,V,81.0,V,90.0,V,77.0,V,58.0,V,83.0,V,168.0,V,177.0,V,71.0,V,65.0,V,53.0,V,66.0,V,abr_mo19.csv
28,79,56,12,28079056_12_8,2019,4,5,47.0,V,30.0,V,24.0,V,25.0,V,27.0,V,30.0,V,71.0,V,140.0,V,168.0,V,92.0,V,104.0,V,126.0,V,99.0,V,99.0,V,77.0,V,78.0,V,87.0,V,65.0,V,73.0,V,78.0,V,102.0,V,117.0,V,110.0,V,50.0,V,abr_mo19.csv
28,79,56,12,28079056_12_8,2019,4,6,41.0,V,36.0,V,30.0,V,28.0,V,28.0,V,33.0,V,38.0,V,54.0,V,64.0,V,63.0,V,53.0,V,59.0,V,76.0,V,51.0,V,53.0,V,47.0,V,43.0,V,44.0,V,73.0,V,71.0,V,72.0,V,74.0,V,78.0,V,62.0,V,abr_mo19.csv
28,79,56,12,28079056_12_8,2019,4,7,45.0,V,38.0,V,33.0,V,32.0,V,32.0,V,34.0,V,32.0,V,37.0,V,46.0,V,37.0,V,36.0,V,35.0,V,37.0,V,42.0,V,40.0,V,39.0,V,41.0,V,49.0,V,65.0,V,64.0,V,69.0,V,96.0,V,146.0,V,110.0,V,abr_mo19.csv
28,79,56,12,28079056_12_8,2019,4,8,64.0,V,41.0,V,41.0,V,39.0,V,46.0,V,44.0,V,60.0,V,101.0,V,106.0,V,137.0,V,73.0,V,62.0,V,54.0,V,54.0,V,47.0,V,45.0,V,43.0,V,53.0,V,65.0,V,59.0,V,65.0,V,68.0,V,46.0,V,38.0,V,abr_mo19.csv
28,79,56,12,28079056_12_8,2019,4,9,41.0,V,37.0,V,32.0,V,28.0,V,27.0,V,37.0,V,64.0,V,95.0,V,109.0,V,82.0,V,68.0,V,58.0,V,51.0,V,49.0,V,52.0,V,53.0,V,56.0,V,66.0,V,65.0,V,67.0,V,67.0,V,57.0,V,56.0,V,40.0,V,abr_mo19.csv
28,79,56,12,28079056_12_8,2019,4,10,33.0,V,29.0,V,28.0,V,25.0,V,25.0,V,34.0,V,44.0,V,84.0,V,88.0,V,65.0,V,51.0,V,47.0,V,57.0,V,58.0,V,41.0,V,43.0,V,69.0,V,70.0,V,55.0,V,72.0,V,80.0,V,85.0,V,84.0,V,81.0,V,abr_mo19.csv
28,79,56,12,28079056_12_8,2019,4,11,105.0,V,72.0,V,53.0,V,52.0,V,55.0,V,61.0,V,193.0,V,667.0,V,462.0,V,228.0,V,159.0,V,171.0,V,104.0,V,86.0,V,118.0,V,83.0,V,152.0,V,142.0,V,174.0,V,202.0,V,132.0,V,102.0,V,81.0,V,101.0,V,abr_mo19.csv
28,79,56,12,28079056_12_8,2019,4,12,57.0,V,55.0,V,83.0,V,72.0,V,115.0,V,95.0,V,292.0,V,173.0,V,184.0,V,228.0,V,199.0,V,212.0,V,159.0,V,124.0,V,78.0,V,64.0,V,71.0,V,58.0,V,56.0,V,86.0,V,91.0,V,124.0,V,84.0,V,94.0,V,abr_mo19.csv
28,79,56,12,28079056_12_8,2019,4,13,116.0,V,264.0,V,254.0,V,263.0,V,129.0,V,65.0,V,75.0,V,112.0,V,107.0,V,138.0,V,153.0,V,105.0,V,93.0,V,84.0,V,62.0,V,67.0,V,57.0,V,64.0,V,60.0,V,70.0,V,97.0,V,130.0,V,241.0,V,198.0,V,abr_mo19.csv
28,79,56,12,28079056_12_8,2019,4,14,116.0,V,102.0,V,107.0,V,49.0,V,53.0,V,78.0,V,104.0,V,170.0,V,148.0,V,131.0,V,122.0,V,88.0,V,63.0,V,43.0,V,40.0,V,34.0,V,36.0,V,42.0,V,46.0,V,58.0,V,71.0,V,113.0,V,124.0,V,109.0,V,abr_mo19.csv
28,79,56,12,28079056_12_8,2019,4,15,130.0,V,85.0,V,107.0,V,85.0,V,61.0,V,78.0,V,105.0,V,138.0,V,159.0,V,258.0,V,340.0,V,149.0,V,149.0,V,111.0,V,67.0,V,47.0,V,44.0,V,51.0,V,51.0,V,45.0,V,43.0,V,41.0,V,39.0,V,34.0,V,abr_mo19.csv
28,79,56,12,28079056_12_8,2019,4,16,31.0,V,28.0,V,29.0,V,51.0,V,63.0,V,87.0,V,306.0,V,153.0,V,241.0,V,192.0,V,265.0,V,107.0,V,79.0,V,71.0,V,61.0,V,81.0,V,73.0,V,92.0,V,109.0,V,127.0,V,157.0,V,485.0,V,434.0,V,306.0,V,abr_mo19.csv
28,79,56,12,28079056_12_8,2019,4,17,61.0,V,34.0,V,37.0,V,41.0,V,41.0,V,63.0,V,106.0,V,140.0,V,191.0,V,253.0,V,223.0,V,195.0,V,170.0,V,91.0,V,76.0,V,82.0,V,81.0,V,84.0,V,92.0,V,73.0,V,53.0,V,87.0,V,128.0,V,132.0,V,abr_mo19.csv
28,79,56,12,28079056_12_8,2019,4,18,70.0,V,47.0,V,31.0,V,32.0,V,39.0,V,29.0,V,34.0,V,49.0,V,71.0,V,87.0,V,67.0,V,68.0,V,63.0,V,73.0,V,75.0,V,65.0,V,56.0,V,87.0,V,84.0,V,56.0,V,97.0,V,100.0,V,82.0,V,65.0,V,abr_mo19.csv
28,79,56,12,28079056_12_8,2019,4,19,58.0,V,45.0,V,39.0,V,32.0,V,33.0,V,33.0,V,40.0,V,51.0,V,49.0,V,57.0,V,59.0,V,59.0,V,64.0,V,67.0,V,71.0,V,66.0,V,64.0,V,88.0,V,93.0,V,119.0,V,110.0,V,110.0,V,101.0,V,66.0,V,abr_mo19.csv
28,79,56,12,28079056_12_8,2019,4,20,60.0,V,84.0,V,41.0,V,33.0,V,30.0,V,29.0,V,39.0,V,51.0,V,54.0,V,58.0,V,61.0,V,65.0,V,66.0,V,64.0,V,65.0,V,56.0,V,52.0,V,50.0,V,55.0,V,71.0,V,83.0,V,102.0,V,98.0,V,83.0,V,abr_mo19.csv
28,79,56,12,28079056_12_8,2019,4,21,60.0,V,47.0,V,43.0,V,46.0,V,35.0,V,38.0,V,40.0,V,41.0,V,43.0,V,50.0,V,50.0,V,59.0,V,71.0,V,64.0,V,73.0,V,64.0,V,56.0,V,62.0,V,73.0,V,86.0,V,79.0,V,91.0,V,78.0,V,71.0,V,abr_mo19.csv
28,79,56,12,28079056_12_8,2019,4,22,55.0,V,46.0,V,37.0,V,33.0,V,34.0,V,45.0,V,100.0,V,104.0,V,135.0,V,130.0,V,110.0,V,87.0,V,77.0,V,54.0,V,56.0,V,48.0,V,61.0,V,65.0,V,83.0,V,107.0,V,92.0,V,141.0,V,247.0,V,132.0,V,abr_mo19.csv
28,79,56,12,28079056_12_8,2019,4,23,100.0,V,41.0,V,38.0,V,31.0,V,37.0,V,47.0,V,73.0,V,90.0,V,91.0,V,94.0,V,81.0,V,67.0,N,63.0,V,67.0,V,46.0,V,53.0,V,54.0,V,65.0,V,58.0,V,79.0,V,74.0,V,54.0,V,48.0,V,46.0,V,abr_mo19.csv
28,79,56,12,28079056_12_8,2019,4,24,34.0,V,29.0,V,28.0,V,24.0,V,25.0,V,32.0,V,77.0,V,170.0,V,167.0,V,132.0,V,118.0,V,118.0,V,150.0,V,91.0,V,66.0,V,59.0,V,72.0,V,108.0,V,90.0,V,71.0,V,62.0,V,64.0,V,76.0,V,87.0,V,abr_mo19.csv
28,79,56,12,28079056_12_8,2019,4,25,58.0,V,34.0,V,25.0,V,26.0,V,24.0,V,38.0,V,72.0,V,115.0,V,103.0,V,74.0,V,53.0,V,50.0,V,42.0,V,60.0,V,99.0,V,58.0,V,56.0,V,88.0,V,132.0,V,118.0,V,59.0,V,71.0,V,50.0,V,47.0,V,abr_mo19.csv
28,79,56,12,28079056_12_8,2019,4,26,37.0,V,34.0,V,29.0,V,25.0,V,30.0,V,41.0,V,66.0,V,149.0,V,121.0,V,77.0,V,48.0,V,49.0,V,49.0,V,48.0,V,58.0,V,43.0,V,67.0,V,53.0,V,59.0,V,79.0,V,101.0,V,82.0,V,92.0,V,131.0,V,abr_mo19.csv
28,79,56,12,28079056_12_8,2019,4,27,260.0,V,230.0,V,194.0,V,99.0,V,53.0,V,61.0,V,96.0,V,91.0,V,102.0,V,133.0,V,114.0,V,87.0,V,91.0,V,71.0,V,70.0,V,66.0,V,58.0,V,76.0,V,75.0,V,88.0,V,179.0,V,421.0,V,631.0,V,462.0,V,abr_mo19.csv
28,79,56,12,28079056_12_8,2019,4,28,177.0,V,108.0,V,63.0,V,55.0,V,49.0,V,42.0,V,46.0,V,72.0,V,62.0,V,67.0,V,68.0,V,66.0,V,66.0,V,72.0,V,64.0,V,64.0,V,70.0,V,63.0,V,92.0,V,94.0,V,179.0,V,503.0,V,599.0,V,123.0,V,abr_mo19.csv
28,79,56,12,28079056_12_8,2019,4,29,110.0,V,53.0,V,50.0,V,37.0,V,34.0,V,38.0,V,69.0,V,131.0,V,289.0,V,328.0,V,225.0,V,201.0,V,132.0,V,120.0,V,95.0,V,94.0,V,83.0,V,78.0,V,121.0,V,128.0,V,194.0,V,220.0,V,373.0,V,377.0,V,abr_mo19.csv
28,79,56,12,28079056_12_8,2019,4,30,166.0,V,51.0,V,50.0,V,41.0,V,54.0,V,53.0,V,81.0,V,151.0,V,199.0,V,269.0,V,173.0,V,222.0,V,169.0,V,112.0,V,107.0,V,89.0,V,88.0,V,85.0,V,68.0,V,127.0,V,166.0,V,158.0,V,144.0,V,93.0,V,abr_mo19.csv
28,79,56,14,28079056_14_6,2019,4,1,51.47,V,49.16,V,48.38,V,57.41,V,55.99,V,53.74,V,38.63,V,24.64,V,13.93,V,17.37,V,22.57,V,30.65,V,48.03,V,55.66,V,57.75,V,63.27,V,63.13,V,65.45,V,69.0,V,60.29,V,19.26,V,5.94,V,19.06,V,70.65,V,abr_mo19.csv
28,79,56,14,28079056_14_6,2019,4,2,52.37,V,45.99,V,45.64,V,56.42,V,37.45,V,26.2,V,21.06,V,11.52,V,7.92,V,10.19,V,28.2,V,50.97,V,48.62,V,53.72,V,76.42,V,79.87,V,87.37,V,81.25,V,74.22,V,64.27,V,46.69,V,26.93,V,25.95,V,45.55,V,abr_mo19.csv
28,79,56,14,28079056_14_6,2019,4,3,48.01,V,66.37,V,75.37,V,77.58,V,57.84,V,22.96,V,6.38,V,6.29,V,7.84,V,47.39,V,72.69,V,90.96,V,96.15,V,94.44,V,91.17,V,92.01,V,98.54,V,96.99,V,89.32,V,91.78,V,85.69,V,80.7,V,68.64,V,82.97,V,abr_mo19.csv
28,79,56,14,28079056_14_6,2019,4,4,88.16,V,93.95,V,83.6,V,85.79,V,86.03,V,76.44,V,39.69,V,40.37,V,14.08,V,45.49,V,50.75,V,55.92,V,66.24,V,77.68,V,84.69,V,91.86,V,96.01,V,91.98,V,85.02,V,84.95,V,80.76,V,77.03,V,82.71,V,78.55,V,abr_mo19.csv
28,79,56,14,28079056_14_6,2019,4,5,83.62,V,91.63,V,100.8,V,99.33,V,92.25,V,87.26,V,73.74,V,35.46,V,26.23,V,51.97,V,46.32,V,43.61,V,61.49,V,58.99,V,69.86,V,76.46,V,74.35,V,80.51,V,76.49,V,81.77,V,59.35,V,42.14,V,41.48,V,69.84,V,abr_mo19.csv
28,79,56,14,28079056_14_6,2019,4,6,70.4,V,71.3,V,70.82,V,72.1,V,75.49,V,71.68,V,68.91,V,61.12,V,56.2,V,63.81,V,68.82,V,68.0,V,63.2,V,75.52,V,85.64,V,88.74,V,91.31,V,95.6,V,86.05,V,83.36,V,72.66,V,69.88,V,72.49,V,68.9,V,abr_mo19.csv
28,79,56,14,28079056_14_6,2019,4,7,77.37,V,78.64,V,76.97,V,79.12,V,82.15,V,80.55,V,80.91,V,75.22,V,73.22,V,82.41,V,91.97,V,96.05,V,97.12,V,95.78,V,96.46,V,95.84,V,90.75,V,83.53,V,73.28,V,71.17,V,66.83,V,48.27,V,21.05,V,32.98,V,abr_mo19.csv
28,79,56,14,28079056_14_6,2019,4,8,56.54,V,67.34,V,64.88,V,63.03,V,49.97,V,55.24,V,47.99,V,31.22,V,31.89,V,23.85,V,46.67,V,58.17,V,74.5,V,91.73,V,99.25,V,98.54,V,104.3,V,98.91,V,94.34,V,90.49,V,77.31,N,70.56,V,83.36,V,86.42,V,abr_mo19.csv
28,79,56,14,28079056_14_6,2019,4,9,81.18,V,78.65,V,79.88,V,76.57,V,77.53,V,71.35,V,54.41,V,47.4,V,35.81,V,54.95,V,65.81,V,69.79,V,76.36,V,80.52,V,80.18,V,83.4,V,85.38,V,79.47,V,85.31,V,76.07,V,72.62,V,73.08,V,73.36,V,81.34,V,abr_mo19.csv
28,79,56,14,28079056_14_6,2019,4,10,88.15,V,86.13,V,86.13,V,92.56,V,96.23,V,90.53,V,78.12,V,57.09,V,54.76,V,72.88,V,81.88,V,86.21,V,84.11,V,86.86,V,91.23,V,90.05,V,80.23,V,82.68,V,86.33,V,76.35,V,62.05,V,49.13,V,45.31,V,43.62,V,abr_mo19.csv
28,79,56,14,28079056_14_6,2019,4,11,29.78,V,49.55,V,65.04,V,55.33,V,55.23,V,61.97,V,12.48,V,6.21,V,7.43,V,22.26,V,38.57,V,43.14,V,73.07,V,78.61,V,77.99,V,81.6,V,69.52,V,74.95,V,60.93,V,54.93,V,54.51,V,64.38,V,63.42,V,50.08,V,abr_mo19.csv
28,79,56,14,28079056_14_6,2019,4,12,71.86,V,66.84,V,39.15,V,47.08,V,31.08,V,24.57,V,8.73,V,7.48,V,12.0,V,18.78,V,29.57,V,39.75,V,54.62,V,70.77,V,91.85,V,107.8,V,110.2,V,117.5,V,115.9,V,98.22,V,85.83,V,60.52,V,73.81,V,60.78,V,abr_mo19.csv
28,79,56,14,28079056_14_6,2019,4,13,45.58,V,5.71,V,5.42,V,5.55,V,13.31,V,30.96,V,34.82,V,19.42,V,23.17,V,27.44,V,46.31,V,73.68,V,90.04,V,104.1,V,118.7,V,118.9,V,125.7,V,121.8,V,124.2,V,115.4,V,86.46,V,63.77,V,25.94,V,29.72,V,abr_mo19.csv
28,79,56,14,28079056_14_6,2019,4,14,53.51,V,54.26,V,47.16,V,79.72,V,70.73,V,41.63,V,22.54,V,8.59,V,14.11,V,24.78,V,34.3,V,50.49,V,67.91,V,79.82,V,82.01,V,94.76,V,95.29,V,90.78,V,84.74,V,71.98,V,57.16,V,32.42,V,29.0,V,25.34,V,abr_mo19.csv
28,79,56,14,28079056_14_6,2019,4,15,18.12,V,19.57,V,10.74,V,9.76,V,15.53,V,12.31,V,10.7,V,7.5,V,8.83,V,9.36,V,11.26,V,19.72,V,28.84,V,45.4,V,64.46,V,81.22,V,89.42,V,93.73,V,93.73,V,87.38,V,88.02,V,86.14,V,93.78,V,107.5,V,abr_mo19.csv
28,79,56,14,28079056_14_6,2019,4,16,105.4,V,104.0,V,100.2,V,77.75,V,69.89,V,46.2,V,9.05,V,21.27,V,15.09,V,21.7,V,28.93,V,68.58,V,82.17,V,94.19,V,102.7,V,100.6,V,106.5,V,99.55,V,89.05,V,72.76,V,46.67,V,10.09,V,5.79,V,19.11,V,abr_mo19.csv
28,79,56,14,28079056_14_6,2019,4,17,73.04,V,93.77,V,90.56,V,87.42,V,86.03,V,71.58,V,49.18,V,36.56,V,37.04,V,45.08,V,53.75,V,60.17,V,62.55,V,81.4,V,88.66,V,85.35,V,81.16,V,74.69,V,73.72,V,79.34,V,85.73,V,75.17,V,41.15,V,30.95,V,abr_mo19.csv
28,79,56,14,28079056_14_6,2019,4,18,49.91,V,57.21,V,91.84,V,101.6,V,110.7,V,115.4,V,108.2,V,95.48,V,83.71,V,79.03,V,86.82,V,89.18,V,100.3,V,100.6,V,103.3,V,106.5,V,108.3,V,81.69,V,77.63,V,83.57,V,55.72,V,47.38,V,54.18,V,65.07,V,abr_mo19.csv
28,79,56,14,28079056_14_6,2019,4,19,68.38,V,75.59,V,75.39,V,81.47,V,79.66,V,78.42,V,75.89,V,68.97,V,74.8,V,72.52,V,75.41,V,77.8,V,75.65,V,72.33,V,79.68,V,81.17,V,86.33,V,68.91,V,65.82,V,46.11,V,49.29,V,49.57,V,52.02,V,60.56,V,abr_mo19.csv
28,79,56,14,28079056_14_6,2019,4,20,58.73,V,40.93,V,83.19,V,93.83,V,100.6,V,101.7,V,96.69,V,90.75,V,87.99,V,87.4,V,85.64,V,86.46,V,89.48,V,95.12,V,99.36,V,109.3,V,110.7,V,111.1,V,106.7,V,95.22,V,77.71,V,54.61,V,59.08,V,61.68,V,abr_mo19.csv
28,79,56,14,28079056_14_6,2019,4,21,80.31,V,89.6,V,98.62,V,89.2,V,99.7,V,96.49,V,98.05,V,101.0,V,97.38,V,95.47,V,95.84,V,91.52,V,88.32,V,90.41,V,85.31,V,91.55,V,96.24,V,90.37,V,83.13,V,74.1,V,75.12,V,66.56,V,72.25,V,71.87,V,abr_mo19.csv
28,79,56,14,28079056_14_6,2019,4,22,81.56,V,84.42,V,91.19,V,92.87,V,91.21,V,80.16,V,50.76,V,37.87,V,29.97,V,41.95,V,58.54,V,73.53,V,74.4,V,92.17,V,96.92,V,101.4,V,95.3,V,92.47,V,87.5,V,74.86,V,71.21,V,53.69,V,20.9,V,37.85,V,abr_mo19.csv
28,79,56,14,28079056_14_6,2019,4,23,47.86,V,92.71,V,89.61,V,100.9,V,105.4,V,92.18,V,81.93,V,66.58,V,66.66,V,52.07,V,59.47,V,63.48,N,76.23,V,80.89,V,95.96,V,94.6,V,90.19,V,91.68,V,87.84,V,80.23,V,75.94,V,81.66,V,82.04,V,76.54,V,abr_mo19.csv
28,79,56,14,28079056_14_6,2019,4,24,82.46,V,87.15,V,91.11,V,87.26,V,82.99,V,73.86,V,54.16,V,22.63,V,26.74,V,38.8,V,40.55,V,41.73,V,32.55,V,48.52,V,61.3,V,64.78,V,57.57,V,37.26,V,47.12,V,56.95,V,66.16,V,62.86,V,50.52,V,40.1,V,abr_mo19.csv
28,79,56,14,28079056_14_6,2019,4,25,51.33,V,63.65,V,79.41,V,85.87,V,84.75,V,75.15,V,58.43,V,38.09,V,48.76,V,61.47,V,72.32,V,77.64,V,83.09,V,80.77,V,72.53,V,81.23,V,80.32,V,72.57,V,65.49,V,77.4,V,71.24,V,62.71,V,65.79,V,65.58,V,abr_mo19.csv
28,79,56,14,28079056_14_6,2019,4,26,70.87,V,69.25,V,68.68,V,70.27,V,62.62,V,52.86,V,43.98,V,20.93,V,27.1,V,57.06,V,76.25,V,77.46,V,79.96,V,83.85,V,83.1,V,90.61,V,86.46,V,93.87,V,92.88,V,86.34,V,74.04,V,66.8,V,53.27,V,34.29,V,abr_mo19.csv
28,79,56,14,28079056_14_6,2019,4,27,8.45,V,6.77,V,6.22,V,13.29,V,31.11,V,24.5,V,11.67,V,10.17,V,17.32,V,22.55,V,48.84,V,71.7,V,78.28,V,85.79,V,87.63,V,93.87,V,97.64,V,94.28,V,94.69,V,86.01,V,47.57,V,7.71,V,8.79,V,8.48,V,abr_mo19.csv
28,79,56,14,28079056_14_6,2019,4,28,7.33,V,15.84,V,39.89,V,42.59,V,38.32,V,44.13,V,40.54,V,26.35,V,38.48,V,47.96,V,52.42,V,66.79,V,70.18,V,78.24,V,88.31,V,95.3,V,98.79,V,106.3,V,94.14,V,88.15,V,46.66,V,7.35,V,7.27,V,20.33,V,abr_mo19.csv
28,79,56,14,28079056_14_6,2019,4,29,28.36,V,67.63,V,62.29,V,62.64,V,60.48,V,57.3,V,39.73,V,19.42,V,16.27,V,21.97,V,32.38,V,38.51,V,51.95,V,63.27,V,73.98,V,79.68,V,87.59,V,91.46,V,74.65,V,72.71,V,57.13,V,31.21,V,23.07,V,12.36,V,abr_mo19.csv
28,79,56,14,28079056_14_6,2019,4,30,29.28,V,62.12,V,60.72,V,56.32,V,41.28,V,35.26,V,20.3,V,8.36,V,11.77,V,15.82,V,28.93,V,31.36,V,44.36,V,61.04,V,71.68,V,84.98,V,94.19,V,102.4,V,105.0,V,81.83,V,54.04,V,37.21,V,41.75,V,60.05,V,abr_mo19.csv
28,79,56,6,28079056_6_48,2020,4,1,0.3,V,0.3,V,0.3,V,0.2,V,0.2,V,0.2,V,0.3,V,0.3,V,0.3,V,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.3,V,0.4,V,0.4,V,abr_mo20.csv
28,79,56,6,28079056_6_48,2020,4,2,0.5,V,0.3,V,0.3,V,0.3,V,0.3,V,0.3,V,0.4,V,0.3,V,0.3,V,0.4,V,0.3,V,0.3,V,0.3,V,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.3,V,0.3,V,0.3,V,0.3,V,0.3,V,0.3,V,abr_mo20.csv
28,79,56,6,28079056_6_48,2020,4,3,0.3,V,0.3,V,0.3,V,0.2,V,0.3,V,0.3,V,0.3,V,0.3,V,0.3,V,0.4,V,0.3,V,0.3,V,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.3,V,0.4,V,0.4,V,abr_mo20.csv
