Date,Likes,Comments,Shares,Love,Wow,Haha,Sad,Angry,Care,WST,InsB,Bloomberg,FT,Overperforming,Sentiment,Total,Increment
2016-04-30,0.6579542913368218,0.49883177570093457,0.6169380454043933,0.4763200870985302,0.7409638554216867,0.5426638917793964,0.5500770416024654,0.7735993860322333,1.0,16,7,14,6,-2.319069767441861,0.0269278163696768,43,0.0
2016-05-01,0.8389221451148664,1.02463153644256,0.6593347277511639,1.4970703125,0.40973630831643004,1.3100739371534196,0.48603773584905663,0.7197258187357197,1.0,32,11,5,5,-2.066792452830189,0.0424848015729539,53,-0.0030895189239634017
2016-05-02,1.3271703353219502,1.2870602090387164,1.5298959862165784,1.3265211333023688,1.304466977254042,1.3898160034231923,0.8709175738724727,1.9886363636363635,1.0,31,14,15,15,-2.772533333333333,0.1080491041450132,75,-0.016528850815496095
2016-05-03,1.1926237485507307,1.2831536199411846,1.1769648436315103,1.252365930599369,1.1287288363343189,1.6963428149242703,1.7451117318435754,1.246330567964263,1.0,39,19,11,19,-2.538181818181818,0.1210235330070963,88,-0.0149530700301719
2016-05-04,1.0653357090791287,1.1269270999135932,1.0396742534975987,0.9627249357326477,1.0029023746701846,1.1260653409090908,2.0732758620689653,0.9164105716041795,1.0,38,7,14,20,-2.8802531645569625,0.1029013530421758,79,0.015393053352959684
2016-05-05,0.7549317752617719,0.7408573504480503,0.6841984382177309,0.6711009174311926,0.601437438745508,0.9116042197162605,0.9342818428184282,0.597452229299363,1.0,33,12,12,21,-4.267051282051282,0.0755330998733776,78,-0.004561938584827392
2016-05-06,1.1746702478914686,0.9386933686742257,0.979883236030025,1.2584269662921348,1.162272441933459,0.8029925187032418,0.39470108695652173,1.0587109125717933,1.0,27,9,13,16,-3.106923076923077,0.1244996148632512,65,-0.02111535951165078
2016-05-07,0.6735102994266299,0.4735939643347051,0.5198090207232832,0.6550724637681159,0.697986577181208,0.30960086299892126,0.1402002861230329,0.36375749500333115,1.0,18,2,7,3,-1.0706666666666669,0.1394303976446833,30,0.0
2016-05-08,0.7086260161198461,0.739965274231437,0.7128845895472257,0.890066225165563,0.5911792305286205,0.5359502526233968,0.22312824314306892,0.9595704358812381,1.0,29,5,10,4,-1.7054166666666666,0.0933942287457912,48,-0.0013431978545100478
2016-05-09,1.1265973440240542,1.2436123805567096,1.111347621843805,0.9875115633672527,1.027457627118644,1.0519742143432715,0.7184905660377359,0.7741935483870968,1.0,39,13,15,17,-1.7102380952380951,0.1111454353626972,84,0.007111251717457762
2016-05-10,1.3327972287517011,1.5197650663942797,1.5720052874138115,1.127851711026616,1.3914081145584725,1.3342198581560285,0.7026022304832713,1.067108533554267,1.0,34,11,15,27,-1.969310344827586,0.0668362677127044,87,0.005063710966402994
2016-05-11,1.2962000397178308,1.5060429612956892,1.1960077826619586,1.2324399260628465,1.355600539811066,2.679219445395413,2.128654970760234,1.4157303370786516,1.0,34,12,12,23,-2.2333333333333334,0.0358278474082346,81,-0.0021182733591641758
2016-05-12,0.8910601825346041,1.0350156403193427,1.006393640919302,0.9366415595923793,0.9049000644745325,0.9572246547659143,1.2425,2.2507626601586335,1.0,33,12,12,19,-2.969868421052632,0.0382235497202602,76,0.002440349103975304
2016-05-13,0.973081632121428,0.961082129172245,1.044330570554046,1.1316029143897997,1.2309417040358743,0.7211114876313115,0.9675480769230769,1.0700906344410877,1.0,26,11,14,16,-1.7159701492537314,0.1064498440337992,67,0.0011793379756329656
2016-05-14,0.5544480703745743,0.28603859250851305,0.5375,0.6685032139577594,0.4520639147802929,0.2275059869996579,0.523590333716916,0.20676923076923076,1.0,15,5,8,3,-1.36,0.1193153986097534,31,0.0
2016-05-15,0.7580290714607217,0.6182965299684543,0.7586383676817389,0.7858149365899483,0.8164781906300485,0.5073154134059205,0.8879492600422834,1.1333333333333333,1.0,29,6,12,5,-1.4142307692307692,0.0509470743376993,52,0.0021987801979985416
2016-05-16,1.169653545371139,0.8856558195248553,1.2665812555435105,1.0834105653382762,1.3378912184746277,0.6440198159943383,0.6292134831460674,0.41579914268218005,1.0,30,9,10,17,-1.8043939393939397,0.0307128691314297,66,0.0002355322381515637
2016-05-17,1.3643414883567757,1.1543222939371496,1.4190843977951613,1.246272028920018,1.4066096193567423,0.6349146110056926,1.4028629856850714,1.5054171180931744,1.0,36,19,15,15,-2.799294117647059,0.0945113928555105,85,-0.01723867798286501
2016-05-18,1.5118967143202893,1.0660978318041026,1.5871157104817237,1.7248046071575485,1.4446010713278827,1.0907067334446299,2.199617956064947,0.2864019253910951,1.0,34,22,12,21,-2.957865168539326,0.0906724664224664,89,-0.016722876324377165
2016-05-19,1.2299129284690842,1.3793619716687782,1.4048034088708115,0.793002915451895,1.7529187514891589,1.3191365227537923,2.8074123097286563,2.1964933494558645,1.0,39,14,18,22,-2.7538709677419355,0.0755273446187424,93,-0.002471675734830802
2016-05-20,0.9668721468277384,1.1533283036387907,1.0096063288754944,0.9158878504672897,1.0014094432699086,1.3079584775086506,2.0894472361809044,0.9200247985120893,1.0,36,17,15,19,-3.83896551724138,0.102950083768023,87,-0.001038045993917343
2016-05-21,0.6658010749441392,0.6151917075345519,0.5429695753222058,0.7172731074864074,0.47084481175390264,0.6190211345939934,0.8971920289855072,0.8627450980392157,1.0,14,11,10,10,-2.728,0.0749377304793971,45,0.0
2016-05-22,0.6102095214951284,0.5398199644515796,0.5926600179410058,0.6838574423480084,0.5236220472440944,0.3243080625752106,0.23959296947271047,0.2325878594249201,1.0,28,11,10,3,-2.9165384615384613,0.1102981393606393,52,-0.017744346259361027
2016-05-23,1.6054157680325905,1.3035431566304525,0.8056109487256535,0.9853372434017595,0.7078460038986354,1.5688987271721082,0.3146788990825688,0.9659424544920728,1.0,36,13,10,18,-2.5112987012987014,0.0712755657264989,77,-0.022060567600132343
2016-05-24,0.9309069731542682,1.1848390446521289,0.9123918814764066,0.9290687554395126,0.9400606980273141,1.310005184033178,0.38351595998094334,0.7894021739130435,1.0,41,15,12,22,-4.371666666666666,0.0783178530390831,90,-0.007160915170720131
2016-05-25,1.2545687404561352,1.5906426988426496,1.6102055081783866,2.212157809983897,1.1173708920187795,1.0036363636363637,0.7987987987987988,1.3190751445086706,1.0,39,12,15,22,-2.221136363636364,0.0940242594894583,88,-0.007928035285553739
2016-05-26,0.7729895513853512,1.025227502527806,0.7393268295743279,0.66189111747851,0.7938834023574386,1.574746008708273,0.5894736842105264,1.6952440550688361,1.0,37,15,10,21,-2.946746987951807,0.0661217307904055,83,-0.00434384629445409
2016-05-27,1.1328800722922672,1.1849163928799098,1.267578667819535,1.1825613079019073,1.7911764705882354,0.7494877049180328,1.5620805369127517,0.8556048131728942,1.0,34,9,12,27,-2.478292682926829,0.0778502431398772,82,0.0008238589222050697
2016-05-28,0.5108574101550224,0.34586238254016366,0.7631395806227117,0.2915463917525773,1.086731919521479,0.33103081827842723,1.732615894039735,0.27703180212014133,1.0,11,9,8,5,-2.1963636363636363,0.112425622567668,33,0.0
2016-05-29,0.5516161749790537,0.8141016429563634,0.5983327714609703,0.6568830095080612,0.40308988764044945,0.8063725490196078,0.4720394736842105,0.7477064220183486,1.0,18,10,9,6,-1.5781395348837208,0.0204254477219593,43,0.0
2016-05-30,0.5887143584294044,0.4267741935483871,0.40848990953375086,0.579480405107882,0.36097708082026536,0.8135135135135135,0.12906057945566285,0.3207686622320769,1.0,22,6,8,12,-2.30125,0.0920835212241462,48,-0.0023872442356748765
2016-05-31,0.8060815887841578,1.0307480748074807,0.788045738045738,0.5268109125117592,0.9362363919129083,1.3229847494553377,2.0083565459610027,1.2016748080949058,1.0,42,7,12,17,-2.589230769230769,0.0123723174789642,78,-0.004115903687049835
2016-06-01,1.259698819363671,1.1922818176258334,1.4485913056847446,1.3177966101694916,0.9039812646370023,1.3624161073825503,1.2121834360027377,0.8451151707704527,1.0,34,18,6,21,-4.423417721518987,0.0612843354488923,79,0.02326920587819057
2016-06-02,1.1390528329534353,1.5605868083631742,1.0664645784214664,1.0294117647058822,1.0487568614788505,1.7933299646286003,1.7519685039370079,2.3792581377744133,1.0,44,15,13,25,-3.82,0.0538531534398618,97,0.0287650234363286
2016-06-03,2.0711322755259585,1.413380160055271,2.1553291744093444,2.743336623889437,2.585103370150099,1.2156862745098038,3.5546875,1.455056179775281,1.0,33,12,14,15,-2.3235135135135137,0.0511641091849425,74,0.003628739689212384
2016-06-04,1.1601002497690491,0.47306445190283863,0.9349181987395097,1.3524727577535625,1.0766152086906804,0.2751520823584464,3.2828418230563003,0.3867403314917127,1.0,13,11,4,8,-1.6922222222222223,0.1368570376382876,36,0.0
2016-06-05,0.7199898614396756,1.1301195483728137,0.5575835730582284,0.7678350515463918,0.4083500142979697,0.9371584699453551,0.612639801171667,1.1817593790426908,1.0,30,11,7,8,-2.52375,0.0543610564369492,56,-0.00016065497010866182
2016-06-06,0.8529731821149614,1.1664370078740158,0.8584234359116533,1.021000381825124,0.7397149771443936,1.3051334702258728,0.13456833275078645,2.9876400154499807,1.0,35,19,8,10,-2.318888888888889,0.0872401282166907,72,0.012212818206935568
2016-06-07,0.7042964105530384,1.031749867104818,0.5803484539318788,0.6413003324713705,0.6100471829031363,1.2479338842975207,0.23320589841616604,1.1902231668437833,1.0,35,8,9,19,-3.648028169014085,0.1010312792971243,71,0.02073282405306978
2016-06-08,1.1563531385323607,1.258679124301548,0.848245410178945,1.2541966426858513,0.7912875654811139,2.207845618475166,0.42770112882995875,1.2024806201550386,1.0,39,16,9,25,-3.75123595505618,0.1123606233884123,89,0.010795344545817643
2016-06-09,0.9163871047717922,1.2208442423407284,0.8386944181646169,1.1561036528254762,0.7242063492063492,0.48597475455820477,0.226827430293896,1.3593613933236575,1.0,31,13,12,19,-3.446266666666667,0.0575079087579087,75,0.01117939992761505
2016-06-10,0.656588338333675,0.6349696305884696,0.7442157121492038,0.6771653543307087,0.6170561705617056,0.7441441441441441,0.2779912887522419,0.26520012221203787,1.0,26,12,9,15,-4.580967741935484,0.1211750491252219,62,0.008638291023326703
2016-06-11,0.7275783725408291,0.5036094877964936,0.8200587176815987,0.4177323103154305,0.8762080073630925,0.8959818535320804,0.18741633199464525,0.21051032806804373,1.0,14,10,10,5,-2.1674358974358974,0.1137362495809465,39,0.0
2016-06-12,1.0272807565969018,1.4668569616238503,1.3494412564180005,0.7430167597765363,1.1098290598290599,0.4591700133868809,4.673638778220452,2.23320602111885,1.0,27,18,9,8,-1.6856451612903225,0.0705207665752893,62,0.0009342503496310757
2016-06-13,1.4116139255254696,1.7042270629200746,1.5192315536158583,1.6649686520376177,1.9727037993360383,1.110889774236388,1.7413926999741134,1.3872513779055835,1.0,31,11,10,14,-1.8851515151515152,0.0372413665879575,66,0.0010900221017211401
2016-06-14,1.1887845390990486,0.8980430055568978,1.2107292729953498,1.2420564084255623,0.9989270386266094,1.0428999002327901,0.6629766297662977,0.5388652836790803,1.0,36,12,14,22,-2.7510714285714286,0.0872014908225225,84,0.008167392812227161
2016-06-15,1.044545712429425,0.7588059701492538,1.200327034883721,0.8786948176583492,1.3171146648519905,1.1690841276419395,0.39214195183776934,0.5137096774193548,1.0,40,4,15,26,-2.7443529411764707,0.0589868715162832,85,0.005210725554086982
2016-06-16,0.887925901422428,0.9494656287109117,1.0694066508817188,0.7630901287553649,0.8672566371681416,0.5125523012552301,1.6297275315168769,1.246497844827586,1.0,36,17,6,20,-2.892025316455696,0.067778796458046,79,-0.004706408225322155
2016-06-17,0.9681199596774194,1.0493029305369264,0.8896384241770102,1.2490087232355274,1.209902794653706,2.534409257003654,0.4509919465723826,0.6846869499622832,1.0,25,19,13,18,-3.400266666666667,0.083885594035594,75,-0.0019342359767891683
2016-06-18,0.5875912408759124,0.3432246927787596,0.6026770700208516,0.6261467889908257,0.5607675906183369,0.2992047713717694,0.10914051841746249,0.1397523376295173,1.0,11,6,8,6,-2.101290322580645,0.1090891220894886,31,0.0
2016-06-19,1.15890794539727,0.9480542271750099,0.9600437128611434,1.3843548933288183,0.9531296351231089,0.5988334413480234,0.9096486335750139,0.7180756986204457,1.0,35,15,5,11,-1.837878787878788,0.0435126137381646,66,-0.015116279069767442
2016-06-20,3.366211309590515,1.5415679167247547,1.645586592178771,1.808093582042365,1.6950581395348836,1.781017724413951,1.0321532965248459,1.05267629566695,1.0,39,18,15,19,-0.5941758241758243,0.0985674041309477,91,-0.017054263565891473
2016-06-21,1.0038499644618666,1.448390725038934,1.3810952738184548,1.2258663366336633,1.7283308568598315,1.0825942350332594,0.2577761887736861,0.6600265604249668,1.0,41,13,16,19,-1.9215730337078651,0.0872914219051859,89,-0.007319991206709957
2016-06-22,1.196646781605258,1.4803771270887627,1.713780359028511,1.9515888778550148,1.1540857895998085,1.2928008140422285,0.8013062908215882,0.8919156414762741,1.0,45,14,13,27,-2.7045454545454546,0.0501126919750657,99,0.04100946372239748
2016-06-23,0.7661683420015393,1.3226170332769318,1.3809444072337576,0.9030694668820679,1.5883905013192612,1.031328036322361,1.7343283582089553,1.9598751671868033,1.0,45,14,18,32,-3.112752293577982,0.0982705136776237,109,0.048604544244682656
2016-06-24,1.4413202299868726,1.9110404147519737,2.1947011261911635,1.0949380838583533,2.8557261241679117,3.2404809619238475,3.5571811753230915,2.517098445595855,1.0,42,17,17,26,0.5885294117647059,0.0384746327747505,102,0.001893939393939394
2016-06-25,0.5929355554291565,0.682738669238187,0.8653798318491617,0.6576109498133554,0.4416578669482577,0.8046827794561934,0.6390960451977401,0.712280701754386,1.0,18,11,9,18,-0.7858928571428571,0.0500730519480519,56,0.0
2016-06-26,0.4632682800292969,0.7331571994715984,0.425842190445998,0.6867418599702064,0.292177191328935,0.4772027561941064,0.4329383886255924,0.47477064220183485,1.0,29,10,4,9,-1.8742307692307691,0.0862280193351621,52,-0.005444197483459357
2016-06-27,0.8764065569866439,0.8934965487489214,0.7121644481656785,0.7256984530131609,0.7182906913445836,2.3762111593718678,0.9633615754522555,0.6730318257956449,1.0,43,7,10,21,-1.1665432098765431,0.0726522436509208,81,0.0010586195947542532
2016-06-28,0.6718726582082224,0.8603659860990444,0.7452956758058413,0.6371318203766297,0.5099270072992701,0.5794575754275133,1.9919463087248321,1.5386996904024768,1.0,41,12,14,22,-1.5857303370786515,0.0675336167929132,89,0.0023568581090675418
2016-06-29,0.9348149200555185,0.6955908999396013,0.6264743697244117,1.1133704735376044,0.7323452484742807,0.577319587628866,0.8125981778196669,1.158312020460358,1.0,36,21,8,21,-2.776744186046512,0.0756697946679259,86,0.00966834845665748
2016-06-30,1.028378009849688,0.9788534659257092,0.8306005627243621,1.1438034777808446,0.9931517046300432,1.2249831455263411,0.6097522486981221,1.4866810655147586,1.0,46,20,16,25,-2.940373831775701,0.0421195689571023,107,0.028822815000241198
2016-07-01,0.5764744949477837,0.8669713482158552,0.7988538533347164,0.5014390789894467,0.5823253517649963,0.3353765323992995,0.43238473417163026,0.7156806433084434,1.0,31,15,13,11,-3.056142857142857,0.0948631587375209,70,0.014737842419247933
2016-07-02,0.6427281496362806,0.3964015151515151,1.5132656403537503,0.9325769854132901,0.44403669724770645,0.1029832447895382,2.8921262080727685,0.3169332930878358,1.0,17,9,8,7,-0.5643902439024391,0.0977749181712596,41,0.0
2016-07-03,0.9608039625504624,1.0249080638435,0.9264581979249416,0.8854860186418109,1.0434571497936391,0.478932393984555,0.913629363449692,1.2420550847457628,1.0,34,6,9,5,-0.387037037037037,0.0744704318315429,54,0.0
2016-07-04,0.9641226894047816,0.870078899453773,1.0277384862506294,1.0083752093802345,1.4977808923148797,1.6020644242747821,0.47797356828193827,0.6809831824062096,1.0,27,6,8,7,-0.3574999999999999,0.0553330187206055,48,0.006266587914337313
2016-07-05,1.226740532614898,1.1279813845258873,1.0517917802975936,1.120450885668277,1.524508790072389,0.7682301209234152,0.554434250764526,1.192090395480226,1.0,39,15,10,13,-1.8863636363636365,0.0891708668315811,77,0.002727772858507065
2016-07-06,0.8812858906241614,1.0371549016366342,0.805773462163972,0.5963898916967509,1.0985453800450726,0.8300187617260788,0.5390612569610183,1.092908191313909,1.0,36,14,15,28,-3.5862365591397847,0.0478373369130537,93,-0.006081067242773423
2016-07-07,1.147272594385207,1.534285139754675,0.9256873374334541,1.0422039859320047,0.7862146892655367,1.0399903053805137,1.363623595505618,1.8070600916195096,1.0,45,21,13,29,-3.1531481481481483,0.0740315838935217,108,-0.0037497064020903365
2016-07-08,1.2647458327796726,1.6002819243141648,1.0388520561917567,1.2829660720531655,1.3724680432645033,1.6473953013278855,1.544211485870556,1.2452830188679245,1.0,27,13,15,33,-1.9163636363636365,0.0795325057938694,88,-0.0011794011607927713
2016-07-09,0.8665154012457992,0.4665668128811384,0.6211270205416238,1.4633279483037156,0.5303435114503817,0.5818808657345336,0.2518068331143233,0.21572978303747534,1.0,20,7,14,13,-1.812962962962963,0.1248480927631059,54,0.0
2016-07-10,1.2543338874376633,1.1374090751645305,1.0976465999219867,1.3705568720379147,1.2767762460233296,0.9967266775777415,0.2489539748953975,0.5098576122672509,1.0,39,10,10,6,-0.984,0.1000756003256003,65,-0.015424372261300738
2016-07-11,1.2865993981235617,1.004846955713432,1.0893967093235832,1.5717294024743356,1.2709699689333793,0.6277009507346586,0.4395800316957211,0.6211404728789987,1.0,37,17,18,20,-2.7430434782608697,0.1152330495369385,92,-0.009298874971171586
2016-07-12,1.3493543758967002,1.369448616176786,1.5411733177410711,1.5266398295050911,0.9824116047144152,1.8768392370572207,0.8700947225981055,1.2612787157486853,1.0,40,11,11,31,-3.08494623655914,0.0762364190575596,93,-0.0020987383322473795
2016-07-13,0.8466085197231061,0.8978238030917004,0.8783790307009075,0.698577557010612,1.0722182596291012,1.9636793149269158,0.331369362047948,1.1102514506769825,1.0,37,13,14,27,-2.309010989010989,0.1082893231107516,91,-0.011844475659185586
2016-07-14,0.7364659094980474,0.8798594333406545,0.9571630729379033,0.4979348324919688,0.5826008968609865,0.45178435839028097,3.106828193832599,2.470087548638132,1.0,34,10,16,36,-2.744895833333333,0.0724161955975571,96,-0.0021783401995780307
