year,month,day,hour,minute,second,laborday,saturday,sunday,holiday,CO,PM25,NOx,O3,windspeed,winddirection,temperature,humidity,pressure,rain,traffic
2019,8,9,21,0,0,0,1,0,0,0.2,12.0,23.0,40.18,1.55,254.0,26.1,57.0,947.0,0.0,1221.0
2019,8,9,22,0,0,0,1,0,0,0.2,2.0,25.0,32.47,1.45,223.0,25.0,57.0,947.0,0.0,1049.0
2019,8,9,23,0,0,0,1,0,0,0.1,3.0,19.0,26.03,1.48,205.0,24.2,60.0,947.0,0.0,892.0
2019,8,10,0,0,0,0,0,1,0,0.2,4.0,16.0,28.47,1.21,234.0,23.6,62.0,947.0,0.0,311.0
2019,8,10,1,0,0,0,0,1,0,0.1,4.0,13.0,33.27,1.01,213.0,22.5,66.0,948.0,0.0,209.0
2019,8,10,2,0,0,0,0,1,0,0.1,2.0,18.0,31.74,0.86,200.0,21.8,68.0,948.0,0.0,142.0
2019,8,10,3,0,0,0,0,1,0,0.2,2.0,18.0,41.21,0.96,223.0,21.4,63.0,948.0,0.0,98.0
2019,8,10,4,0,0,0,0,1,0,0.1,4.0,15.0,53.59,0.95,210.0,20.9,58.0,948.0,0.0,90.0
2019,8,10,5,0,0,0,0,1,0,0.1,3.0,11.0,56.52,0.99,230.0,19.9,61.0,948.0,0.0,157.0
2019,8,10,6,0,0,0,0,1,0,0.2,4.0,17.0,50.67,0.72,245.0,19.5,62.0,948.0,0.0,292.0
2019,8,10,7,0,0,0,0,1,0,0.2,8.0,52.0,32.55,0.85,209.0,19.1,64.0,949.0,0.0,492.0
2019,8,10,8,0,0,0,0,1,0,0.2,8.0,36.0,37.94,0.86,199.0,20.6,59.0,949.0,0.0,509.0
2019,8,10,9,0,0,0,0,1,0,0.2,8.0,40.0,42.46,0.91,209.0,23.6,48.0,950.0,0.0,598.0
2019,8,10,10,0,0,0,0,1,0,0.2,7.0,35.0,52.24,0.95,213.0,25.7,42.0,949.0,0.0,591.0
2019,8,10,11,0,0,0,0,1,0,0.2,10.0,30.0,69.13,1.1,200.0,26.7,37.0,949.0,0.0,580.0
2019,8,10,12,0,0,0,0,1,0,0.2,12.0,24.0,82.99,1.51,142.0,27.2,32.0,949.0,0.0,600.0
2019,8,10,13,0,0,0,0,1,0,0.2,10.0,22.0,91.77,1.52,200.0,28.3,27.0,949.0,0.0,766.0
2019,8,10,14,0,0,0,0,1,0,0.2,25.0,23.0,91.57,1.64,208.0,29.8,24.0,948.0,0.0,650.0
2019,8,10,15,0,0,0,0,1,0,0.2,41.0,17.0,88.41,1.88,192.0,30.3,24.0,948.0,0.0,576.0
2019,8,10,16,0,0,0,0,1,0,0.2,17.0,19.0,81.51,2.01,203.0,31.5,21.0,947.0,0.0,636.0
2019,8,10,17,0,0,0,0,1,0,0.2,8.0,23.0,86.78,1.87,245.0,32.4,20.0,946.0,0.0,695.0
2019,8,10,18,0,0,0,0,1,0,0.2,10.0,24.0,85.75,1.47,237.0,32.8,21.0,946.0,0.0,769.0
2019,8,10,19,0,0,0,0,1,0,0.2,18.0,22.0,84.03,1.24,291.0,31.9,22.0,945.0,0.0,848.0
2019,8,10,20,0,0,0,0,1,0,0.2,16.0,25.0,83.49,1.23,262.0,29.9,21.0,945.0,0.0,781.0
2019,8,10,21,0,0,0,0,1,0,0.2,2.0,40.0,75.48,0.79,257.0,28.5,21.0,946.0,0.0,672.0
2019,8,10,22,0,0,0,0,1,0,0.2,9.0,43.0,69.82,0.78,245.0,27.2,23.0,946.0,0.0,541.0
2019,8,10,23,0,0,0,0,1,0,0.3,8.0,105.0,37.24,0.61,263.0,25.8,26.0,946.0,0.0,442.0
2019,8,11,0,0,0,0,0,0,1,0.4,7.0,109.0,27.74,0.56,254.0,24.5,28.0,946.0,0.0,346.0
2019,8,11,1,0,0,0,0,0,1,0.3,17.0,107.0,22.7,0.53,219.0,22.6,34.0,945.0,0.0,256.0
2019,8,11,2,0,0,0,0,0,1,0.2,10.0,75.0,38.49,0.55,210.0,21.7,37.0,945.0,0.0,165.0
2019,8,11,3,0,0,0,0,0,1,0.2,1.0,22.0,70.68,0.83,257.0,22.0,35.0,945.0,0.0,118.0
2019,8,11,4,0,0,0,0,0,1,0.2,6.0,14.0,74.57,0.93,279.0,21.9,35.0,945.0,0.0,96.0
2019,8,11,5,0,0,0,0,0,1,0.2,5.0,13.0,72.54,0.77,209.0,21.0,38.0,945.0,0.0,153.0
2019,8,11,6,0,0,0,0,0,1,0.1,5.0,9.0,69.96,1.27,279.0,21.5,39.0,945.0,0.0,311.0
2019,8,11,7,0,0,0,0,0,1,0.2,5.0,34.0,48.24,0.76,251.0,21.4,41.0,945.0,0.0,474.0
2019,8,11,8,0,0,0,0,0,1,0.2,11.0,46.0,38.0,0.8,213.0,21.9,41.0,946.0,0.0,517.0
2019,8,11,9,0,0,0,0,0,1,0.1,2.0,13.0,63.9,0.98,237.0,24.4,35.0,946.0,0.0,609.0
2019,8,11,10,0,0,0,0,0,1,0.2,4.0,18.0,73.67,1.32,223.0,26.1,31.0,946.0,0.0,584.0
2019,8,11,11,0,0,0,0,0,1,0.2,3.0,18.0,82.87,1.69,245.0,27.0,31.0,947.0,0.0,658.0
2019,8,11,12,0,0,0,0,0,1,0.2,12.0,15.0,91.22,2.26,205.0,27.0,31.0,946.0,0.0,684.0
2019,8,11,13,0,0,0,0,0,1,0.2,20.0,14.0,99.27,2.4,225.0,27.7,27.0,946.0,0.0,750.0
2019,8,11,14,0,0,0,0,0,1,0.2,13.0,15.0,100.0,2.76,208.0,27.5,25.0,946.0,0.0,685.0
2019,8,11,15,0,0,0,0,0,1,0.1,1.0,15.0,103.2,2.49,199.0,29.0,17.0,945.0,0.0,653.0
2019,8,11,16,0,0,0,0,0,1,0.2,6.0,15.0,101.7,2.4,212.0,29.4,17.0,945.0,0.0,629.0
2019,8,11,17,0,0,0,0,0,1,0.2,15.0,15.0,101.0,2.67,200.0,29.2,19.0,945.0,0.0,688.0
2019,8,11,18,0,0,0,0,0,1,0.2,4.0,20.0,96.77,2.31,217.0,28.7,20.0,945.0,0.0,710.0
2019,8,11,19,0,0,0,0,0,1,0.2,8.0,17.0,98.32,2.08,223.0,27.7,26.0,945.0,0.0,831.0
2019,8,11,20,0,0,0,0,0,1,0.2,9.0,17.0,94.36,1.79,297.0,26.4,27.0,945.0,0.0,765.0
2019,8,11,21,0,0,0,0,0,1,0.2,9.0,20.0,89.42,1.72,284.0,24.9,26.0,946.0,0.0,698.0
2019,8,11,22,0,0,0,0,0,1,0.2,7.0,20.0,85.7,1.57,312.0,23.8,25.0,946.0,0.0,593.0
2019,8,11,23,0,0,0,0,0,1,0.2,6.0,16.0,85.98,1.39,278.0,22.8,26.0,947.0,0.0,518.0
2019,8,12,0,0,0,0,1,0,0,0.1,3.0,11.0,81.09,1.35,246.0,21.9,27.0,947.0,0.0,576.0
2019,8,12,1,0,0,0,1,0,0,0.1,5.0,10.0,78.58,1.14,307.0,21.0,28.0,947.0,0.0,391.0
2019,8,12,2,0,0,0,1,0,0,0.1,5.0,9.0,71.7,1.11,278.0,19.9,33.0,947.0,0.0,262.0
2019,8,12,3,0,0,0,1,0,0,0.1,2.0,8.0,70.68,0.96,284.0,19.1,37.0,947.0,0.0,215.0
2019,8,12,4,0,0,0,1,0,0,0.1,3.0,7.0,69.31,0.9,323.0,18.5,40.0,947.0,0.0,190.0
2019,8,12,5,0,0,0,1,0,0,0.1,3.0,9.0,68.23,0.89,279.0,18.0,41.0,947.0,0.0,333.0
2019,8,12,6,0,0,0,1,0,0,0.1,4.0,13.0,60.62,0.88,323.0,17.0,45.0,947.0,0.0,634.0
2019,8,12,7,0,0,0,1,0,0,0.2,5.0,93.0,22.3,0.58,221.0,16.0,50.0,948.0,0.0,950.0
2019,8,12,8,0,0,0,1,0,0,0.3,8.0,112.0,19.47,0.84,106.0,18.2,45.0,948.0,0.0,911.0
2019,8,12,9,0,0,0,1,0,0,0.2,11.0,64.0,45.36,1.41,66.0,20.8,39.0,949.0,0.0,1001.0
2019,8,12,10,0,0,0,1,0,0,0.2,8.0,48.0,56.03,1.12,53.0,22.9,32.0,949.0,0.0,918.0
2019,8,12,11,0,0,0,1,0,0,0.2,6.0,52.0,64.18,1.35,97.0,24.1,29.0,949.0,0.0,1088.0
2019,8,12,12,0,0,0,1,0,0,0.2,10.0,61.0,67.75,1.92,83.0,24.9,26.0,949.0,0.0,1122.0
2019,8,12,13,0,0,0,1,0,0,0.2,11.0,57.0,73.9,2.01,73.0,24.9,22.0,949.0,0.0,1157.0
2019,8,12,14,0,0,0,1,0,0,0.2,2.0,44.0,82.66,1.93,72.0,25.6,19.0,948.0,0.0,1167.0
2019,8,12,15,0,0,0,1,0,0,0.2,5.0,44.0,84.22,1.71,65.0,27.0,17.0,948.0,0.0,1075.0
2019,8,12,16,0,0,0,1,0,0,0.2,11.0,41.0,84.33,2.05,78.0,27.0,17.0,948.0,0.0,1084.0
2019,8,12,17,0,0,0,1,0,0,0.2,9.0,52.0,77.93,1.93,76.0,28.0,17.0,947.0,0.0,1198.0
2019,8,12,18,0,0,0,1,0,0,0.2,4.0,67.0,71.87,1.66,72.0,28.0,17.0,947.0,0.0,1250.0
2019,8,12,19,0,0,0,1,0,0,0.2,8.0,56.0,71.33,1.24,83.0,27.8,17.0,947.0,0.0,1317.0
2019,8,12,20,0,0,0,1,0,0,0.2,10.0,66.0,60.16,1.3,77.0,26.1,18.0,947.0,0.0,1164.0
2019,8,12,21,0,0,0,1,0,0,0.2,11.0,57.0,56.02,1.09,67.0,25.2,20.0,948.0,0.0,1053.0
2019,8,12,22,0,0,0,1,0,0,0.2,9.0,42.0,62.6,1.1,307.0,23.9,22.0,948.0,0.0,822.0
2019,8,12,23,0,0,0,1,0,0,0.2,7.0,32.0,63.31,1.39,234.0,22.7,25.0,949.0,0.0,620.0
2019,8,13,0,0,0,0,1,0,0,0.2,5.0,18.0,67.39,2.71,96.0,21.0,33.0,949.0,0.0,482.0
2019,8,13,1,0,0,0,1,0,0,0.1,6.0,11.0,70.4,2.64,77.0,19.3,40.0,950.0,0.0,317.0
2019,8,13,2,0,0,0,1,0,0,0.1,5.0,9.0,68.96,2.06,77.0,18.7,43.0,950.0,0.0,222.0
2019,8,13,3,0,0,0,1,0,0,0.1,3.0,11.0,66.02,1.11,48.0,18.3,44.0,950.0,0.0,163.0
2019,8,13,4,0,0,0,1,0,0,0.1,4.0,9.0,64.57,0.93,249.0,18.0,45.0,950.0,0.0,149.0
2019,8,13,5,0,0,0,1,0,0,0.1,3.0,11.0,62.02,1.1,158.0,17.2,47.0,950.0,0.0,288.0
2019,8,13,6,0,0,0,1,0,0,0.2,1.0,19.0,55.38,1.1,308.0,16.6,49.0,950.0,0.0,662.0
2019,8,13,7,0,0,0,1,0,0,0.2,4.0,40.0,44.85,1.08,54.0,16.3,49.0,950.0,0.0,986.0
2019,8,13,8,0,0,0,1,0,0,0.3,7.0,88.0,32.56,1.03,89.0,17.8,45.0,950.0,0.0,941.0
2019,8,13,9,0,0,0,1,0,0,0.3,9.0,87.0,35.68,1.25,67.0,20.1,39.0,950.0,0.0,967.0
2019,8,13,10,0,0,0,1,0,0,0.2,7.0,74.0,43.0,1.39,78.0,21.8,36.0,950.0,0.0,1029.0
2019,8,13,11,0,0,0,1,0,0,0.2,6.0,64.0,52.21,1.41,78.0,23.9,33.0,950.0,0.0,1058.0
2019,8,13,12,0,0,0,1,0,0,0.2,1.0,30.0,73.26,1.12,161.0,25.2,36.0,950.0,0.0,1145.0
2019,8,13,13,0,0,0,1,0,0,0.2,5.0,39.0,77.48,1.26,62.0,26.2,34.0,950.0,0.0,1189.0
2019,8,13,14,0,0,0,1,0,0,0.2,15.0,36.0,88.19,1.31,83.0,27.7,29.0,949.0,0.0,1200.0
2019,8,13,15,0,0,0,1,0,0,0.2,11.0,30.0,101.8,1.42,161.0,28.8,25.0,948.0,0.0,1076.0
2019,8,13,16,0,0,0,1,0,0,0.2,10.0,21.0,107.8,1.37,234.0,30.1,21.0,948.0,0.0,1039.0
2019,8,13,17,0,0,0,1,0,0,0.2,8.0,27.0,98.45,1.32,160.0,31.2,19.0,947.0,0.0,1194.0
2019,8,13,18,0,0,0,1,0,0,0.2,16.0,51.0,86.02,1.47,233.0,31.2,18.0,947.0,0.0,1262.0
2019,8,13,19,0,0,0,1,0,0,0.2,9.0,33.0,91.26,1.05,133.0,30.3,19.0,947.0,0.0,1271.0
2019,8,13,20,0,0,0,1,0,0,0.2,9.0,28.0,77.23,0.93,298.0,28.7,16.0,947.0,0.0,1173.0
2019,8,13,21,0,0,0,1,0,0,0.3,9.0,46.0,56.28,0.79,298.0,27.3,16.0,947.0,0.0,1065.0
2019,8,13,22,0,0,0,1,0,0,0.3,11.0,81.0,37.09,0.71,203.0,25.9,19.0,948.0,0.0,837.0
2019,8,13,23,0,0,0,1,0,0,0.2,10.0,38.0,56.63,0.82,223.0,24.9,21.0,949.0,0.0,618.0
2019,8,14,0,0,0,0,1,0,0,0.2,7.0,40.0,50.46,0.76,249.0,24.0,22.0,949.0,0.0,500.0
2019,8,14,1,0,0,0,1,0,0,0.2,3.0,27.0,61.3,1.17,68.0,23.4,21.0,949.0,0.0,345.0
2019,8,14,2,0,0,0,1,0,0,0.2,4.0,18.0,68.32,0.86,161.0,22.4,24.0,950.0,0.0,228.0
2019,8,14,3,0,0,0,1,0,0,0.2,3.0,17.0,62.07,0.76,317.0,21.5,29.0,950.0,0.0,180.0
2019,8,14,4,0,0,0,1,0,0,0.2,6.0,17.0,52.5,0.76,343.0,19.7,31.0,950.0,0.0,179.0
2019,8,14,5,0,0,0,1,0,0,0.2,5.0,19.0,46.94,0.64,307.0,18.6,35.0,950.0,0.0,262.0
2019,8,14,6,0,0,0,1,0,0,0.2,5.0,36.0,37.35,0.74,8.0,17.7,37.0,950.0,0.0,597.0
2019,8,14,7,0,0,0,1,0,0,0.3,8.0,66.0,25.7,0.7,344.0,16.9,38.0,950.0,0.0,963.0
2019,8,14,8,0,0,0,1,0,0,0.3,6.0,106.0,17.59,0.62,83.0,19.5,35.0,950.0,0.0,912.0
2019,8,14,9,0,0,0,1,0,0,0.3,6.0,102.0,29.73,1.13,73.0,22.8,31.0,950.0,0.0,1010.0
2019,8,14,10,0,0,0,1,0,0,0.2,11.0,69.0,44.2,0.99,78.0,24.4,35.0,951.0,0.0,1072.0
2019,8,14,11,0,0,0,1,0,0,0.2,18.0,64.0,54.87,1.03,67.0,26.3,35.0,951.0,0.0,1053.0
2019,8,14,12,0,0,0,1,0,0,0.2,7.0,57.0,62.41,1.09,199.0,28.5,28.0,950.0,0.0,1215.0
2019,8,14,13,0,0,0,1,0,0,0.2,3.0,48.0,81.3,1.26,1.0,29.6,23.0,950.0,0.0,1151.0
2019,8,14,14,0,0,0,1,0,0,0.2,20.0,43.0,95.26,1.35,125.0,31.0,20.0,949.0,0.0,970.0
2019,8,14,15,0,0,0,1,0,0,0.2,10.0,37.0,109.8,1.28,205.0,32.5,18.0,949.0,0.0,1061.0
2019,8,14,16,0,0,0,1,0,0,0.2,13.0,37.0,118.6,1.26,170.0,33.5,17.0,948.0,0.0,1079.0
2019,8,14,17,0,0,0,1,0,0,0.2,29.0,37.0,113.5,1.43,205.0,34.1,16.0,948.0,0.0,1113.0
2019,8,14,18,0,0,0,1,0,0,0.2,21.0,36.0,107.0,1.16,199.0,34.5,16.0,947.0,0.0,1321.0
2019,8,14,19,0,0,0,1,0,0,0.2,10.0,73.0,81.09,1.06,203.0,33.5,16.0,947.0,0.0,1360.0
2019,8,14,20,0,0,0,1,0,0,0.3,19.0,132.0,48.57,0.99,186.0,31.3,18.0,947.0,0.0,1284.0
2019,8,14,21,0,0,0,1,0,0,0.6,18.0,340.0,12.09,0.52,233.0,29.0,23.0,947.0,0.0,1119.0
2019,8,14,22,0,0,0,1,0,0,0.9,9.0,557.0,2.48,0.54,233.0,26.9,27.0,948.0,0.0,925.0
2019,8,14,23,0,0,0,1,0,0,0.7,21.0,381.0,2.58,0.53,223.0,25.2,31.0,948.0,0.0,658.0
2019,8,15,0,0,0,1,0,0,0,0.8,23.0,322.0,2.48,0.58,43.0,24.2,33.0,948.0,0.0,581.0
2019,8,15,1,0,0,1,0,0,0,0.3,17.0,88.0,14.67,0.61,78.0,23.8,29.0,948.0,0.0,433.0
2019,8,15,2,0,0,1,0,0,0,0.3,6.0,85.0,14.19,0.58,71.0,23.0,30.0,948.0,0.0,347.0
2019,8,15,3,0,0,1,0,0,0,0.2,11.0,50.0,23.46,0.7,62.0,21.7,32.0,948.0,0.0,221.0
2019,8,15,4,0,0,1,0,0,0,0.2,10.0,33.0,36.46,0.7,31.0,20.7,33.0,948.0,0.0,188.0
2019,8,15,5,0,0,1,0,0,0,0.2,10.0,34.0,43.29,0.62,345.0,20.5,33.0,948.0,0.0,255.0
2019,8,15,6,0,0,1,0,0,0,0.2,7.0,44.0,31.29,0.69,331.0,19.9,35.0,948.0,0.0,467.0
2019,8,15,7,0,0,1,0,0,0,0.2,7.0,74.0,18.2,0.63,56.0,19.1,37.0,949.0,0.0,875.0
2019,8,15,8,0,0,1,0,0,0,0.2,8.0,62.0,29.19,0.69,39.0,21.7,33.0,949.0,0.0,989.0
2019,8,15,9,0,0,1,0,0,0,0.3,7.0,55.0,39.95,0.72,73.0,26.4,28.0,949.0,0.0,874.0
2019,8,15,10,0,0,1,0,0,0,0.2,9.0,49.0,54.37,1.04,96.0,27.5,27.0,949.0,0.0,860.0
2019,8,15,11,0,0,1,0,0,0,0.2,7.0,47.0,70.15,1.07,69.0,29.9,24.0,949.0,0.0,978.0
2019,8,15,12,0,0,1,0,0,0,0.2,15.0,41.0,82.1,1.2,28.0,31.6,21.0,949.0,0.0,1015.0
2019,8,15,13,0,0,1,0,0,0,0.2,13.0,34.0,92.84,1.44,140.0,32.8,20.0,948.0,0.0,983.0
2019,8,15,14,0,0,1,0,0,0,0.2,8.0,21.0,104.2,1.44,292.0,34.1,21.0,948.0,0.0,1124.0
2019,8,15,15,0,0,1,0,0,0,0.2,10.0,27.0,105.9,1.43,106.0,34.4,22.0,947.0,0.0,861.0
2019,8,15,16,0,0,1,0,0,0,0.2,21.0,24.0,96.25,1.36,205.0,35.7,21.0,947.0,0.0,1021.0
2019,8,15,17,0,0,1,0,0,0,0.2,30.0,51.0,84.06,1.44,186.0,35.7,22.0,946.0,0.0,923.0
2019,8,15,18,0,0,1,0,0,0,0.2,37.0,101.0,58.25,1.36,182.0,34.5,23.0,946.0,0.0,1178.0
2019,8,15,19,0,0,1,0,0,0,0.2,16.0,89.0,60.84,1.07,205.0,35.4,22.0,946.0,0.0,1035.0
2019,8,15,20,0,0,1,0,0,0,0.2,19.0,25.0,79.71,0.86,225.0,33.6,19.0,946.0,0.0,983.0
2019,8,15,21,0,0,1,0,0,0,0.3,16.0,62.0,51.12,0.69,262.0,31.8,20.0,946.0,0.0,982.0
2019,8,15,22,0,0,1,0,0,0,0.5,9.0,191.0,12.86,0.52,106.0,29.7,23.0,947.0,0.0,950.0
2019,8,15,23,0,0,1,0,0,0,0.6,17.0,226.0,17.58,0.86,77.0,28.0,29.0,947.0,0.0,816.0
2019,8,16,0,0,0,0,1,0,0,0.2,12.0,41.0,41.37,2.26,71.0,27.5,34.0,947.0,0.0,573.0
2019,8,16,1,0,0,0,1,0,0,0.2,5.0,21.0,47.95,1.19,280.0,25.8,39.0,948.0,0.0,431.0
2019,8,16,2,0,0,0,1,0,0,0.2,4.0,15.0,51.14,1.03,90.0,24.8,41.0,948.0,0.0,335.0
2019,8,16,3,0,0,0,1,0,0,0.2,4.0,15.0,50.65,1.16,90.0,24.0,43.0,948.0,0.0,271.0
2019,8,16,4,0,0,0,1,0,0,0.2,2.0,13.0,49.97,0.79,90.0,23.6,44.0,948.0,0.0,174.0
2019,8,16,5,0,0,0,1,0,0,0.2,3.0,17.0,47.79,0.91,90.0,23.2,45.0,948.0,0.0,286.0
2019,8,16,6,0,0,0,1,0,0,0.2,5.0,31.0,40.03,0.76,78.0,22.9,46.0,948.0,0.0,531.0
2019,8,16,7,0,0,0,1,0,0,0.3,4.0,66.0,25.93,0.82,90.0,22.6,48.0,948.0,0.0,749.0
2019,8,16,8,0,0,0,1,0,0,0.3,7.0,73.0,27.7,1.41,71.0,23.6,46.0,948.0,0.0,848.0
2019,8,16,9,0,0,0,1,0,0,0.3,9.0,69.0,36.43,1.33,78.0,25.7,42.0,949.0,0.0,885.0
2019,8,16,10,0,0,0,1,0,0,0.2,13.0,50.0,54.43,1.38,90.0,27.0,41.0,948.0,0.0,988.0
2019,8,16,11,0,0,0,1,0,0,0.2,12.0,46.0,67.64,1.22,186.0,28.8,38.0,948.0,0.0,1110.0
2019,8,16,12,0,0,0,1,0,0,0.2,12.0,46.0,81.41,1.26,175.0,30.3,35.0,948.0,0.0,1243.0
2019,8,16,13,0,0,0,1,0,0,0.2,16.0,43.0,93.44,1.4,182.0,31.9,31.0,947.0,0.0,1175.0
2019,8,16,14,0,0,0,1,0,0,0.2,16.0,38.0,96.04,1.39,77.0,33.9,26.0,947.0,0.0,1081.0
2019,8,16,15,0,0,0,1,0,0,0.2,19.0,28.0,92.35,1.39,209.0,35.5,22.0,946.0,0.0,1046.0
2019,8,16,16,0,0,0,1,0,0,0.2,25.0,23.0,87.01,1.6,211.0,36.3,19.0,946.0,0.0,976.0
2019,8,16,17,0,0,0,1,0,0,0.2,23.0,26.0,84.35,1.75,203.0,36.7,18.0,945.0,0.0,1070.0
2019,8,16,18,0,0,0,1,0,0,0.2,20.0,56.0,71.09,1.69,205.0,36.3,17.0,944.0,0.0,1102.0
2019,8,16,19,0,0,0,1,0,0,0.2,31.0,36.0,80.28,1.48,222.0,35.8,18.0,944.0,0.0,1262.0
2019,8,16,20,0,0,0,1,0,0,0.2,29.0,111.0,53.05,1.3,204.0,33.8,20.0,944.0,0.0,1178.0
2019,8,16,21,0,0,0,1,0,0,0.4,22.0,194.0,14.66,0.83,207.0,32.3,22.0,945.0,0.0,1102.0
2019,8,16,22,0,0,0,1,0,0,0.5,15.0,238.0,21.16,0.66,262.0,30.9,24.0,945.0,0.0,941.0
2019,8,16,23,0,0,0,1,0,0,0.3,32.0,53.0,50.88,0.64,316.0,30.2,26.0,945.0,0.0,735.0
2019,8,17,0,0,0,0,0,1,0,0.3,20.0,90.0,34.55,0.62,223.0,28.9,28.0,945.0,0.0,259.0
2019,8,17,1,0,0,0,0,1,0,0.5,3.0,191.0,6.78,0.52,223.0,26.4,34.0,946.0,0.0,236.0
2019,8,17,2,0,0,0,0,1,0,0.5,15.0,215.0,4.1,0.52,234.0,25.1,39.0,946.0,0.0,153.0
2019,8,17,3,0,0,0,0,1,0,0.4,13.0,115.0,6.24,0.51,299.0,24.1,40.0,945.0,0.0,92.0
2019,8,17,4,0,0,0,0,1,0,0.3,9.0,82.0,14.85,0.74,133.0,24.1,36.0,946.0,0.0,82.0
2019,8,17,5,0,0,0,0,1,0,0.3,9.0,83.0,14.76,0.63,140.0,23.2,38.0,946.0,0.0,119.0
2019,8,17,6,0,0,0,0,1,0,0.2,6.0,42.0,29.04,0.71,78.0,22.3,39.0,946.0,0.0,294.0
2019,8,17,7,0,0,0,0,1,0,0.2,7.0,54.0,21.49,0.66,67.0,21.4,40.0,946.0,0.0,475.0
2019,8,17,8,0,0,0,0,1,0,0.2,7.0,59.0,21.93,0.68,14.0,23.6,37.0,946.0,0.0,449.0
2019,8,17,9,0,0,0,0,1,0,0.3,3.0,80.0,31.67,1.07,80.0,27.5,31.0,947.0,0.0,590.0
2019,8,17,10,0,0,0,0,1,0,0.2,5.0,53.0,51.8,1.15,90.0,28.4,30.0,947.0,0.0,467.0
2019,8,17,11,0,0,0,0,1,0,0.2,11.0,48.0,69.18,1.12,90.0,30.3,27.0,947.0,0.0,579.0
2019,8,17,12,0,0,0,0,1,0,0.2,12.0,43.0,87.59,1.09,89.0,32.7,22.0,946.0,0.0,665.0
2019,8,17,13,0,0,0,0,1,0,0.2,11.0,30.0,102.8,1.48,160.0,34.8,19.0,946.0,0.0,703.0
2019,8,17,14,0,0,0,0,1,0,0.2,17.0,23.0,99.57,2.12,209.0,35.3,18.0,945.0,0.0,647.0
2019,8,17,15,0,0,0,0,1,0,0.1,18.0,20.0,88.13,2.35,224.0,36.1,17.0,945.0,0.0,570.0
2019,8,17,16,0,0,0,0,1,0,0.1,27.0,15.0,91.45,2.25,205.0,36.8,17.0,944.0,0.0,589.0
2019,8,17,17,0,0,0,0,1,0,0.1,21.0,19.0,91.19,1.86,223.0,37.2,16.0,943.0,0.0,701.0
2019,8,17,18,0,0,0,0,1,0,0.1,20.0,18.0,90.46,2.04,223.0,36.9,16.0,943.0,0.0,676.0
2019,8,17,19,0,0,0,0,1,0,0.2,20.0,27.0,85.8,1.78,209.0,35.9,16.0,943.0,0.0,730.0
2019,8,17,20,0,0,0,0,1,0,0.2,19.0,42.0,72.35,1.32,229.0,34.1,17.0,942.0,0.0,712.0
2019,8,17,21,0,0,0,0,1,0,0.2,11.0,63.0,62.04,0.93,254.0,32.7,19.0,943.0,0.0,564.0
2019,8,17,22,0,0,0,0,1,0,0.2,10.0,57.0,57.19,0.87,274.0,31.6,18.0,943.0,0.0,437.0
2019,8,17,23,0,0,0,0,1,0,0.2,4.0,27.0,75.61,0.87,209.0,30.7,18.0,943.0,0.0,343.0
2019,8,18,0,0,0,0,0,0,1,0.3,3.0,76.0,40.01,0.64,289.0,28.6,22.0,943.0,0.0,357.0
2019,8,18,1,0,0,0,0,0,1,0.5,15.0,190.0,3.89,0.54,237.0,25.0,31.0,943.0,0.0,192.0
2019,8,18,2,0,0,0,0,0,1,0.5,16.0,199.0,3.77,0.51,245.0,23.6,34.0,943.0,0.0,159.0
2019,8,18,3,0,0,0,0,0,1,0.3,15.0,130.0,4.3,0.51,237.0,22.7,34.0,943.0,0.0,122.0
2019,8,18,4,0,0,0,0,0,1,0.3,11.0,120.0,3.47,0.51,225.0,22.0,36.0,943.0,0.0,107.0
2019,8,18,5,0,0,0,0,0,1,0.3,16.0,79.0,12.02,0.69,343.0,21.3,35.0,943.0,0.0,127.0
2019,8,18,6,0,0,0,0,0,1,0.3,8.0,107.0,8.97,0.6,237.0,21.2,34.0,942.0,0.0,270.0
2019,8,18,7,0,0,0,0,0,1,0.3,10.0,92.0,8.75,0.52,234.0,20.6,34.0,943.0,0.0,456.0
2019,8,18,8,0,0,0,0,0,1,0.3,3.0,120.0,8.95,0.52,215.0,23.2,32.0,943.0,0.0,461.0
2019,8,18,9,0,0,0,0,0,1,0.2,22.0,65.0,34.22,0.67,220.0,27.8,23.0,944.0,0.0,491.0
2019,8,18,10,0,0,0,0,0,1,0.2,5.0,26.0,72.95,1.18,237.0,29.8,24.0,944.0,0.0,571.0
2019,8,18,11,0,0,0,0,0,1,0.2,3.0,17.0,86.32,1.84,205.0,30.8,23.0,944.0,0.0,609.0
2019,8,18,12,0,0,0,0,0,1,0.2,14.0,15.0,88.53,1.99,204.0,31.8,21.0,944.0,0.0,483.0
2019,8,18,13,0,0,0,0,0,1,0.2,12.0,31.0,88.66,2.39,217.0,32.5,17.0,944.0,0.0,680.0
2019,8,18,14,0,0,0,0,0,1,0.1,21.0,19.0,95.54,2.49,205.0,33.6,13.0,943.0,0.0,608.0
2019,8,18,15,0,0,0,0,0,1,0.1,10.0,17.0,97.92,2.7,206.0,34.1,11.0,943.0,0.0,591.0
2019,8,18,16,0,0,0,0,0,1,0.1,1.0,15.0,96.55,2.97,210.0,34.6,10.0,943.0,0.0,573.0
2019,8,18,17,0,0,0,0,0,1,0.1,11.0,21.0,86.72,2.67,200.0,34.8,9.0,942.0,0.0,598.0
