tconst,averageRating,numVotes
tt0039822,7.6,5317
tt0039826,6.2,2110
tt0039834,6.5,2005
tt0039853,6.9,5423
tt0039871,7.2,3401
tt0039881,6.9,3713
tt0039887,6.1,2142
tt0039896,7.2,2813
tt0039926,6.8,4571
tt0039931,6.8,2634
tt0039941,7.2,3417
tt0040000,6.4,2444
tt0040019,7.2,2288
tt0040064,7.1,9906
tt0040068,7.3,18237
tt0040076,7.0,3313
tt0040087,7.3,2212
tt0040098,6.6,2818
tt0040155,6.8,3389
tt0040160,7.6,9010
tt0040175,6.9,3062
tt0040185,6.7,3065
tt0040202,7.3,9585
tt0040221,7.0,4096
tt0040242,7.3,2081
tt0040257,7.2,3347
tt0040308,7.3,10325
tt0040331,6.2,2499
tt0040338,7.6,9152
tt0040366,7.2,7206
tt0040367,7.3,8114
tt0040369,7.4,18792
tt0040416,7.6,17533
tt0040418,6.6,2577
tt0040427,7.1,6276
tt0040444,6.7,2977
tt0040458,7.9,5693
tt0040491,6.4,3542
tt0040495,7.7,5003
tt0040497,7.2,8632
tt0040506,7.7,41986
tt0040522,8.3,166003
tt0040525,7.5,31402
tt0040536,7.9,12889
tt0040550,6.5,2016
tt0040558,7.4,7408
tt0040580,6.2,6408
tt0040607,7.1,2753
tt0040613,7.2,12067
tt0040636,7.6,14344
tt0040662,7.8,12984
tt0040679,6.7,4324
tt0040694,6.9,5272
tt0040695,7.1,4049
tt0040705,7.6,7138
tt0040720,7.0,2501
tt0040723,7.2,5164
tt0040724,7.8,32297
tt0040725,8.1,36393
tt0040737,7.6,4491
tt0040740,7.2,2901
tt0040745,7.0,2529
tt0040746,7.9,146627
tt0040761,7.0,2197
tt0040765,7.8,4577
tt0040766,6.7,5272
tt0040795,7.4,2559
tt0040806,7.6,7954
tt0040820,6.9,2626
tt0040823,7.3,11700
tt0040834,7.2,3968
tt0040843,7.1,3137
tt0040862,5.6,2059
tt0040866,7.8,5292
tt0040872,7.4,8688
tt0040876,7.1,6522
tt0040897,8.2,126691
tt0040919,7.5,5473
tt0040946,6.5,2770
tt0040978,7.4,5346
tt0040979,7.7,12489
tt0041038,7.7,2630
tt0041085,6.7,4042
tt0041088,7.5,5358
tt0041090,7.5,21858
tt0041094,6.9,16526
tt0041098,6.0,3887
tt0041113,7.4,15619
tt0041154,8.2,17755
tt0041158,7.0,3323
tt0041163,7.4,7488
tt0041172,6.9,2621
tt0041178,6.9,5077
tt0041198,7.0,2526
tt0041207,6.6,2079
tt0041239,7.4,4498
tt0041253,7.2,2918
tt0041259,6.5,2540
tt0041268,7.4,8949
tt0041327,6.9,2371
tt0041349,7.9,2260
tt0041361,6.4,3406
tt0041368,6.9,2575
tt0041373,7.1,3109
tt0041386,7.0,10477
tt0041399,6.8,2006
tt0041452,8.1,16299
tt0041460,7.4,2369
tt0041473,7.1,6316
tt0041487,7.3,3871
tt0041497,6.8,2383
tt0041498,7.0,8769
tt0041503,7.0,4178
tt0041507,7.1,4055
tt0041509,6.7,3428
tt0041513,7.6,2401
tt0041546,8.0,38204
tt0041555,6.7,3822
tt0041587,7.7,10112
tt0041594,7.2,7817
tt0041598,8.1,2891
tt0041604,5.8,2966
tt0041615,7.0,2733
tt0041650,7.0,5438
tt0041694,7.4,2720
tt0041699,7.8,17763
tt0041716,7.3,17987
tt0041719,7.9,12687
tt0041735,7.3,2768
tt0041737,7.1,4921
tt0041746,7.2,3264
tt0041776,7.2,2128
tt0041786,7.1,5251
tt0041838,6.8,8341
tt0041841,7.0,10814
tt0041842,7.7,2478
tt0041855,7.5,3120
tt0041859,7.8,9448
tt0041866,7.2,18383
tt0041870,7.4,3606
tt0041886,7.2,2825
tt0041928,7.1,3190
tt0041931,7.2,7454
tt0041944,6.7,3847
tt0041954,7.3,3271
tt0041958,7.5,6499
tt0041959,8.1,174030
tt0041967,6.3,2331
tt0041968,7.3,5125
tt0041996,7.7,15160
tt0041998,6.5,2634
tt0042004,6.2,7562
tt0042039,6.7,4484
tt0042040,7.1,6174
tt0042041,8.1,33939
tt0042044,7.2,2072
tt0042046,7.4,4483
tt0042114,8.6,5788
tt0042179,6.3,3020
tt0042192,8.2,133010
tt0042200,6.9,5017
tt0042206,6.9,2848
tt0042208,7.8,28221
tt0042209,5.5,2504
tt0042210,5.5,2103
tt0042229,7.0,2280
tt0042256,6.2,2328
tt0042265,6.8,2335
tt0042275,6.7,2527
tt0042276,7.5,11686
tt0042281,7.5,3825
tt0042286,7.2,9102
tt0042296,7.6,4160
tt0042327,7.0,5418
tt0042332,7.3,164554
tt0042355,7.1,3172
tt0042367,7.4,4284
tt0042369,7.2,12336
tt0042376,7.2,3185
tt0042379,6.7,2521
tt0042384,6.2,4766
tt0042393,6.3,4352
tt0042436,7.0,4160
tt0042451,7.1,11904
tt0042464,6.8,4034
tt0042477,7.3,3800
tt0042490,7.3,3539
tt0042530,7.6,13828
tt0042531,7.7,11728
tt0042539,6.6,2807
tt0042544,7.3,2123
tt0042546,7.9,56539
tt0042579,7.1,3734
tt0042593,7.9,32700
tt0042619,7.8,11912
tt0042644,6.5,2111
tt0042646,6.8,6433
tt0042648,7.1,2242
tt0042650,7.9,2676
tt0042692,7.1,3584
tt0042707,6.8,2597
tt0042727,7.1,4838
tt0042771,7.2,3196
tt0042788,7.9,14305
tt0042792,7.4,5822
tt0042804,8.3,20980
tt0042832,7.2,8384
tt0042869,6.6,2496
tt0042871,8.3,5406
tt0042876,8.2,171245
tt0042895,7.0,16748
tt0042897,4.9,2353
tt0042906,7.5,5665
tt0042928,7.3,2158
tt0042949,7.0,2010
tt0042958,7.2,4331
tt0042960,7.1,3146
tt0042994,7.0,14921
tt0042998,7.4,2266
tt0043012,7.1,4514
tt0043014,8.4,225018
tt0043018,7.2,2162
tt0043030,6.5,2043
tt0043048,7.2,3154
tt0043067,6.9,8793
tt0043084,7.5,3524
tt0043090,6.8,2583
tt0043117,7.1,5118
tt0043131,6.7,3041
tt0043132,7.6,9429
tt0043137,7.6,20507
tt0043142,7.2,4278
tt0043153,7.2,3645
tt0043194,7.5,2199
tt0043208,8.5,27396
tt0043255,6.6,5699
tt0043262,6.2,2120
tt0043265,7.7,80490
tt0043274,7.3,145586
tt0043276,6.8,2020
tt0043278,7.2,34911
tt0043286,7.1,2654
tt0043306,7.8,4305
tt0043313,8.1,8904
tt0043332,7.7,4820
tt0043338,8.1,37056
tt0043362,8.1,5124
tt0043379,7.3,7056
tt0043386,7.6,5773
tt0043390,6.4,2418
tt0043435,7.3,2562
tt0043455,6.1,2447
tt0043456,7.8,83220
tt0043459,7.2,2808
tt0043461,6.9,6445
tt0043465,7.5,8890
tt0043469,6.4,2170
tt0043503,7.2,5326
tt0043511,7.4,4388
tt0043526,6.5,4000
tt0043540,6.9,2016
tt0043547,6.3,5215
tt0043548,5.5,4443
tt0043560,7.1,2785
tt0043614,7.2,5324
tt0043625,7.0,2758
tt0043643,7.0,4590
tt0043660,6.9,3430
tt0043686,8.0,12568
tt0043687,6.9,2163
tt0043733,7.0,2100
tt0043766,6.8,2235
tt0043778,5.7,2910
tt0043809,7.6,7722
tt0043812,7.1,2355
tt0043859,7.1,4005
tt0043879,7.2,7487
tt0043880,6.9,2855
tt0043887,6.6,3627
tt0043899,6.9,4340
tt0043915,7.4,6650
tt0043918,7.6,4614
tt0043924,7.7,23401
tt0043938,7.2,3661
tt0043949,7.1,15664
tt0043953,8.3,4078
tt0043955,6.7,3127
tt0043959,7.1,2929
tt0043961,7.1,4608
tt0043972,7.4,6500
tt0043983,6.7,5705
tt0044000,7.2,6600
tt0044008,8.1,24196
tt0044030,6.9,5148
tt0044040,6.2,2367
tt0044060,7.5,6274
tt0044072,7.4,4421
tt0044079,7.9,135957
tt0044081,7.9,110200
tt0044091,5.5,2143
tt0044103,7.2,3628
tt0044105,7.2,2173
tt0044121,7.1,31001
tt0044186,5.9,2306
tt0044205,7.6,3433
tt0044207,6.6,8486
tt0044231,7.7,4117
tt0044298,4.6,2287
tt0044314,7.7,5177
tt0044320,5.7,2241
tt0044331,6.6,2756
tt0044333,6.5,2822
tt0044357,7.2,8367
tt0044364,6.8,3059
tt0044386,6.7,4217
tt0044391,7.8,15516
tt0044406,3.7,2522
tt0044413,7.2,9105
tt0044418,5.1,2202
tt0044419,6.9,4494
tt0044446,6.8,2147
tt0044453,7.2,2119
tt0044486,7.3,2545
tt0044487,7.0,3183
tt0044502,7.0,6690
tt0044509,7.5,5128
tt0044517,7.1,6624
tt0044518,7.2,2202
tt0044533,7.2,3793
tt0044557,6.8,7776
tt0044602,7.2,3219
tt0044609,8.1,3392
tt0044672,6.6,15184
tt0044685,6.8,4005
tt0044706,8.0,106164
tt0044741,8.3,80646
tt0044744,7.5,5912
tt0044760,6.7,9739
tt0044762,5.8,3279
tt0044789,7.3,7586
tt0044811,7.0,2766
tt0044821,7.6,2438
tt0044829,7.5,14784
tt0044837,8.0,21074
tt0044851,6.2,2077
tt0044860,7.4,3297
tt0044863,6.6,3495
tt0044876,7.3,10218
tt0044916,6.9,14734
tt0044926,7.0,5880
tt0044937,7.1,3109
tt0044953,7.3,11801
tt0044954,7.7,8110
tt0044958,7.9,3672
tt0044981,7.2,2828
tt0044982,7.7,3237
tt0045012,6.9,5838
tt0045029,7.0,2752
tt0045034,7.6,5007
tt0045037,7.6,3172
tt0045053,6.9,3842
tt0045061,7.7,40036
tt0045062,8.3,4498
tt0045070,6.9,4886
tt0045081,7.2,2544
tt0045094,6.4,4986
tt0045102,7.1,2670
tt0045112,8.1,7228
tt0045124,7.4,3030
tt0045125,7.5,6110
tt0045130,5.1,2991
tt0045152,8.3,246719
tt0045161,7.1,3498
tt0045162,6.1,5559
tt0045177,6.8,2384
tt0045184,6.6,2152
tt0045186,7.0,3854
tt0045197,6.6,2081
tt0045205,7.5,6694
tt0045251,7.5,8997
tt0045274,8.2,26584
tt0045283,7.0,2149
tt0045296,7.3,11834
tt0045315,7.9,2201
tt0045317,6.3,2129
tt0045339,6.8,2161
tt0045361,7.9,6103
tt0045464,6.7,4273
tt0045465,7.4,3138
tt0045468,5.9,3473
tt0045469,6.4,4803
tt0045492,7.0,2093
tt0045537,7.4,11806
tt0045546,6.6,8243
tt0045554,7.9,4464
tt0045555,7.9,27476
tt0045557,6.8,4269
tt0045564,6.9,5713
tt0045585,8.0,2769
tt0045586,7.0,2331
tt0045589,6.4,2251
tt0045591,7.2,10275
tt0045659,7.4,5036
tt0045669,6.9,2205
tt0045679,6.7,5107
tt0045693,8.3,2127
tt0045706,5.9,2036
tt0045708,8.6,8986
tt0045709,8.1,6203
tt0045710,8.1,3452
tt0045737,6.6,2966
tt0045758,5.4,12426
tt0045793,7.6,48372
tt0045808,7.1,3265
tt0045810,7.1,39859
tt0045814,7.6,2220
tt0045826,4.2,8831
tt0045848,7.4,7017
tt0045877,6.9,9570
tt0045883,7.0,11582
tt0045886,6.8,3532
tt0045888,7.0,18947
tt0045891,6.8,23362
tt0045897,7.2,21862
tt0045917,6.2,8258
tt0045919,6.8,3591
tt0045920,6.5,10195
tt0045932,6.7,2206
tt0045935,7.2,3984
tt0045943,7.2,12016
tt0045963,7.0,6508
tt0045966,6.2,3858
tt0046000,7.3,3754
tt0046004,7.5,2880
tt0046022,7.9,10380
tt0046031,7.0,2308
tt0046035,6.4,2029
tt0046072,6.8,3915
tt0046085,6.6,8538
tt0046094,6.7,2376
tt0046126,7.0,18511
tt0046159,6.9,2010
tt0046183,7.3,144117
tt0046187,7.6,15211
tt0046247,6.7,10847
tt0046248,2.9,5185
tt0046250,8.0,141322
tt0046268,8.2,62627
tt0046269,5.8,2025
tt0046303,7.6,42031
tt0046313,7.2,2019
tt0046345,7.5,15202
tt0046359,8.0,56772
tt0046366,6.2,2987
tt0046408,7.5,2098
tt0046414,6.4,9595
tt0046435,7.0,7283
tt0046436,7.0,3100
tt0046438,8.2,63332
tt0046451,7.7,8101
tt0046478,8.2,24292
tt0046487,7.3,19131
tt0046511,7.3,11297
tt0046521,7.8,19002
tt0046534,7.0,36839
tt0046593,8.4,2106
tt0046600,7.4,2439
tt0046617,6.5,3533
tt0046672,7.2,35031
tt0046719,6.3,4605
tt0046754,6.9,11761
tt0046766,6.7,2747
tt0046791,6.7,3006
tt0046806,6.7,6031
tt0046807,6.8,8806
tt0046808,6.9,3998
tt0046816,7.7,28460
tt0046828,6.7,5495
tt0046851,8.0,4635
tt0046874,7.2,6255
tt0046876,6.9,31922
tt0046878,7.3,4145
tt0046889,7.4,10766
tt0046899,6.6,4022
tt0046903,6.3,3153
tt0046911,8.1,66968
tt0046912,8.2,178857
tt0046949,6.5,4209
tt0046951,6.3,2568
tt0046963,7.4,4294
tt0046998,7.3,4243
tt0047013,6.6,3730
tt0047030,7.3,9101
tt0047034,7.5,35198
tt0047073,6.1,2066
tt0047086,6.7,6127
tt0047094,7.7,8108
tt0047101,7.1,5723
tt0047114,7.0,2143
tt0047119,7.5,4802
tt0047123,7.2,4177
tt0047127,3.6,2773
tt0047136,7.6,18552
tt0047149,3.5,2417
tt0047162,6.2,3965
tt0047167,7.0,3548
tt0047191,6.9,5086
tt0047203,7.0,7027
tt0047216,7.1,2488
tt0047264,6.7,4151
tt0047281,8.0,2632
tt0047296,8.1,157396
tt0047365,6.2,2770
tt0047376,6.5,2272
tt0047377,7.1,3465
tt0047396,8.5,497892
tt0047417,7.0,2249
tt0047422,6.6,12125
tt0047437,7.6,66833
tt0047443,7.3,3778
tt0047444,7.4,9033
tt0047445,8.4,17116
tt0047469,7.4,7153
tt0047472,7.3,25847
tt0047478,8.6,349998
tt0047495,6.8,2130
tt0047522,7.5,18719
tt0047528,8.0,64383
tt0047542,6.8,6886
tt0047573,7.2,22806
tt0047574,6.4,6396
tt0047577,5.9,10078
tt0047580,6.2,3533
tt0047603,6.4,2353
tt0047630,6.6,4334
tt0047647,7.0,10546
tt0047673,7.5,46608
tt0047677,6.7,16587
tt0047679,6.6,3235
tt0047682,7.7,2026
tt0047688,6.7,2631
tt0047708,8.5,17978
tt0047736,8.1,7756
tt0047794,6.3,2311
tt0047795,6.2,5918
tt0047811,7.6,15567
tt0047821,7.2,3215
tt0047834,7.2,17914
tt0047840,6.5,4141
tt0047849,7.7,22839
tt0047860,6.4,2460
tt0047876,7.5,6407
tt0047878,7.3,7934
tt0047880,6.8,3857
tt0047885,7.4,9410
tt0047889,6.2,3335
tt0047892,7.6,12714
tt0047898,4.1,7326
tt0047930,7.1,2252
tt0047945,6.9,2764
tt0047956,6.8,2123
tt0047969,6.7,4024
tt0047976,6.7,2336
tt0047977,6.9,4503
tt0047985,7.5,10302
tt0048002,7.1,2147
tt0048021,8.1,35344
tt0048028,7.8,46620
tt0048037,7.6,5551
tt0048055,7.1,8075
tt0048087,7.0,2027
tt0048127,5.8,7273
tt0048140,7.1,18199
tt0048182,6.8,3860
tt0048191,7.2,2291
tt0048198,7.3,5162
tt0048199,7.0,2132
tt0048204,6.3,2698
tt0048215,5.9,5888
tt0048216,7.0,3721
tt0048233,7.1,4113
tt0048248,6.2,2879
tt0048254,6.6,24685
tt0048261,7.5,21096
tt0048272,7.1,3265
tt0048280,7.3,139787
tt0048281,7.6,30157
tt0048283,6.6,4203
tt0048291,6.4,2779
tt0048308,7.3,5645
tt0048312,7.2,3013
tt0048316,6.4,5121
tt0048317,7.1,4410
tt0048339,6.6,2067
tt0048340,6.8,3666
tt0048342,7.3,11256
tt0048347,7.3,11539
tt0048356,7.7,25225
tt0048380,7.6,17305
tt0048387,6.6,3786
tt0048393,7.1,8768
tt0048394,7.7,4137
tt0048424,8.0,91553
tt0048432,6.7,2272
tt0048434,8.6,20254
tt0048445,7.0,13307
tt0048449,8.4,5864
tt0048452,8.3,16426
tt0048473,8.3,34437
tt0048488,7.2,3025
tt0048491,7.0,9179
tt0048499,7.1,3903
tt0048500,7.1,2772
tt0048527,6.7,2293
tt0048545,7.6,92955
tt0048554,5.6,6535
tt0048563,6.9,4219
tt0048579,7.3,6609
tt0048593,6.4,3278
tt0048605,7.1,40219
tt0048613,7.9,2850
tt0048624,7.0,9403
tt0048641,7.7,14079
tt0048649,7.2,2288
tt0048657,7.9,2739
tt0048667,6.3,3762
tt0048673,7.1,9198
tt0048691,6.7,2892
tt0048696,6.4,10101
tt0048705,6.4,2708
tt0048724,6.6,2228
tt0048728,7.4,75390
tt0048729,7.1,5648
tt0048750,7.0,39480
tt0048752,8.0,7586
tt0048757,7.6,2940
tt0048789,6.9,3013
tt0048790,6.9,2623
tt0048791,6.6,2944
tt0048801,7.4,10052
tt0048806,6.9,2036
tt0048845,6.2,2149
tt0048918,6.9,3886
tt0048919,6.9,2332
tt0048933,7.8,4583
tt0048937,5.8,3875
tt0048947,7.0,8824
tt0048956,8.3,14902
tt0048960,6.7,28368
tt0048966,7.4,5520
tt0048967,6.8,2825
tt0048973,7.3,7914
tt0048977,7.4,14761
tt0048980,8.1,19126
tt0048990,6.6,4607
tt0049006,6.9,5595
tt0049010,7.4,7734
tt0049012,8.0,6109
tt0049038,6.3,12155
tt0049055,6.6,6513
tt0049061,7.4,3474
tt0049092,3.7,3685
tt0049096,7.8,13208
tt0049103,5.6,3702
tt0049125,6.6,2258
tt0049128,5.4,2417
tt0049169,6.3,8477
tt0049170,6.8,2042
tt0049177,6.2,2061
tt0049189,6.3,8774
tt0049201,7.1,3302
tt0049223,7.5,50697
tt0049233,7.3,7319
tt0049261,7.6,40204
tt0049263,6.8,3687
tt0049291,7.5,8551
tt0049301,6.1,2251
tt0049314,6.9,16528
tt0049322,6.4,2230
tt0049363,4.4,2953
tt0049366,7.7,51680
tt0049370,4.9,2513
tt0049397,7.5,2838
tt0049405,6.6,2195
tt0049406,7.9,91782
tt0049408,7.4,26912
tt0049414,6.7,4058
tt0049434,7.0,3385
tt0049452,6.2,4390
tt0049456,7.3,11994
tt0049470,7.4,66186
tt0049471,7.4,5465
tt0049474,7.1,3870
tt0049513,7.3,20644
tt0049516,5.0,3665
tt0049521,6.8,2455
tt0049523,6.8,2113
tt0049531,7.6,2560
tt0049552,7.2,4223
tt0049601,7.7,3247
tt0049646,6.6,6588
tt0049653,6.9,4099
tt0049656,6.9,2227
tt0049665,7.2,2839
tt0049674,7.4,4808
tt0049710,7.6,6362
tt0049730,7.9,91636
tt0049743,7.4,5609
tt0049762,6.6,6949
tt0049777,7.5,2024
tt0049778,7.5,8530
tt0049782,6.2,5459
tt0049784,7.8,3375
tt0049815,6.4,2697
tt0049829,7.3,2885
tt0049830,6.7,3513
tt0049833,7.9,72518
tt0049843,7.5,3239
tt0049875,6.8,4939
tt0049877,7.3,4055
tt0049902,8.2,23246
tt0049934,6.7,10325
tt0049949,6.9,6625
tt0049964,5.8,2272
tt0049966,7.4,12291
tt0049967,6.1,3065
tt0050025,8.4,3014
tt0050032,7.6,8677
tt0050037,8.1,3377
tt0050051,8.3,10178
tt0050073,7.5,3396
tt0050079,8.2,3807
tt0050083,9.0,802815
tt0050084,6.3,7564
tt0050086,7.6,20545
tt0050095,6.4,4573
tt0050105,7.4,31413
tt0050111,7.7,2193
tt0050118,4.6,2700
tt0050126,6.7,2162
tt0050147,4.9,3524
tt0050166,6.5,2503
tt0050177,3.9,2595
tt0050188,7.8,9545
tt0050197,5.4,3069
tt0050212,8.2,223954
tt0050233,7.0,2698
tt0050271,6.4,2544
tt0050280,7.0,11763
tt0050294,5.1,3882
tt0050296,6.8,3113
tt0050306,6.7,5086
tt0050307,7.2,9007
tt0050330,7.3,5603
tt0050347,7.2,3380
tt0050356,7.4,11558
tt0050371,8.2,16226
tt0050379,5.8,2758
tt0050381,5.4,2167
tt0050393,6.1,4412
tt0050407,7.0,5655
tt0050419,7.0,31273
tt0050432,4.6,4122
tt0050456,7.1,2097
tt0050458,7.6,5076
tt0050468,7.1,16356
tt0050490,7.3,8849
tt0050530,5.1,2742
tt0050539,7.6,18731
tt0050556,6.5,9232
tt0050562,5.6,2534
tt0050585,7.9,7657
tt0050598,7.0,8447
tt0050599,5.6,2083
tt0050613,8.1,53394
tt0050629,6.1,3454
tt0050631,6.6,2937
tt0050634,8.3,18333
tt0050658,7.1,16141
tt0050659,6.5,2334
tt0050681,7.1,2781
tt0050699,7.2,2863
tt0050706,7.7,23015
tt0050714,7.1,3815
tt0050717,2.4,2711
tt0050720,6.3,3634
tt0050722,5.7,2839
tt0050763,6.6,4250
tt0050766,7.4,14291
tt0050778,6.2,2002
tt0050781,6.6,2984
tt0050782,7.8,8450
tt0050783,8.1,50044
tt0050798,7.3,14178
tt0050803,7.1,2271
tt0050814,6.7,3832
tt0050815,6.6,5582
tt0050817,6.5,2393
tt0050825,8.4,200505
tt0050839,7.2,6235
tt0050858,5.7,2919
tt0050861,6.4,8680
tt0050870,8.3,6798
tt0050873,6.8,4210
tt0050882,6.3,4053
tt0050894,6.8,5665
tt0050915,6.7,2204
tt0050933,7.0,7104
tt0050972,6.8,4091
tt0050974,6.6,5653
tt0050976,8.1,188215
tt0050985,7.0,2072
tt0050986,8.1,109069
tt0050987,7.5,2751
tt0051003,7.1,8250
tt0051028,6.2,2510
tt0051036,8.0,33334
tt0051047,7.3,5576
tt0051051,6.9,2476
tt0051055,7.1,3606
tt0051077,7.2,8296
tt0051087,7.3,6131
tt0051093,8.1,4370
tt0051102,7.0,2418
tt0051128,4.6,2331
tt0051189,8.3,10157
tt0051196,6.9,3782
tt0051198,6.6,4343
tt0051201,8.4,127905
tt0051207,7.4,29489
tt0051221,6.5,2090
tt0051283,6.6,3731
tt0051308,8.3,4506
tt0051327,8.0,2519
tt0051337,7.1,13846
tt0051365,7.6,10400
tt0051378,7.9,26727
tt0051380,5.0,5801
tt0051381,5.2,2746
tt0051383,7.9,11858
tt0051390,7.5,4888
tt0051398,5.7,2050
tt0051404,7.1,3577
tt0051406,6.8,11915
tt0051411,7.9,18887
tt0051418,6.3,27524
tt0051429,6.9,5335
tt0051433,7.0,5980
tt0051435,6.7,2929
tt0051436,6.4,2607
tt0051437,6.8,2933
tt0051452,6.2,2964
tt0051453,6.3,2771
tt0051459,7.9,50858
tt0051496,6.7,3283
tt0051516,7.0,3191
tt0051525,7.6,16365
tt0051542,6.4,2134
tt0051554,7.2,26185
tt0051565,7.1,3329
tt0051566,6.7,2658
tt0051569,6.9,2306
tt0051570,4.6,3216
tt0051588,7.8,5281
tt0051622,7.1,24187
tt0051649,6.4,2051
tt0051658,6.6,23533
tt0051713,7.2,3646
tt0051720,7.8,4454
tt0051739,7.0,3643
tt0051744,6.8,28664
tt0051745,6.6,9062
tt0051755,6.3,3039
tt0051756,6.3,2880
tt0051758,7.5,6950
tt0051773,6.7,9611
tt0051776,7.2,5183
tt0051786,6.0,5997
tt0051790,7.8,7673
tt0051792,7.9,6352
tt0051808,8.1,40089
tt0051818,6.9,5858
tt0051845,7.3,3906
tt0051848,6.8,2558
tt0051849,6.4,4394
tt0051850,7.8,5415
tt0051866,7.3,4062
tt0051878,7.3,11514
tt0051879,7.0,4024
tt0051899,7.1,8403
tt0051959,7.3,3870
tt0051980,7.8,3537
tt0051983,7.8,6126
tt0051993,3.4,2142
tt0051994,7.9,15926
tt0052002,7.2,2814
tt0052005,7.5,4118
tt0052017,7.3,3142
tt0052027,6.9,8195
tt0052050,7.0,3546
tt0052077,3.9,39245
tt0052080,7.8,12589
tt0052104,4.6,2371
tt0052139,7.9,2565
tt0052141,6.6,2144
tt0052151,7.3,12231
tt0052169,3.9,3752
tt0052182,7.4,8069
tt0052190,6.8,2805
tt0052216,7.9,10827
tt0052218,7.3,6839
tt0052225,6.8,9197
tt0052278,7.1,4625
tt0052287,6.8,2241
tt0052293,6.6,4177
tt0052295,6.6,2987
tt0052296,7.6,3411
tt0052303,6.4,2296
tt0052311,8.0,106302
tt0052320,5.1,4449
tt0052330,6.6,3467
tt0052357,8.3,407671
tt0052365,7.0,14838
tt0052374,7.5,2538
tt0052378,3.8,2413
tt0052415,7.1,8378
tt0052427,6.4,2689
tt0052451,7.3,9986
tt0052461,7.0,2341
tt0052504,7.9,4135
tt0052507,7.8,4308
tt0052520,9.1,86149
tt0052522,8.0,2873
tt0052530,5.8,2004
tt0052549,5.6,2278
tt0052556,7.1,5621
tt0052561,8.0,67833
tt0052564,5.2,3523
tt0052572,8.5,15259
tt0052600,8.2,10781
tt0052602,6.0,5581
tt0052609,4.3,2129
tt0052611,5.7,2761
tt0052618,8.1,242925
tt0052619,6.6,2147
tt0052646,4.5,7216
tt0052654,8.0,8063
tt0052655,6.7,7257
tt0052676,6.2,2466
tt0052698,7.5,3968
tt0052700,7.4,6935
tt0052708,7.2,3057
tt0052713,6.9,2911
tt0052722,7.1,8647
tt0052724,7.3,4127
tt0052733,6.6,2173
tt0052735,7.0,2605
tt0052738,7.4,13135
tt0052751,7.8,2350
tt0052782,4.6,2210
tt0052792,6.5,3529
tt0052809,7.1,2034
tt0052811,7.0,2166
tt0052832,7.1,6664
tt0052837,6.8,2003
tt0052846,3.6,4076
tt0052847,6.6,3606
tt0052861,8.1,4377
tt0052864,5.4,2456
tt0052876,7.1,4373
tt0052893,7.9,33563
tt0052896,6.2,2665
tt0052902,7.1,10892
tt0052905,6.9,11612
tt0052911,7.1,4172
tt0052918,7.8,17056
tt0052924,6.6,2727
tt0052933,6.5,2828
tt0052948,7.0,18339
tt0052954,7.8,2601
tt0052961,7.6,2429
tt0052969,4.1,5316
tt0052993,7.3,8230
tt0052997,7.2,4894
tt0053041,6.3,2195
tt0053084,6.9,9084
tt0053085,6.7,10186
tt0053106,7.8,3886
tt0053108,5.9,3212
tt0053114,8.5,8539
tt0053115,8.5,6862
tt0053121,8.0,5023
tt0053125,8.3,332224
tt0053126,7.1,2812
tt0053131,7.5,11028
tt0053133,7.4,4967
tt0053134,7.8,9997
tt0053137,7.1,13708
tt0053143,7.2,14930
tt0053146,7.4,11659
tt0053168,7.6,23654
tt0053172,7.4,17986
tt0053176,7.7,3358
tt0053183,7.1,4823
tt0053198,8.1,120832
tt0053219,5.7,4884
tt0053220,7.1,5906
tt0053221,8.0,64254
tt0053226,7.5,6645
tt0053241,2.7,5045
tt0053247,6.8,2272
tt0053250,4.6,2980
tt0053270,7.2,11891
tt0053271,6.4,5270
tt0053279,7.2,2231
tt0053285,7.2,152623
tt0053290,6.1,3521
tt0053291,8.2,271179
tt0053317,8.0,3423
tt0053318,7.5,16129
tt0053320,6.9,3533
tt0053337,3.8,3623
tt0053351,6.4,2337
tt0053354,6.6,2147
tt0053361,7.5,2981
tt0053363,6.6,8751
tt0053390,7.9,8390
tt0053399,6.4,2068
tt0053434,7.1,6542
tt0053454,6.8,3254
tt0053455,6.7,2680
tt0053459,7.6,32878
tt0053462,7.4,3959
tt0053464,2.2,3066
tt0053472,7.7,83924
tt0053479,8.4,15654
tt0053488,8.6,34437
tt0053494,5.6,5658
tt0053502,7.5,38272
tt0053525,7.1,4061
tt0053559,6.0,6510
tt0053579,8.0,5672
tt0053580,6.8,16532
tt0053593,4.1,2571
tt0053604,8.3,184902
tt0053611,3.7,4630
tt0053619,7.8,30839
tt0053622,6.3,6929
tt0053644,6.5,4605
tt0053645,6.9,3561
tt0053666,7.2,3003
tt0053677,6.6,8143
tt0053690,6.3,2401
tt0053699,6.2,2610
tt0053715,6.4,3179
tt0053716,5.9,3611
tt0053717,6.0,2164
tt0053719,6.7,7937
tt0053729,7.0,3974
tt0053765,7.7,2518
tt0053772,7.1,4320
tt0053779,8.0,74906
tt0053793,7.7,12081
tt0053796,7.1,3568
tt0053804,6.7,10326
tt0053825,6.5,3711
tt0053841,6.7,2937
tt0053848,6.1,4124
tt0053856,7.8,3402
tt0053877,6.5,5434
tt0053882,6.4,2888
tt0053917,7.4,3573
tt0053925,6.9,14005
tt0053935,7.7,6094
tt0053946,8.1,31125
