id,screen_name,location,n_tweets,followers,friends,long,lat
226312516,maqni,el Prat de Llobregat,1,339,968,2.078333,41.296944
1114203034735738881,mrib_as,Eivissa,1,20,154,1.43354416,38.9093352
54438649,sucubosygatos,Vigo,1,692,3308,-8.7323,42.2117
249353387,gordobarkley34,La Carolina,1,558,553,-3.6125,38.27416
390632133,SVitrola4Free,Vallelado,1,270,1033,-4.45,41.38333333
943740612,danimendo_fcs,Las Palmas de Gran Canaria,1,277,600,-15.4405,28.1057
792489536,carlayebra7,Víznar,1,729,425,-3.552216,37.233906
245573465,hookedontechno,Puerto del Rosario,1,65,350,-13.86407,28.50202
809593958598901760,non4glencoco,Madrid,2,1551,2541,-3.68333,40.4
522294533,victorcambero6,Cáceres,2,454,404,-6.36667,39.4833
99367047,gabo543,Catarroja,1,366,913,-0.40477753,39.41003675
2913116590,holaGefe,Pamplona/Iruña,1,326,1061,-1.6484,42.8002899
184537316,miguelx94,Narón,1,408,643,-8.17653443,43.4960276
160227791,melbyr,Santander,1,18,226,-3.8044,43.4639
84162851,christiandalos,Barcelona,1,2319,442,2.12378899,41.39631574
2520931809,patpilar180,Cabezuela del Valle,1,68,353,-5.8061347,40.19548298
566090650,Claudilla95,Burgohondo,1,675,454,-4.78561,40.41293
189306662,Marcmanu,Madrid,1,348,354,-3.68333,40.4
294909736,StivenLandaeta,Santa Coloma de Gramenet,1,572,467,2.21355761,41.44299146
265334882,Jaimeuzarbidel,Ribeseya,1,1779,569,-5.05969604,43.46132478
358155571,autoescuelafiti,Madrid,1,103,140,-3.68333,40.4
71374285,duranley,Valdepeñas,1,47,157,-3.38752,38.76243
4188658216,sofiamarticas,Barcelona,1,421,117,2.1683,41.3894
1460355042,WEBCOMEDIADORES,Madrid,3,210,377,-3.66476,40.48285
784655,maikelnai,El Puerto de Santa María,1,79,161,-6.2421512,36.5984218
550337278,disfrutaelviaje,Es Cubells,1,1083,1382,1.22788498,38.87607262
260662211,FDOPLARUIZ,Alcalá de Henares,1,514,1059,-3.3625289,40.49580463
112489659,playsamu_84,O Grove,1,63,356,-8.86495,42.49638
146376337,marcosabril,Totana,1,576,1154,-1.55319214,37.85710055
309077758,JuanCar_Sevilla,Albacete,3,5391,1466,-1.8629902,38.9811249
114719214,RAFAELURQUIZAR,Málaga,1,912,753,-4.4254484,36.717175
2433427404,ThiswayGandia,Gandia,1,202,875,-0.17628,38.96891
297943525,ElGalloNivar,Nívar,1,762,777,-3.57727849,37.25973846
1007498934,ManoloVijande,Sant Pere de Ribes,1,40,203,1.74568333,41.22871389
101598527,UBALDOF,Palencia,1,138,608,-4.53927,42.01043
83936375,yo_vro,Benidorm,1,163,120,-0.13183,38.54373
1008670105,RAVIOLIMAKERS,Barcelona,1,317,615,2.1683,41.3894
1282962428695904258,motos_Lozano,Petrer,1,11,50,-0.77789,38.48857
469498578,PedroMPortero,Alzira,1,2831,100,-0.40738962,39.15152102
485057418,iperezrico,l'Alcora,1,1285,1264,-0.2149,40.0735
636115978,u_g_o_76,Buenavista del Norte,1,104,131,-16.92288889,28.34206944
355757511,cesarcalfa,Girona,1,79,246,2.8248,41.9832
827344441,Sergio_JRC,Málaga,1,398,348,-4.41667,36.7167
1650693745,TheCommunityVOU,Vigo,1,524,482,-8.76015902,42.20612611
115083721,RafaAlcaide,Montilla,1,310,939,-4.64053,37.5818
63446991,ncarboz,Barcelona,1,1058,738,2.1683,41.3894
158072192,virginiaolmedo,Madrid,1,3141,2779,-3.68333,40.4
1077924180,Antonio34827941,La Rábita,1,39,303,-3.17229,36.748
772006720021360640,VelocipedoZgz,Zaragoza,1,81,109,-0.87919,41.63676
139608119,Agricas,Valencia de Alcántara,1,711,2188,-7.2444147,39.4050355
1668952880,psico_blasramon,,1,169,477,-6.79635839,37.03982001
186256294,DJFlow68,Madrid,1,653,537,-3.63921561,40.43187674
1561331756,carlagavg,Encinas de Esgueva,1,292,273,-4.1054,41.75816
321038898,maariiajosepj,Madrid,1,419,500,-3.79156914,40.46646379
253750454,SaludAtenea,Alfarnatejo,1,566,1273,-4.243082,36.94345
178757983,PabloSanva5,Boiro,1,180,432,-8.88333,42.65
401683982,SergioYeyo_,Mijas,1,1332,927,-4.63656,36.59744
1059187461883080704,wofenix00,Tarancón,1,152,1734,-3.0,40.0
111561015,panzones,Madrid,1,2740,2504,-3.69717,40.42231
1479031346,Ferfollos,Torrijos,1,2355,2595,-4.28214,39.98366
390326220,leonisregulus,Pilar de la Horadada,1,152,224,-0.78394532,37.85310219
385590243,JamonMoreno,Madrid,1,352,405,-3.68333,40.4
336767595,carriecomprando,Barcelona,1,1805,1177,2.1683,41.3894
740659578,seryi79,Madrid,1,207,312,-3.68333,40.4
848791578,SilviaMarso,Madrid,1,9439,1832,-3.68333,40.4
353827936,ChrisAfonSan,Moya,1,702,673,-15.60758123,28.05757014
997153788,miquelguiot71,Cambrils,1,431,1054,1.06118,41.06731
90613109,SilviaQuesada,Oviedo,1,755,840,-5.8573351,43.3553817
561983649,EduMedinaEM,La Orotava,1,379,213,-16.605556,28.268611
2638976257,random_places,Fuente el Sauz,1,11931,0,-4.90718305,40.97693507
150618405,EVAYQUE,Jaén,1,4101,1144,-3.7874,37.7709
485279231,AndaluciaGolfTv,Alhaurín de la Torre,2,2296,1925,-4.63041544,36.65118847
529559694,Everth_25,Barcelona,1,76,227,2.20244361,41.40005417
1252873796,peludeliart,Madrid,1,290,452,-3.69921,40.40701
773924176595943424,armaspeluqueros,Sestao,1,30,60,-3.00748,43.30834
203777391,AndreaRodrimon,Gijón/Xixón,1,486,842,-5.659294,43.5430959
788787577,valzizu,Petrer,1,298,363,-0.77361692,38.48035528
18629172,_Francis_Garcia,Sant Adrià de Besòs,1,13664,12912,2.22076001,41.43004312
2361386794,ledeamadrid_,Orpesa / Oropesa del Mar,1,138,108,0.14110556,40.08345556
372347749,Alexsacris8,San Cristóbal de La Laguna,1,295,449,-16.31468,28.48525
407611161,angelgalanserra,Getafe,1,18,81,-3.73464885,40.30527519
85450823,JJBors,Valdés,1,822,761,-6.53261585,43.54383278
1009542745,AcademiaBaston,O Porriño,1,84,305,-8.6157966,42.1597409
225739772,Masgrau69,Caravaca de la Cruz,1,104,393,-1.83333333,38.0
1273709456694620161,AxarquiaRugby,Algarrobo,1,67,193,-4.05,36.73333333
1349333903027396612,eptraining_es,Paracuellos de Jarama,1,1,0,-3.52969,40.50495
499256547,Josietwitteando,Madrid,1,38748,793,-3.68333,40.4
1926985182,moutenbici,Girona,1,1263,395,2.80714,41.97756
1307678140953767936,ketos_r,Barcelona,1,23,163,2.1683,41.3894
1580184631,josevcanales,Elx / Elche,1,102,263,-0.64312778,38.21970556
5155011,pedrojotapina,Madrid,1,1173,1075,-3.69953,40.44616
269422181,FOTOMDELMORAL,Almagro,1,1042,2181,-3.70943,38.8842
433318020,MirianBetanzos,Vilagarcía de Arousa,1,305,197,-8.76821687,42.60784718
279555990,Yaiza_MC,Vejer de la Frontera,1,693,937,-6.06894531,36.23459623
425360438,barri_hachazo,Madrid,1,115,291,-3.68333,40.4
601147503,JheralyY,Barcelona,1,254,756,2.1683,41.3894
373511602,rafacanogomez,Brenes,1,326,1207,-5.86981,37.55063
1407342510,PedroMartinoG,Oviedo,1,926,202,-5.93333,43.3333
386130087,pabluteo,Tomelloso,1,33,81,-3.00531,39.16655
408591743,mortesonido,Sisante,1,734,789,-2.2019805,39.40734099
266823278,Daniel_Urdiales,Madrid,1,2259,1997,-3.68333,40.4
197339107,MiticoPastor,Madrid,1,748,902,-3.68333,40.4
287061274,ramoncanadell,Lloret de Mar,1,344,672,2.85,41.7
711941782339194880,snider_oficial,Cáceres,1,9,107,-6.36667,39.4833
273638517,cesargbartender,Madrid,1,264,516,-3.68333,40.4
275753618,Rafaelo80,Madrid,1,178,455,-3.68333,40.4
40604112,ximocox,Tavernes de la Valldigna,1,819,2626,-0.22028446,39.09761157
708924482,arialdev,Arroyomolinos,1,353,773,-3.91810313,40.2839091
782241200971583489,Miiyarage,Barcelona,1,8718,90,2.1683,41.3894
155287327,karolconson,Madrid,1,88,198,-3.68333,40.4
110823014,sweety_dorough,Perillo,1,489,859,-8.36281,43.34159
1096022008226295808,insuflados,Madrid,1,48,108,-3.68333,40.4
780705736967938049,MontoroTV,Montoro,1,547,134,-4.38081221,38.0280778
1096031111820513281,mobilexsat,Madrid,1,2,4,-3.64816636,40.43401698
222540823,magoRafapiccola,Madrid,1,1258,1118,-3.69362938,40.41971263
420216002,alfredojparra1,Villamanrique,1,149,712,-2.99444,38.54637
298236360,esatuidea,Mieres,2,228,132,-5.7739206,43.2506544
844550034,eunice_neres,Cádiz,1,198,723,-6.27783629,36.5275559
557076972,annetapedro,l'Hospitalet de Llobregat,1,1020,1514,2.12735725,41.35676857
189650742,Girls_luisa,Barcelona,1,79,495,2.1683,41.3894
25154558,darmas00,Santa Cruz de Tenerife,1,1267,3489,-16.25,28.4667
295092841,agredomorales,Valdepeñas,1,62,238,-3.38752,38.76243
118045046,albithinia,Tortosa,2,94,28,0.52169435,40.81161883
1396625227728162817,Elianny57414745,Las Palmas de Gran Canaria,1,6,134,-15.4405,28.1057
298006190,GiulioPaletta,Frontera,1,436,1008,-18.0076,27.7558
167549845,AlezeiaEvans,Madrid,1,424,1913,-3.68333,40.4
1252241210288287744,allwinbetsofic,Madrid,1,568,525,-3.68333,40.4
406888173,Lupe_mao,Adeje,1,1782,948,-16.76815576,28.11331463
126809663,NOTICIASDELAWE,Madrid,1,335,697,-3.70388889,40.41666667
516924028,ro2studio,Plasencia,1,75,79,-6.09008,40.03227
191241567,Ivan_Parra_7,Villarino de los Aires,1,339,1002,-6.46446,41.26882
1317983919703314432,DressageTH,Pamplona/Iruña,1,16,114,-1.6484,42.8002899
91317326,djabelramos,Madrid,1,99316,174,-3.68333,40.4
479608823,CEOEGuadalajara,Guadalajara,1,4564,1733,-3.16928,40.62811
