length,kbytes,curlybrackets,roundbrackets,colon,semicolon,comma,other,lines,words,lower,upper,digit,relat,space,ext
13,8142,26,50,57,132,219,1717,103,427,3000,58,2041,13,829,ipynb
15,3275,26,18,45,3,84,662,118,329,1646,133,55,6,597,ipynb
32,5206,48,54,64,3,142,1007,182,489,2670,162,89,6,961,ipynb
19,2614,24,14,41,3,68,504,88,253,1347,127,31,0,455,ipynb
26,3275,26,18,45,3,84,662,118,329,1646,133,55,6,597,ipynb
15,5206,48,54,64,3,142,1007,182,489,2670,162,89,6,961,ipynb
28,8745,36,70,61,24,249,2141,213,584,3258,190,1216,11,1489,ipynb
22,5850,32,52,56,24,134,1181,169,486,2831,177,343,11,1009,ipynb
28,34692,74,199,138,158,418,8201,357,1695,8538,455,8697,16,7798,ipynb
28,5794,34,50,54,3,170,1383,178,480,2589,168,276,6,1061,ipynb
15,39991,68,186,117,25,359,3090,339,1149,17450,10814,5278,19,2585,ipynb
25,4927,32,46,52,3,135,968,164,458,2475,171,81,6,958,ipynb
23,18708,38,186,98,24,364,4181,310,1282,4161,282,4249,73,5052,ipynb
15,19150,66,54,91,7,399,4553,456,1202,4754,201,2976,558,5491,ipynb
30,16620,54,193,120,163,257,2989,256,921,7869,449,2396,16,2114,ipynb
15,7024,54,86,80,23,199,1436,249,655,3359,186,143,7,1451,ipynb
15,23183,78,66,102,11,557,3498,627,1600,5772,229,4138,1030,7702,ipynb
15,54906,62,130,92,3,407,5478,353,1240,19406,14666,9698,9,4955,ipynb
15,13851,36,48,57,3,231,3410,209,828,2854,184,3307,6,3715,ipynb
15,59282,84,328,163,3,611,6370,557,1963,21013,13874,9821,72,6943,ipynb
27,7349,46,118,84,3,207,1351,241,671,3593,260,188,18,1481,ipynb
28,6761,34,70,64,3,166,1186,192,645,2925,934,167,7,1205,ipynb
15,11281,96,80,147,3,433,2371,368,1191,4435,194,1157,6,2359,ipynb
24,15096,108,134,163,3,578,3443,467,1446,5621,220,1589,6,3231,ipynb
18,12811,98,130,150,3,472,2618,402,1330,5277,223,1159,6,2675,ipynb
15,15107,108,182,166,3,582,3011,477,1569,6139,257,1408,10,3241,ipynb
28,13196,104,138,159,6,455,2721,422,1333,5715,234,912,6,2746,ipynb
19,13716,108,140,166,11,449,2793,437,1390,5903,241,1018,10,2877,ipynb
28,21342,130,192,197,3,646,4488,601,2077,7966,340,2933,6,4441,ipynb
8,13896,116,144,172,4,449,2797,440,1475,6104,239,958,8,2905,ipynb
25,13261,108,140,162,3,437,2732,433,1358,5675,239,928,6,2831,ipynb
23,12265,98,130,150,3,415,2562,391,1272,5288,230,826,6,2557,ipynb
19,20380,116,148,173,7,618,3788,620,1772,6824,247,2454,474,5531,ipynb
37,47878,102,128,152,3,1889,12880,884,2782,5969,231,14626,6,11892,ipynb
19,20140,114,138,165,7,594,3661,586,1756,6789,262,2484,434,5492,ipynb
15,18047,118,174,174,3,738,3840,571,1699,5978,225,2814,10,3973,ipynb
25,12958,112,130,163,3,443,2694,425,1329,5472,228,921,6,2786,ipynb
15,13219,104,152,154,2,446,2661,431,1408,5703,179,894,6,2918,ipynb
13,4023,38,26,56,40,66,831,112,279,1723,41,544,12,646,ipynb
15,1441,12,32,18,0,10,282,63,122,775,189,18,0,101,py
13,13486566,544,696,593,56,1664,494155,1886,4531,5376305,5368859,2226599,1002,16093,ipynb
23,114902,154,1468,879,190,1000,12728,936,4837,59581,19030,11133,34,8705,ipynb
28,16107,72,346,228,3,396,2996,445,1579,8413,230,184,1,3238,ipynb
20,15727,36,48,58,3,1132,3351,656,1440,2335,216,3109,0,5439,ipynb
15,1397,12,32,17,0,10,286,65,118,766,190,18,0,66,py
15,87684,140,491,277,7,1277,9004,1262,3592,30070,14915,12152,1769,17582,ipynb
18,310626,578,1009,724,120,8664,48493,7577,21290,73050,1302,43338,13610,119738,ipynb
21,14145,56,312,127,0,453,2221,383,1237,5853,136,162,4,4821,ipynb
9,1598,8,28,11,0,7,278,60,157,799,287,13,0,108,py
20,24706,42,60,65,3,538,2667,377,928,8719,6470,3237,2,2903,ipynb
16,34476,42,156,68,3,230,2158,175,505,13878,11326,5379,3,1233,ipynb
18,23195,88,530,286,3,634,4155,643,2302,11821,390,330,1,4957,ipynb
20,19738,66,158,86,3,249,2099,265,723,8623,4896,1771,4,1783,ipynb
9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ipynb
22,4449,36,112,68,0,152,842,157,408,2060,37,136,0,1006,ipynb
30,6973,50,184,89,0,247,1270,235,614,3235,63,306,0,1529,ipynb
16,122227,84,426,290,66,848,8232,783,2647,46365,37475,19615,18,8808,ipynb
11,33936,56,320,311,0,857,5163,804,2693,9773,1955,6748,4,8749,ipynb
28,21142,66,322,130,213,431,3559,365,1304,8799,187,3066,13,4356,ipynb
27,21871,54,310,132,0,653,3697,599,1699,8215,1288,1258,4,6260,ipynb
24,18869,60,316,133,0,513,3296,446,1463,8829,140,312,4,5266,ipynb
20,22607,104,224,136,3,452,4447,495,1211,8291,2397,3252,2,3299,ipynb
21,72754,118,711,339,151,1525,7594,615,2954,29384,9687,17122,20,6103,ipynb
8,3520,0,92,18,0,21,364,105,230,1572,10,46,1,1396,py
8,3520,0,92,18,0,21,364,105,230,1572,10,46,1,1396,py
10,780,0,0,3,3,0,237,1,9,285,59,181,2,10,py
11,246286,16,,,,,,,,,,,,,ipynb
22,246286,16,,,,,,,,,,,,,ipynb
18,294750,0,,,,,,,,,,,,,ipynb
8,10467,68,202,107,0,392,1895,326,948,4651,158,503,2,2489,ipynb
23,378261,226,186,295,0,564,15340,722,1720,153685,144974,57993,57,4941,ipynb
11,12358,62,180,96,4,448,2195,401,1060,4466,107,980,286,3534,ipynb
8,320834,190,210,228,4,536,13671,678,1765,127356,122540,49872,244,5983,ipynb
12,131805,164,206,210,4,479,6725,562,1321,52037,47420,19976,380,4204,ipynb
11,5766,40,68,56,0,188,984,170,507,2362,79,373,0,1616,ipynb
19,6701,0,,,,,,,,,,,,,ipynb
23,36392,102,150,607,0,597,8990,605,3205,11369,2615,6072,3,5887,ipynb
19,31963,98,116,522,0,529,7396,535,2773,10331,2680,5311,2,4978,ipynb
15,363257,274,344,353,12,2367,23237,2528,6826,131630,111520,58420,5081,30019,ipynb
22,10453,54,260,82,2,385,2087,321,912,4827,158,372,1,2225,ipynb
18,9566,58,176,85,37,299,1854,269,793,4260,139,704,6,1948,ipynb
9,35319,48,272,85,0,477,3237,369,1097,14884,9250,3835,4,3227,ipynb
24,16305,84,114,107,0,235,1968,270,709,6857,3912,1356,4,1668,ipynb
20,15244,88,52,106,0,209,1795,247,684,6161,3799,1535,4,1495,ipynb
9,57611,76,348,133,4,1713,9958,1601,4506,12457,302,8932,3502,20186,ipynb
9,80658,70,98,91,2,211,3963,257,637,32278,30833,11485,16,1611,ipynb
7,121,0,8,0,0,7,22,9,24,57,0,3,0,15,py
11,289053,384,496,446,136,2315,20045,2436,6548,102883,89922,36573,4126,31727,ipynb
13,222198,334,355,384,44,1745,15641,1953,5052,78731,70400,27821,2889,23854,ipynb
19,15073,72,232,154,0,461,2525,353,1133,8393,385,309,9,2533,ipynb
23,383363,238,186,319,0,584,15190,752,1828,155946,146795,58899,57,5149,ipynb
34,737149,0,,,,,,,,,,,,,ipynb
46,408047,866,669,1477,22,2317,30260,3258,8521,167798,121858,57704,1629,23447,ipynb
22,289053,384,496,446,136,2315,20045,2436,6548,102883,89922,36573,4126,31727,ipynb
24,254015,344,347,390,9,2614,20549,2826,7451,82964,70633,29990,5740,40435,ipynb
30,15073,72,232,154,0,461,2525,353,1133,8393,385,309,9,2533,ipynb
34,383363,238,186,319,0,584,15190,752,1828,155946,146795,58899,57,5149,ipynb
57,414294,862,675,1463,22,2319,30746,3253,8514,170528,124089,58491,1629,23470,ipynb
23,383363,238,186,319,0,584,15190,752,1828,155946,146795,58899,57,5149,ipynb
34,737149,0,,,,,,,,,,,,,ipynb
46,408047,866,669,1477,22,2317,30260,3258,8521,167798,121858,57704,1629,23447,ipynb
21,236148,140,115,164,8,1201,13469,1277,3438,87620,77440,36688,2602,16701,ipynb
34,391853,234,204,306,0,582,15394,741,1773,159632,149700,60674,57,5070,ipynb
57,414294,862,675,1463,22,2319,30746,3253,8514,170528,124089,58491,1629,23470,ipynb
14,120149142,1788564,0,7452350,0,3891843,20104964,149047,929930,48636823,8012290,29478213,0,784095,json
14,54083602,805608,0,3356700,0,1753185,9026322,67134,419205,21922733,3609034,13256451,0,353569,json
14,39447256,423960,0,2543760,0,1388166,6590916,52995,298715,16174945,2818893,9258990,0,247626,json
17,31601069,470628,0,1960950,0,1025181,5271011,39219,241944,12853467,2104869,7711234,0,203729,json
26,21432605,125298,0,1345041,0,755626,3431678,1,165932,8800711,1650520,5157116,0,166615,json
28,168,12,0,10,0,5,39,1,1,76,2,24,0,0,json
30,177,12,0,10,0,5,38,1,1,78,4,30,0,0,json
30,177,12,0,10,0,5,38,1,1,78,4,30,0,0,json
30,177,12,0,10,0,5,38,1,1,83,4,25,0,0,json
29,176,12,0,10,0,5,38,1,1,80,4,27,0,0,json
30,177,12,0,10,0,5,38,1,1,80,4,28,0,0,json
30,177,12,0,10,0,5,38,1,1,84,4,24,0,0,json
30,177,12,0,10,0,5,38,1,1,84,4,24,0,0,json
29,176,12,0,10,0,5,38,1,1,84,4,23,0,0,json
30,177,12,0,10,0,5,38,1,1,85,4,23,0,0,json
30,177,12,0,10,0,5,38,1,1,86,4,22,0,0,json
30,177,12,0,10,0,5,38,1,1,78,4,30,0,0,json
30,177,12,0,10,0,5,38,1,1,82,4,26,0,0,json
29,176,12,0,10,0,5,38,1,1,80,4,27,0,0,json
30,177,12,0,10,0,5,38,1,1,91,4,17,0,0,json
30,177,12,0,10,0,5,38,1,1,85,4,23,0,0,json
30,177,12,0,10,0,5,38,1,1,80,4,28,0,0,json
29,176,12,0,10,0,5,38,1,1,84,4,23,0,0,json
38,19173298,296,,,,,,,,,,,,,ipynb
9,20011,34,2,125,5,460,2893,492,1311,2755,305,2046,1128,10258,ipynb
36,2824751,900,1107,2438,220,5894,134753,5561,20000,1141125,1020827,444367,6469,66651,ipynb
38,1745637,772,1293,3084,16,6047,90844,5125,20321,719914,597741,256283,4579,65064,ipynb
34,1827821,634,907,1784,16,4543,88243,3916,14177,743223,651806,286891,3290,46484,ipynb
11,379825,156,198,437,2,457,15384,521,1559,152654,145664,60942,19,3912,ipynb
11,437096,4410,139,5005,256,7149,47973,3052,19120,186521,108538,39418,13,37674,ipynb
22,1399161,196,742,544,4,1488,59732,1316,4151,509900,588742,222026,1150,14637,ipynb
43,1051261,0,,,,,,,,,,,,,ipynb
12,49154,72,770,376,4,1371,9149,1160,4563,14328,1091,5939,1135,14919,ipynb
18,20857,46,448,161,0,965,3488,503,2278,8708,215,1267,19,5540,ipynb
24,20857,46,448,161,0,965,3488,503,2278,8708,215,1267,19,5540,ipynb
29,289151,434,80,6823,34,5421,38545,5687,26661,61465,19241,70312,7176,79620,ipynb
38,282219,412,112,6401,34,5320,37546,5555,25892,60329,20022,67295,7056,77692,ipynb
14,10782750,554,571,8693,108,72879,677262,73133,200562,3307489,3198545,1579470,209167,1728012,ipynb
11,255793,330,610,690,201,2930,22026,2450,7647,94752,65750,36101,3298,29105,ipynb
15,7146978,3924,84,171481,100,152856,849740,125601,528291,1460869,276604,1386717,421104,2423499,ipynb
19,7149590,3916,168,171489,100,152941,850239,125652,528479,1462011,276656,1386779,421106,2424185,ipynb
25,37682,0,,,,,,,,,,,,,ipynb
18,96093,116,1078,434,36,2362,17042,2101,8700,34017,2719,5236,1417,31636,ipynb
21,112778,40,,,,,,,,,,,,,ipynb
20,2386516,562,1204,1010,17,4095,103750,4339,16813,946105,884946,371752,4666,68409,ipynb
39,1529164,100,708,233,0,1167,60544,788,2972,612399,595486,250011,20,8496,ipynb
26,1520579,82,644,205,0,1062,57862,702,2695,609660,598953,244869,17,7225,ipynb
18,185841,116,1180,554,4,4600,26952,4039,12383,37857,3404,18366,7911,84897,ipynb
34,98326,82,478,377,513,3002,21614,1997,6203,23522,16875,9909,1164,20790,ipynb
28,3170441,110,592,425,4,1382,117171,1108,3900,1275986,1244939,514850,1147,13835,ipynb
14,2086,20,2,35,0,90,445,112,342,710,1,10,0,773,ipynb
15,164944,150,137,373,24,3414,21189,3536,10244,30986,9413,19431,8755,71072,ipynb
15,2848,34,26,53,1,84,547,107,288,1195,68,48,0,792,ipynb
15,2474,20,40,37,0,84,517,98,227,1104,85,71,0,516,ipynb
15,26357,134,204,496,0,653,3950,406,1846,8775,1018,4276,3,6848,ipynb
49,19173298,296,,,,,,,,,,,,,ipynb
51,968326,230,,,,,,,,,,,,,ipynb
20,72,4,0,4,0,3,17,6,10,34,0,2,0,8,ipynb
47,2824720,900,1107,2438,220,5893,134745,5561,20000,1141131,1020821,444345,6469,66651,ipynb
49,1745637,772,1293,3084,16,6047,90844,5125,20321,719914,597741,256283,4579,65064,ipynb
45,1827821,634,907,1784,16,4543,88243,3916,14177,743223,651806,286891,3290,46484,ipynb
22,262156,59,,,,,,,,,,,,,ipynb
33,1398583,196,720,544,4,1476,59572,1304,4073,509789,588741,221925,1150,14466,ipynb
54,1051261,0,,,,,,,,,,,,,ipynb
23,49154,72,770,376,4,1371,9149,1160,4563,14328,1091,5939,1135,14919,ipynb
29,20857,46,448,161,0,965,3488,503,2278,8708,215,1267,19,5540,ipynb
35,34488,58,740,175,0,3101,4805,680,5514,9362,217,6195,19,9816,ipynb
49,282219,412,112,6401,34,5320,37546,5555,25892,60329,20022,67295,7056,77692,ipynb
25,10782593,554,571,8692,108,72878,677247,73132,200558,3307459,3198544,1579405,209167,1727968,ipynb
22,59419,112,348,386,191,1577,9759,1324,4013,16978,1519,8692,2526,17331,ipynb
29,94871,114,1070,429,7,2350,16757,2089,8656,33638,2699,4893,1412,31502,ipynb
36,53360,0,,,,,,,,,,,,,ipynb
32,95133,122,1118,427,307,2176,15690,1869,7840,34298,2282,7527,1427,29759,ipynb
31,2386528,562,1204,1010,17,4099,103750,4339,16813,946105,884946,371760,4666,68409,ipynb
41,32536312,158,1084,107744,19,679903,3995027,679679,1880443,2619558,70480,7179411,1906328,15976600,ipynb
29,177572,116,930,534,110,4357,25234,3761,11073,36840,3298,17728,7919,80506,ipynb
50,4358734,554,682,31211,0,37669,270088,38219,364695,1260073,603123,1489014,20,666300,ipynb
39,3170441,110,592,425,4,1382,117171,1108,3900,1275986,1244939,514850,1147,13835,ipynb
45,43898,72,590,361,4,1283,7626,1037,3809,13603,1115,4851,1140,13253,ipynb
25,72,4,0,4,0,3,17,6,10,34,0,2,0,8,ipynb
26,72,4,0,4,0,3,17,6,10,34,0,2,0,8,ipynb
26,72,4,0,4,0,3,17,6,10,34,0,2,0,8,ipynb
26,72,4,0,4,0,3,17,6,10,34,0,2,0,8,ipynb
26,72,4,0,4,0,3,17,6,10,34,0,2,0,8,ipynb
26,72,4,0,4,0,3,17,6,10,34,0,2,0,8,ipynb
26,26357,134,204,496,0,653,3950,406,1846,8775,1018,4276,3,6848,ipynb
10,970,0,30,6,0,10,98,32,108,534,33,7,0,252,py
9,988,0,20,4,0,16,290,45,117,556,14,6,0,82,py
19,7149590,3916,168,171489,100,152941,850239,125652,528479,1462011,276656,1386779,421106,2424185,ipynb
8,385446,206,274,261,4,626,16410,739,1922,153438,148968,58887,186,6186,ipynb
30,7149590,3916,168,171489,100,152941,850239,125652,528479,1462011,276656,1386779,421106,2424185,ipynb
18,288786,0,,,,,,,,,,,,,ipynb
16,1073362,152,204,204,8,974,39885,1053,2771,430096,418013,170571,1820,11435,ipynb
12,72391,56,110,81,0,195,2950,194,530,29431,27602,10590,8,1368,ipynb
9,706224,128,212,168,8,938,27134,983,2570,281995,271414,111484,1816,10927,ipynb
12,394247,186,226,243,4,515,16052,614,1472,159425,150179,62482,384,4551,ipynb
9,3541,34,26,46,0,141,790,145,437,1126,54,323,0,1001,ipynb
13,69767,70,84,85,4,250,3580,311,650,26998,25003,10684,378,2631,ipynb
29,288786,0,,,,,,,,,,,,,ipynb
23,394247,186,226,243,4,515,16052,614,1472,159425,150179,62482,384,4551,ipynb
15,38165,72,146,104,4,340,2940,362,994,15227,11079,5072,206,2975,ipynb
8,9153,66,184,89,0,364,1758,297,804,3979,180,488,0,2045,ipynb
15,22795,80,168,119,8,720,4101,683,1848,5311,168,3204,1126,7790,ipynb
23,379036,230,196,301,0,573,15204,730,1744,154535,144816,58113,57,5011,ipynb
11,8796,44,124,64,4,319,1557,281,731,2921,77,791,284,2611,ipynb
8,384750,208,274,256,4,642,16325,757,1952,152966,147032,60370,246,6427,ipynb
9,47689,86,228,103,4,423,3116,387,1015,18636,14850,6794,289,3160,ipynb
12,596694,164,144,170,4,952,24255,1028,2598,233179,232798,91831,2026,11171,ipynb
9,706224,128,212,168,8,938,27134,983,2570,281995,271414,111484,1816,10927,ipynb
9,5137,56,46,82,0,193,1103,211,634,1731,73,401,0,1452,ipynb
23,596694,164,144,170,4,952,24255,1028,2598,233179,232798,91831,2026,11171,ipynb
20,706224,128,212,168,8,938,27134,983,2570,281995,271414,111484,1816,10927,ipynb
15,38165,72,146,104,4,340,2940,362,994,15227,11079,5072,206,2975,ipynb
8,9153,66,184,89,0,364,1758,297,804,3979,180,488,0,2045,ipynb
15,360950,274,344,353,12,2365,23006,2526,6824,131158,110258,58108,5080,29992,ipynb
23,391853,234,204,306,0,582,15394,741,1773,159632,149700,60674,57,5070,ipynb
11,8796,44,124,64,4,319,1557,281,731,2921,77,791,284,2611,ipynb
8,399031,208,278,256,4,650,17041,763,1919,158911,152701,62303,246,6433,ipynb
9,47233,86,227,103,4,426,3222,391,1028,18416,14320,6955,289,3185,ipynb
19,9153,66,184,89,0,364,1758,297,804,3979,180,488,0,2045,ipynb
26,360950,274,344,353,12,2365,23006,2526,6824,131158,110258,58108,5080,29992,ipynb
34,391853,234,204,306,0,582,15394,741,1773,159632,149700,60674,57,5070,ipynb
19,399031,208,278,256,4,650,17041,763,1919,158911,152701,62303,246,6433,ipynb
20,47233,86,227,103,4,426,3222,391,1028,18416,14320,6955,289,3185,ipynb
11,5766,40,68,56,0,188,984,170,507,2362,79,373,0,1616,ipynb
19,6701,0,,,,,,,,,,,,,ipynb
9,228035,172,282,206,4,860,11537,887,2540,88388,83333,33078,608,9567,ipynb
9,35319,48,272,85,0,477,3237,369,1097,14884,9250,3835,4,3227,ipynb
9,26285,76,348,133,4,861,4764,749,2198,8773,299,2222,702,8103,ipynb
30,6701,0,,,,,,,,,,,,,ipynb
20,228035,172,282,206,4,860,11537,887,2540,88388,83333,33078,608,9567,ipynb
20,28409,190,120,219,12,765,4583,913,2374,8811,137,2331,1228,10013,ipynb
16,7885,132,76,155,0,222,1334,314,876,4190,96,72,0,1608,ipynb
10,84053,34,,,,,,,,,,,,,ipynb
19,31963,98,116,522,0,529,7396,535,2773,10331,2680,5311,2,4978,ipynb
22,10453,54,260,82,2,385,2087,321,912,4827,158,372,1,2225,ipynb
18,9566,58,176,85,37,299,1854,269,793,4260,139,704,6,1948,ipynb
24,16305,84,114,107,0,235,1968,270,709,6857,3912,1356,4,1668,ipynb
20,15244,88,52,106,0,209,1795,247,684,6161,3799,1535,4,1495,ipynb
18,7396,88,102,108,0,207,1281,257,841,3579,125,318,0,1588,ipynb
9,80658,70,98,91,2,211,3963,257,637,32278,30833,11485,16,1611,ipynb
31,28409,190,120,219,12,765,4583,913,2374,8811,137,2331,1228,10013,ipynb
33,10453,54,260,82,2,385,2087,321,912,4827,158,372,1,2225,ipynb
38,561302,0,,,,,,,,,,,,,ipynb
49,561302,0,,,,,,,,,,,,,ipynb
16,46924,0,,,,,,,,,,,,,ipynb
19,15073,72,232,154,0,461,2525,353,1133,8393,385,309,9,2533,ipynb
12,54317,0,,,,,,,,,,,,,ipynb
19,738679,202,250,264,19,3867,44565,3860,10661,262812,229557,116834,8727,71582,ipynb
14,5732,0,,,,,,,,,,,,,ipynb
30,721641,0,,,,,,,,,,,,,ipynb
22,110502,386,624,570,70,2922,16164,2971,8176,37558,2296,5147,4789,39976,ipynb
19,15490,0,,,,,,,,,,,,,ipynb
27,46924,0,,,,,,,,,,,,,ipynb
25,5732,0,,,,,,,,,,,,,ipynb
45,737149,0,,,,,,,,,,,,,ipynb
16,81085,52,2118,72,0,3208,7625,1202,4507,10325,6868,39441,2,11374,ipynb
13,3073,0,134,13,0,84,412,121,311,1561,74,169,0,626,py
27,81085,52,2118,72,0,3208,7625,1202,4507,10325,6868,39441,2,11374,ipynb
19,17406,88,289,171,0,568,2903,423,1344,9031,420,460,9,3467,ipynb
19,645407,186,351,248,408,2217,35673,2119,6295,246645,215510,108867,3480,31822,ipynb
24,643991,254,284,331,23,2509,34348,2433,7209,245304,218414,101607,4287,36630,ipynb
30,623930,0,,,,,,,,,,,,,ipynb
32,169444,492,208,601,160,1527,13290,1919,4517,65175,45377,22618,1503,18493,ipynb
36,180897,532,296,692,162,1895,14955,2277,5469,69019,45582,23386,1505,22873,ipynb
22,110502,386,624,570,70,2922,16164,2971,8176,37558,2296,5147,4789,39976,ipynb
26,76353,346,707,520,457,1777,12417,1713,5046,30893,1251,7906,1325,18754,ipynb
13,73484,0,,,,,,,,,,,,,ipynb
11,91991,0,,,,,,,,,,,,,ipynb
16,50857,0,,,,,,,,,,,,,ipynb
13,25985,90,16,108,1,155,1841,225,440,10516,8310,3908,0,1040,ipynb
11,27070,0,,,,,,,,,,,,,ipynb
12,20879,250,150,266,1,474,2478,593,2834,12350,586,261,8,4055,ipynb
22,91991,0,,,,,,,,,,,,,ipynb
27,50857,0,,,,,,,,,,,,,ipynb
24,24500,74,14,88,1,95,1484,163,326,9911,8306,3894,0,633,ipynb
11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,py
22,3473,0,80,14,0,68,345,88,272,2015,33,13,1,816,py
16,25220,0,,,,,,,,,,,,,ipynb
31,29026,122,46,136,4,615,3704,648,1667,8786,4236,2522,1130,7725,ipynb
22,3027,70,8,81,0,86,577,149,358,1521,28,26,0,630,ipynb
16,814709,0,,,,,,,,,,,,,ipynb
25,8706,0,,,,,,,,,,,,,ipynb
19,15490,0,,,,,,,,,,,,,ipynb
14,1064,14,14,23,0,42,205,45,112,536,9,28,0,193,ipynb
27,25220,0,,,,,,,,,,,,,ipynb
33,3027,70,8,81,0,86,577,149,358,1521,28,26,0,630,ipynb
27,36611,0,,,,,,,,,,,,,ipynb
34,16567,0,,,,,,,,,,,,,ipynb
36,8706,0,,,,,,,,,,,,,ipynb
25,1064,14,14,23,0,42,205,45,112,536,9,28,0,193,ipynb
15,4075,56,62,72,4,191,817,184,489,1463,32,130,61,1187,ipynb
17,4075,56,62,72,4,191,817,184,489,1463,32,130,61,1187,ipynb
50,4608022,22224,22637,84029,784,127770,503803,76393,289742,1276230,916789,697741,1789,954226,ipynb
46,5151741,23174,22604,88929,91,133152,533462,80210,298064,1448906,1097563,802363,1784,999713,ipynb
14,2661,26,4,46,0,119,621,154,226,598,384,11,0,852,ipynb
57,4608022,22224,22637,84029,784,127770,503803,76393,289742,1276230,916789,697741,1789,954226,ipynb
25,72,4,0,4,0,3,17,6,10,34,0,2,0,8,ipynb
24,37267,0,,,,,,,,,,,,,ipynb
11,5766,40,68,56,0,188,984,170,507,2362,79,373,0,1616,ipynb
15,38165,72,146,104,4,340,2940,362,994,15227,11079,5072,206,2975,ipynb
18,288786,0,,,,,,,,,,,,,ipynb
8,9153,66,184,89,0,364,1758,297,804,3979,180,488,0,2045,ipynb
19,6701,0,,,,,,,,,,,,,ipynb
20,28409,190,120,219,12,765,4583,913,2374,8811,137,2331,1228,10013,ipynb
16,7885,132,76,155,0,222,1334,314,876,4190,96,72,0,1608,ipynb
10,84053,34,,,,,,,,,,,,,ipynb
23,36392,102,150,607,0,597,8990,605,3205,11369,2615,6072,3,5887,ipynb
19,31963,98,116,522,0,529,7396,535,2773,10331,2680,5311,2,4978,ipynb
12,596694,164,144,170,4,952,24255,1028,2598,233179,232798,91831,2026,11171,ipynb
9,228035,172,282,206,4,860,11537,887,2540,88388,83333,33078,608,9567,ipynb
15,360950,274,344,353,12,2365,23006,2526,6824,131158,110258,58108,5080,29992,ipynb
23,391853,234,204,306,0,582,15394,741,1773,159632,149700,60674,57,5070,ipynb
22,10453,54,260,82,2,385,2087,321,912,4827,158,372,1,2225,ipynb
18,9566,58,176,85,37,299,1854,269,793,4260,139,704,6,1948,ipynb
9,706224,128,212,168,8,938,27134,983,2570,281995,271414,111484,1816,10927,ipynb
11,8796,44,124,64,4,319,1557,281,731,2921,77,791,284,2611,ipynb
8,399031,208,278,256,4,650,17041,763,1919,158911,152701,62303,246,6433,ipynb
9,47233,86,227,103,4,426,3222,391,1028,18416,14320,6955,289,3185,ipynb
9,35319,48,272,85,0,477,3237,369,1097,14884,9250,3835,4,3227,ipynb
24,16305,84,114,107,0,235,1968,270,709,6857,3912,1356,4,1668,ipynb
20,15244,88,52,106,0,209,1795,247,684,6161,3799,1535,4,1495,ipynb
12,394247,186,226,243,4,515,16052,614,1472,159425,150179,62482,384,4551,ipynb
9,5137,56,46,82,0,193,1103,211,634,1731,73,401,0,1452,ipynb
9,26285,76,348,133,4,861,4764,749,2198,8773,299,2222,702,8103,ipynb
18,7396,88,102,108,0,207,1281,257,841,3579,125,318,0,1588,ipynb
9,80658,70,98,91,2,211,3963,257,637,32278,30833,11485,16,1611,ipynb
24,1246320,614,385,663,71,1287,49962,1775,4319,498450,484759,195233,707,14189,ipynb
15,285013,152,166,192,4,6393,38334,6501,17646,45427,8046,19479,17930,148890,ipynb
14,10426,30,10,40,4,259,1646,282,774,2547,38,627,576,4649,ipynb
25,72,4,0,4,0,3,17,6,10,34,0,2,0,8,ipynb
15,1039,0,18,18,14,38,203,38,148,448,1,76,0,185,mzn
15,2920,46,30,62,1,102,567,133,275,1417,41,54,0,600,ipynb
26,4101,48,24,67,27,97,828,145,315,1839,57,379,5,730,ipynb
22,105246,210,2,519,0,5648,12277,38,395,4557,1100,80538,0,357,json
21,6622,0,,,,,,,,,,,,,ipynb
13,163687,0,,,,,,,,,,,,,ipynb
16,10444,114,72,137,0,332,1985,339,896,3606,441,849,1,2907,ipynb
22,30263,155,,,,,,,,,,,,,ipynb
10,10852572,0,,,,,,,,,,,,,json
24,161275,0,,,,,,,,,,,,,ipynb
32,6622,0,,,,,,,,,,,,,ipynb
27,10444,114,72,137,0,332,1985,339,896,3606,441,849,1,2907,ipynb
33,30263,155,,,,,,,,,,,,,ipynb
12,777,56,0,67,0,50,219,5,5,280,0,105,0,0,json
11,1939,48,2,85,0,80,342,6,79,1161,52,96,0,73,json
8,1519,34,0,96,0,67,253,29,96,656,31,266,0,116,json
8,15517,278,86,442,1,571,3239,514,1451,6866,269,666,1,3098,ipynb
12,19334,422,116,556,1,690,3974,595,1730,8191,353,755,3,4273,ipynb
23,19187,416,112,552,1,675,3933,593,1710,8145,351,756,3,4243,ipynb
16,6808305,470,,,,,,,,,,,,,json
13,456242,0,,,,,,,,,,,,,json
