;ID;Latitud;Longitud;Usuario;Seccion;Indice_Gini;Distribucion_P80P20;Renta_neta_media_por_persona;Renta_neta_media_por_hogar;Media_de_la_renta_por_unidad_de_consumo;Mediana_de_la_renta_por_unidad_de_consumo;Renta_bruta_media_por_persona;Renta_bruta_media_por_hogar;Salarios;Prestaciones_desempleo;Poblacion_Total;Porcentaje_Pob_Espaniola;IngXUdCo_menor_al_40porc_mediana;IngXUdCo_menor_al_60porc_mediana;IngXUdCo_menor_al_60porc_mediana;IngXUdCo_menor_al_60porc_mediana;IngXUdCo_menor_al_60porc_mediana;IngXUdCo_menor_al_60porc_mediana;IngXUdCo_menor_al_60porc_mediana;IngXUdCo_menor_al_60porc_mediana;IngXUdCo_menor_al_60porc_mediana;IngXUdCo_menor_al_60porc_mediana;IngXUdCo_menor_al_60porc_mediana;IngXUdCo_menor_al_60porc_mediana;IngXUdCo_menor_al_60porc_mediana;IngXUdCo_menor_al_60porc_mediana;IngXUdCo_menor_al_60porc_mediana;IngXUdCo_menor_al_60porc_mediana;IngXUdCo_menor_al_60porc_mediana;IngXUdCo_mayor_al_140porc_mediana;IngXUdCo_mayor_al_160porc_mediana;IngXUdCo_mayor_al_200porc_mediana
77;1115524111516696579;38.1603479;-0.6564332;ACialicu;0306507012;32.6;2.8;9922.0;24303.0;15325.0;12950.0;11537.0;28256.0;5318.0;751.0;2043.0;74.3;15.8;28.7;28.7;28.7;28.7;28.7;28.7;28.7;28.7;28.7;28.7;28.7;28.7;28.7;28.7;28.7;28.7;17.5;10.5;5.1
78;430056890;38.1603479;-0.6564332;richycrist7;0306507012;32.6;2.8;9922.0;24303.0;15325.0;12950.0;11537.0;28256.0;5318.0;751.0;2043.0;74.3;15.8;28.7;28.7;28.7;28.7;28.7;28.7;28.7;28.7;28.7;28.7;28.7;28.7;28.7;28.7;28.7;28.7;17.5;10.5;5.1
79;1242285008;38.1603479;-0.6564332;adolfocato;0306507012;32.6;2.8;9922.0;24303.0;15325.0;12950.0;11537.0;28256.0;5318.0;751.0;2043.0;74.3;15.8;28.7;28.7;28.7;28.7;28.7;28.7;28.7;28.7;28.7;28.7;28.7;28.7;28.7;28.7;28.7;28.7;17.5;10.5;5.1
80;229554511;38.1603479;-0.6564332;aniorte_nic;0306507012;32.6;2.8;9922.0;24303.0;15325.0;12950.0;11537.0;28256.0;5318.0;751.0;2043.0;74.3;15.8;28.7;28.7;28.7;28.7;28.7;28.7;28.7;28.7;28.7;28.7;28.7;28.7;28.7;28.7;28.7;28.7;17.5;10.5;5.1
81;16168296;38.1603479;-0.6564332;fernandomacia;0306507012;32.6;2.8;9922.0;24303.0;15325.0;12950.0;11537.0;28256.0;5318.0;751.0;2043.0;74.3;15.8;28.7;28.7;28.7;28.7;28.7;28.7;28.7;28.7;28.7;28.7;28.7;28.7;28.7;28.7;28.7;28.7;17.5;10.5;5.1
82;1022008384361586688;38.1603479;-0.6564332;AnaVegaVOX;0306507012;32.6;2.8;9922.0;24303.0;15325.0;12950.0;11537.0;28256.0;5318.0;751.0;2043.0;74.3;15.8;28.7;28.7;28.7;28.7;28.7;28.7;28.7;28.7;28.7;28.7;28.7;28.7;28.7;28.7;28.7;28.7;17.5;10.5;5.1
83;595479566;38.1603479;-0.6564332;carmensempere6;0306507012;32.6;2.8;9922.0;24303.0;15325.0;12950.0;11537.0;28256.0;5318.0;751.0;2043.0;74.3;15.8;28.7;28.7;28.7;28.7;28.7;28.7;28.7;28.7;28.7;28.7;28.7;28.7;28.7;28.7;28.7;28.7;17.5;10.5;5.1
84;2792167597;38.1603479;-0.6564332;pilatonio;0306507012;32.6;2.8;9922.0;24303.0;15325.0;12950.0;11537.0;28256.0;5318.0;751.0;2043.0;74.3;15.8;28.7;28.7;28.7;28.7;28.7;28.7;28.7;28.7;28.7;28.7;28.7;28.7;28.7;28.7;28.7;28.7;17.5;10.5;5.1
85;708048814691782656;38.1603479;-0.6564332;JessCantGarca1;0306507012;32.6;2.8;9922.0;24303.0;15325.0;12950.0;11537.0;28256.0;5318.0;751.0;2043.0;74.3;15.8;28.7;28.7;28.7;28.7;28.7;28.7;28.7;28.7;28.7;28.7;28.7;28.7;28.7;28.7;28.7;28.7;17.5;10.5;5.1
86;974913395509137408;38.1603479;-0.6564332;danzando_mp;0306507012;32.6;2.8;9922.0;24303.0;15325.0;12950.0;11537.0;28256.0;5318.0;751.0;2043.0;74.3;15.8;28.7;28.7;28.7;28.7;28.7;28.7;28.7;28.7;28.7;28.7;28.7;28.7;28.7;28.7;28.7;28.7;17.5;10.5;5.1
87;284900629;38.1603479;-0.6564332;Darki93;0306507012;32.6;2.8;9922.0;24303.0;15325.0;12950.0;11537.0;28256.0;5318.0;751.0;2043.0;74.3;15.8;28.7;28.7;28.7;28.7;28.7;28.7;28.7;28.7;28.7;28.7;28.7;28.7;28.7;28.7;28.7;28.7;17.5;10.5;5.1
88;1139076776506929154;38.1603479;-0.6564332;Meryyyy1993;0306507012;32.6;2.8;9922.0;24303.0;15325.0;12950.0;11537.0;28256.0;5318.0;751.0;2043.0;74.3;15.8;28.7;28.7;28.7;28.7;28.7;28.7;28.7;28.7;28.7;28.7;28.7;28.7;28.7;28.7;28.7;28.7;17.5;10.5;5.1
89;111424992;38.1603479;-0.6564332;AdrianSolo1961;0306507012;32.6;2.8;9922.0;24303.0;15325.0;12950.0;11537.0;28256.0;5318.0;751.0;2043.0;74.3;15.8;28.7;28.7;28.7;28.7;28.7;28.7;28.7;28.7;28.7;28.7;28.7;28.7;28.7;28.7;28.7;28.7;17.5;10.5;5.1
90;3003297327;38.1603479;-0.6564332;Asensio_007;0306507012;32.6;2.8;9922.0;24303.0;15325.0;12950.0;11537.0;28256.0;5318.0;751.0;2043.0;74.3;15.8;28.7;28.7;28.7;28.7;28.7;28.7;28.7;28.7;28.7;28.7;28.7;28.7;28.7;28.7;28.7;28.7;17.5;10.5;5.1
91;819524929;38.1603479;-0.6564332;sonia607d;0306507012;32.6;2.8;9922.0;24303.0;15325.0;12950.0;11537.0;28256.0;5318.0;751.0;2043.0;74.3;15.8;28.7;28.7;28.7;28.7;28.7;28.7;28.7;28.7;28.7;28.7;28.7;28.7;28.7;28.7;28.7;28.7;17.5;10.5;5.1
92;315068522;38.1603479;-0.6564332;juanitoponz;0306507012;32.6;2.8;9922.0;24303.0;15325.0;12950.0;11537.0;28256.0;5318.0;751.0;2043.0;74.3;15.8;28.7;28.7;28.7;28.7;28.7;28.7;28.7;28.7;28.7;28.7;28.7;28.7;28.7;28.7;28.7;28.7;17.5;10.5;5.1
93;817025878467235840;38.1603479;-0.6564332;nimcadii;0306507012;32.6;2.8;9922.0;24303.0;15325.0;12950.0;11537.0;28256.0;5318.0;751.0;2043.0;74.3;15.8;28.7;28.7;28.7;28.7;28.7;28.7;28.7;28.7;28.7;28.7;28.7;28.7;28.7;28.7;28.7;28.7;17.5;10.5;5.1
94;187078722;38.1603479;-0.6564332;Fotografo470;0306507012;32.6;2.8;9922.0;24303.0;15325.0;12950.0;11537.0;28256.0;5318.0;751.0;2043.0;74.3;15.8;28.7;28.7;28.7;28.7;28.7;28.7;28.7;28.7;28.7;28.7;28.7;28.7;28.7;28.7;28.7;28.7;17.5;10.5;5.1
95;460521387;38.1603479;-0.6564332;esthermribera;0306507012;32.6;2.8;9922.0;24303.0;15325.0;12950.0;11537.0;28256.0;5318.0;751.0;2043.0;74.3;15.8;28.7;28.7;28.7;28.7;28.7;28.7;28.7;28.7;28.7;28.7;28.7;28.7;28.7;28.7;28.7;28.7;17.5;10.5;5.1
96;820015941698387968;38.1603479;-0.6564332;barbaraals14;0306507012;32.6;2.8;9922.0;24303.0;15325.0;12950.0;11537.0;28256.0;5318.0;751.0;2043.0;74.3;15.8;28.7;28.7;28.7;28.7;28.7;28.7;28.7;28.7;28.7;28.7;28.7;28.7;28.7;28.7;28.7;28.7;17.5;10.5;5.1
97;888000929840214017;38.1603479;-0.6564332;xTurboo_;0306507012;32.6;2.8;9922.0;24303.0;15325.0;12950.0;11537.0;28256.0;5318.0;751.0;2043.0;74.3;15.8;28.7;28.7;28.7;28.7;28.7;28.7;28.7;28.7;28.7;28.7;28.7;28.7;28.7;28.7;28.7;28.7;17.5;10.5;5.1
98;325563268;38.1603479;-0.6564332;macgg7;0306507012;32.6;2.8;9922.0;24303.0;15325.0;12950.0;11537.0;28256.0;5318.0;751.0;2043.0;74.3;15.8;28.7;28.7;28.7;28.7;28.7;28.7;28.7;28.7;28.7;28.7;28.7;28.7;28.7;28.7;28.7;28.7;17.5;10.5;5.1
99;702693524;38.1603479;-0.6564332;inma_idacu;0306507012;32.6;2.8;9922.0;24303.0;15325.0;12950.0;11537.0;28256.0;5318.0;751.0;2043.0;74.3;15.8;28.7;28.7;28.7;28.7;28.7;28.7;28.7;28.7;28.7;28.7;28.7;28.7;28.7;28.7;28.7;28.7;17.5;10.5;5.1
100;1101794571376345090;38.1603479;-0.6564332;Aaronasensio3;0306507012;32.6;2.8;9922.0;24303.0;15325.0;12950.0;11537.0;28256.0;5318.0;751.0;2043.0;74.3;15.8;28.7;28.7;28.7;28.7;28.7;28.7;28.7;28.7;28.7;28.7;28.7;28.7;28.7;28.7;28.7;28.7;17.5;10.5;5.1
101;285849911;38.1603479;-0.6564332;Omar8flaco;0306507012;32.6;2.8;9922.0;24303.0;15325.0;12950.0;11537.0;28256.0;5318.0;751.0;2043.0;74.3;15.8;28.7;28.7;28.7;28.7;28.7;28.7;28.7;28.7;28.7;28.7;28.7;28.7;28.7;28.7;28.7;28.7;17.5;10.5;5.1
102;396667372;38.1603479;-0.6564332;noseniquedecir;0306507012;32.6;2.8;9922.0;24303.0;15325.0;12950.0;11537.0;28256.0;5318.0;751.0;2043.0;74.3;15.8;28.7;28.7;28.7;28.7;28.7;28.7;28.7;28.7;28.7;28.7;28.7;28.7;28.7;28.7;28.7;28.7;17.5;10.5;5.1
103;1578802614;38.1603479;-0.6564332;sanchezmarina98;0306507012;32.6;2.8;9922.0;24303.0;15325.0;12950.0;11537.0;28256.0;5318.0;751.0;2043.0;74.3;15.8;28.7;28.7;28.7;28.7;28.7;28.7;28.7;28.7;28.7;28.7;28.7;28.7;28.7;28.7;28.7;28.7;17.5;10.5;5.1
104;317104981;38.1603479;-0.6564332;mandisempere;0306507012;32.6;2.8;9922.0;24303.0;15325.0;12950.0;11537.0;28256.0;5318.0;751.0;2043.0;74.3;15.8;28.7;28.7;28.7;28.7;28.7;28.7;28.7;28.7;28.7;28.7;28.7;28.7;28.7;28.7;28.7;28.7;17.5;10.5;5.1
105;919496174318555136;38.1603479;-0.6564332;anacegarra10;0306507012;32.6;2.8;9922.0;24303.0;15325.0;12950.0;11537.0;28256.0;5318.0;751.0;2043.0;74.3;15.8;28.7;28.7;28.7;28.7;28.7;28.7;28.7;28.7;28.7;28.7;28.7;28.7;28.7;28.7;28.7;28.7;17.5;10.5;5.1
106;338400499;38.1603479;-0.6564332;jorgitop94;0306507012;32.6;2.8;9922.0;24303.0;15325.0;12950.0;11537.0;28256.0;5318.0;751.0;2043.0;74.3;15.8;28.7;28.7;28.7;28.7;28.7;28.7;28.7;28.7;28.7;28.7;28.7;28.7;28.7;28.7;28.7;28.7;17.5;10.5;5.1
107;29414523;38.1603479;-0.6564332;juanjogarcia;0306507012;32.6;2.8;9922.0;24303.0;15325.0;12950.0;11537.0;28256.0;5318.0;751.0;2043.0;74.3;15.8;28.7;28.7;28.7;28.7;28.7;28.7;28.7;28.7;28.7;28.7;28.7;28.7;28.7;28.7;28.7;28.7;17.5;10.5;5.1
108;199769404;38.1603479;-0.6564332;Ari_Alonso14;0306507012;32.6;2.8;9922.0;24303.0;15325.0;12950.0;11537.0;28256.0;5318.0;751.0;2043.0;74.3;15.8;28.7;28.7;28.7;28.7;28.7;28.7;28.7;28.7;28.7;28.7;28.7;28.7;28.7;28.7;28.7;28.7;17.5;10.5;5.1
109;357383594;38.1603479;-0.6564332;davidcano13;0306507012;32.6;2.8;9922.0;24303.0;15325.0;12950.0;11537.0;28256.0;5318.0;751.0;2043.0;74.3;15.8;28.7;28.7;28.7;28.7;28.7;28.7;28.7;28.7;28.7;28.7;28.7;28.7;28.7;28.7;28.7;28.7;17.5;10.5;5.1
110;1059382355096412160;38.1603479;-0.6564332;fexdir;0306507012;32.6;2.8;9922.0;24303.0;15325.0;12950.0;11537.0;28256.0;5318.0;751.0;2043.0;74.3;15.8;28.7;28.7;28.7;28.7;28.7;28.7;28.7;28.7;28.7;28.7;28.7;28.7;28.7;28.7;28.7;28.7;17.5;10.5;5.1
111;2199959738;38.1603479;-0.6564332;willyantequera;0306507012;32.6;2.8;9922.0;24303.0;15325.0;12950.0;11537.0;28256.0;5318.0;751.0;2043.0;74.3;15.8;28.7;28.7;28.7;28.7;28.7;28.7;28.7;28.7;28.7;28.7;28.7;28.7;28.7;28.7;28.7;28.7;17.5;10.5;5.1
112;1086996335637815297;38.1603479;-0.6564332;anabmon;0306507012;32.6;2.8;9922.0;24303.0;15325.0;12950.0;11537.0;28256.0;5318.0;751.0;2043.0;74.3;15.8;28.7;28.7;28.7;28.7;28.7;28.7;28.7;28.7;28.7;28.7;28.7;28.7;28.7;28.7;28.7;28.7;17.5;10.5;5.1
113;384089949;38.1603479;-0.6564332;nachosegarra1;0306507012;32.6;2.8;9922.0;24303.0;15325.0;12950.0;11537.0;28256.0;5318.0;751.0;2043.0;74.3;15.8;28.7;28.7;28.7;28.7;28.7;28.7;28.7;28.7;28.7;28.7;28.7;28.7;28.7;28.7;28.7;28.7;17.5;10.5;5.1
114;123549214;38.1603479;-0.6564332;mikilopez;0306507012;32.6;2.8;9922.0;24303.0;15325.0;12950.0;11537.0;28256.0;5318.0;751.0;2043.0;74.3;15.8;28.7;28.7;28.7;28.7;28.7;28.7;28.7;28.7;28.7;28.7;28.7;28.7;28.7;28.7;28.7;28.7;17.5;10.5;5.1
115;1691097204;38.1603479;-0.6564332;stelaax_;0306507012;32.6;2.8;9922.0;24303.0;15325.0;12950.0;11537.0;28256.0;5318.0;751.0;2043.0;74.3;15.8;28.7;28.7;28.7;28.7;28.7;28.7;28.7;28.7;28.7;28.7;28.7;28.7;28.7;28.7;28.7;28.7;17.5;10.5;5.1
116;764420730;38.1603479;-0.6564332;Irenejiimenez;0306507012;32.6;2.8;9922.0;24303.0;15325.0;12950.0;11537.0;28256.0;5318.0;751.0;2043.0;74.3;15.8;28.7;28.7;28.7;28.7;28.7;28.7;28.7;28.7;28.7;28.7;28.7;28.7;28.7;28.7;28.7;28.7;17.5;10.5;5.1
117;79236549;38.1603479;-0.6564332;b_eita;0306507012;32.6;2.8;9922.0;24303.0;15325.0;12950.0;11537.0;28256.0;5318.0;751.0;2043.0;74.3;15.8;28.7;28.7;28.7;28.7;28.7;28.7;28.7;28.7;28.7;28.7;28.7;28.7;28.7;28.7;28.7;28.7;17.5;10.5;5.1
118;1219745046112632833;38.1603479;-0.6564332;JesusLo56189589;0306507012;32.6;2.8;9922.0;24303.0;15325.0;12950.0;11537.0;28256.0;5318.0;751.0;2043.0;74.3;15.8;28.7;28.7;28.7;28.7;28.7;28.7;28.7;28.7;28.7;28.7;28.7;28.7;28.7;28.7;28.7;28.7;17.5;10.5;5.1
119;149455610;38.1603479;-0.6564332;fergarciaalonso;0306507012;32.6;2.8;9922.0;24303.0;15325.0;12950.0;11537.0;28256.0;5318.0;751.0;2043.0;74.3;15.8;28.7;28.7;28.7;28.7;28.7;28.7;28.7;28.7;28.7;28.7;28.7;28.7;28.7;28.7;28.7;28.7;17.5;10.5;5.1
120;1074242232;38.1603479;-0.6564332;CarlosCrivi;0306507012;32.6;2.8;9922.0;24303.0;15325.0;12950.0;11537.0;28256.0;5318.0;751.0;2043.0;74.3;15.8;28.7;28.7;28.7;28.7;28.7;28.7;28.7;28.7;28.7;28.7;28.7;28.7;28.7;28.7;28.7;28.7;17.5;10.5;5.1
121;445095864;38.1603479;-0.6564332;Richardluciany2;0306507012;32.6;2.8;9922.0;24303.0;15325.0;12950.0;11537.0;28256.0;5318.0;751.0;2043.0;74.3;15.8;28.7;28.7;28.7;28.7;28.7;28.7;28.7;28.7;28.7;28.7;28.7;28.7;28.7;28.7;28.7;28.7;17.5;10.5;5.1
122;224151251;38.1603479;-0.6564332;clubdumas2004;0306507012;32.6;2.8;9922.0;24303.0;15325.0;12950.0;11537.0;28256.0;5318.0;751.0;2043.0;74.3;15.8;28.7;28.7;28.7;28.7;28.7;28.7;28.7;28.7;28.7;28.7;28.7;28.7;28.7;28.7;28.7;28.7;17.5;10.5;5.1
123;552073701;38.1603479;-0.6564332;acorderofort;0306507012;32.6;2.8;9922.0;24303.0;15325.0;12950.0;11537.0;28256.0;5318.0;751.0;2043.0;74.3;15.8;28.7;28.7;28.7;28.7;28.7;28.7;28.7;28.7;28.7;28.7;28.7;28.7;28.7;28.7;28.7;28.7;17.5;10.5;5.1
124;95998951;38.1603479;-0.6564332;Mrflawless92;0306507012;32.6;2.8;9922.0;24303.0;15325.0;12950.0;11537.0;28256.0;5318.0;751.0;2043.0;74.3;15.8;28.7;28.7;28.7;28.7;28.7;28.7;28.7;28.7;28.7;28.7;28.7;28.7;28.7;28.7;28.7;28.7;17.5;10.5;5.1
125;1184604581596192768;38.1603479;-0.6564332;mariamaartiinn;0306507012;32.6;2.8;9922.0;24303.0;15325.0;12950.0;11537.0;28256.0;5318.0;751.0;2043.0;74.3;15.8;28.7;28.7;28.7;28.7;28.7;28.7;28.7;28.7;28.7;28.7;28.7;28.7;28.7;28.7;28.7;28.7;17.5;10.5;5.1
126;616307523;38.1603479;-0.6564332;itslukesnose;0306507012;32.6;2.8;9922.0;24303.0;15325.0;12950.0;11537.0;28256.0;5318.0;751.0;2043.0;74.3;15.8;28.7;28.7;28.7;28.7;28.7;28.7;28.7;28.7;28.7;28.7;28.7;28.7;28.7;28.7;28.7;28.7;17.5;10.5;5.1
127;3350449779;38.1603479;-0.6564332;gemamontess;0306507012;32.6;2.8;9922.0;24303.0;15325.0;12950.0;11537.0;28256.0;5318.0;751.0;2043.0;74.3;15.8;28.7;28.7;28.7;28.7;28.7;28.7;28.7;28.7;28.7;28.7;28.7;28.7;28.7;28.7;28.7;28.7;17.5;10.5;5.1
128;878167879383908353;38.1603479;-0.6564332;ineesruiiz;0306507012;32.6;2.8;9922.0;24303.0;15325.0;12950.0;11537.0;28256.0;5318.0;751.0;2043.0;74.3;15.8;28.7;28.7;28.7;28.7;28.7;28.7;28.7;28.7;28.7;28.7;28.7;28.7;28.7;28.7;28.7;28.7;17.5;10.5;5.1
129;962506951748980736;38.1603479;-0.6564332;_anaaramendia;0306507012;32.6;2.8;9922.0;24303.0;15325.0;12950.0;11537.0;28256.0;5318.0;751.0;2043.0;74.3;15.8;28.7;28.7;28.7;28.7;28.7;28.7;28.7;28.7;28.7;28.7;28.7;28.7;28.7;28.7;28.7;28.7;17.5;10.5;5.1
130;318597147;38.1603479;-0.6564332;abadcut;0306507012;32.6;2.8;9922.0;24303.0;15325.0;12950.0;11537.0;28256.0;5318.0;751.0;2043.0;74.3;15.8;28.7;28.7;28.7;28.7;28.7;28.7;28.7;28.7;28.7;28.7;28.7;28.7;28.7;28.7;28.7;28.7;17.5;10.5;5.1
131;949436215614431232;38.1603479;-0.6564332;zoesnchez8;0306507012;32.6;2.8;9922.0;24303.0;15325.0;12950.0;11537.0;28256.0;5318.0;751.0;2043.0;74.3;15.8;28.7;28.7;28.7;28.7;28.7;28.7;28.7;28.7;28.7;28.7;28.7;28.7;28.7;28.7;28.7;28.7;17.5;10.5;5.1
132;516665190;38.1603479;-0.6564332;Viikuiin8;0306507012;32.6;2.8;9922.0;24303.0;15325.0;12950.0;11537.0;28256.0;5318.0;751.0;2043.0;74.3;15.8;28.7;28.7;28.7;28.7;28.7;28.7;28.7;28.7;28.7;28.7;28.7;28.7;28.7;28.7;28.7;28.7;17.5;10.5;5.1
133;1002225740;38.1603479;-0.6564332;AndreaGarci15;0306507012;32.6;2.8;9922.0;24303.0;15325.0;12950.0;11537.0;28256.0;5318.0;751.0;2043.0;74.3;15.8;28.7;28.7;28.7;28.7;28.7;28.7;28.7;28.7;28.7;28.7;28.7;28.7;28.7;28.7;28.7;28.7;17.5;10.5;5.1
134;821363389670821888;38.1603479;-0.6564332;celiaaserra;0306507012;32.6;2.8;9922.0;24303.0;15325.0;12950.0;11537.0;28256.0;5318.0;751.0;2043.0;74.3;15.8;28.7;28.7;28.7;28.7;28.7;28.7;28.7;28.7;28.7;28.7;28.7;28.7;28.7;28.7;28.7;28.7;17.5;10.5;5.1
135;261795973;38.1603479;-0.6564332;is44cfg;0306507012;32.6;2.8;9922.0;24303.0;15325.0;12950.0;11537.0;28256.0;5318.0;751.0;2043.0;74.3;15.8;28.7;28.7;28.7;28.7;28.7;28.7;28.7;28.7;28.7;28.7;28.7;28.7;28.7;28.7;28.7;28.7;17.5;10.5;5.1
136;1097406490552528896;38.1603479;-0.6564332;Alex13nandezO;0306507012;32.6;2.8;9922.0;24303.0;15325.0;12950.0;11537.0;28256.0;5318.0;751.0;2043.0;74.3;15.8;28.7;28.7;28.7;28.7;28.7;28.7;28.7;28.7;28.7;28.7;28.7;28.7;28.7;28.7;28.7;28.7;17.5;10.5;5.1
137;424156356;38.1603479;-0.6564332;CesarMarquiegui;0306507012;32.6;2.8;9922.0;24303.0;15325.0;12950.0;11537.0;28256.0;5318.0;751.0;2043.0;74.3;15.8;28.7;28.7;28.7;28.7;28.7;28.7;28.7;28.7;28.7;28.7;28.7;28.7;28.7;28.7;28.7;28.7;17.5;10.5;5.1
138;4091918127;38.1603479;-0.6564332;yekjetson;0306507012;32.6;2.8;9922.0;24303.0;15325.0;12950.0;11537.0;28256.0;5318.0;751.0;2043.0;74.3;15.8;28.7;28.7;28.7;28.7;28.7;28.7;28.7;28.7;28.7;28.7;28.7;28.7;28.7;28.7;28.7;28.7;17.5;10.5;5.1
139;523510096;38.1603479;-0.6564332;asucarillo_;0306507012;32.6;2.8;9922.0;24303.0;15325.0;12950.0;11537.0;28256.0;5318.0;751.0;2043.0;74.3;15.8;28.7;28.7;28.7;28.7;28.7;28.7;28.7;28.7;28.7;28.7;28.7;28.7;28.7;28.7;28.7;28.7;17.5;10.5;5.1
140;853327186513854465;38.1603479;-0.6564332;Hemlock_SC2;0306507012;32.6;2.8;9922.0;24303.0;15325.0;12950.0;11537.0;28256.0;5318.0;751.0;2043.0;74.3;15.8;28.7;28.7;28.7;28.7;28.7;28.7;28.7;28.7;28.7;28.7;28.7;28.7;28.7;28.7;28.7;28.7;17.5;10.5;5.1
141;1148203151226548225;38.1603479;-0.6564332;Cero_06;0306507012;32.6;2.8;9922.0;24303.0;15325.0;12950.0;11537.0;28256.0;5318.0;751.0;2043.0;74.3;15.8;28.7;28.7;28.7;28.7;28.7;28.7;28.7;28.7;28.7;28.7;28.7;28.7;28.7;28.7;28.7;28.7;17.5;10.5;5.1
142;191035447;38.1603479;-0.6564332;SrSolid;0306507012;32.6;2.8;9922.0;24303.0;15325.0;12950.0;11537.0;28256.0;5318.0;751.0;2043.0;74.3;15.8;28.7;28.7;28.7;28.7;28.7;28.7;28.7;28.7;28.7;28.7;28.7;28.7;28.7;28.7;28.7;28.7;17.5;10.5;5.1
143;3020157987;38.1603479;-0.6564332;piratarojo54;0306507012;32.6;2.8;9922.0;24303.0;15325.0;12950.0;11537.0;28256.0;5318.0;751.0;2043.0;74.3;15.8;28.7;28.7;28.7;28.7;28.7;28.7;28.7;28.7;28.7;28.7;28.7;28.7;28.7;28.7;28.7;28.7;17.5;10.5;5.1
144;706457798071197696;38.1603479;-0.6564332;ruzafx;0306507012;32.6;2.8;9922.0;24303.0;15325.0;12950.0;11537.0;28256.0;5318.0;751.0;2043.0;74.3;15.8;28.7;28.7;28.7;28.7;28.7;28.7;28.7;28.7;28.7;28.7;28.7;28.7;28.7;28.7;28.7;28.7;17.5;10.5;5.1
145;323364182;38.1603479;-0.6564332;luishcf95;0306507012;32.6;2.8;9922.0;24303.0;15325.0;12950.0;11537.0;28256.0;5318.0;751.0;2043.0;74.3;15.8;28.7;28.7;28.7;28.7;28.7;28.7;28.7;28.7;28.7;28.7;28.7;28.7;28.7;28.7;28.7;28.7;17.5;10.5;5.1
146;307392424;38.1603479;-0.6564332;aaronff187;0306507012;32.6;2.8;9922.0;24303.0;15325.0;12950.0;11537.0;28256.0;5318.0;751.0;2043.0;74.3;15.8;28.7;28.7;28.7;28.7;28.7;28.7;28.7;28.7;28.7;28.7;28.7;28.7;28.7;28.7;28.7;28.7;17.5;10.5;5.1
147;928602503859535872;38.1603479;-0.6564332;FOCPS1;0306507012;32.6;2.8;9922.0;24303.0;15325.0;12950.0;11537.0;28256.0;5318.0;751.0;2043.0;74.3;15.8;28.7;28.7;28.7;28.7;28.7;28.7;28.7;28.7;28.7;28.7;28.7;28.7;28.7;28.7;28.7;28.7;17.5;10.5;5.1
148;183170200;38.1603479;-0.6564332;davidfzh;0306507012;32.6;2.8;9922.0;24303.0;15325.0;12950.0;11537.0;28256.0;5318.0;751.0;2043.0;74.3;15.8;28.7;28.7;28.7;28.7;28.7;28.7;28.7;28.7;28.7;28.7;28.7;28.7;28.7;28.7;28.7;28.7;17.5;10.5;5.1
149;1181174439712608256;38.1603479;-0.6564332;Pcalleja07;0306507012;32.6;2.8;9922.0;24303.0;15325.0;12950.0;11537.0;28256.0;5318.0;751.0;2043.0;74.3;15.8;28.7;28.7;28.7;28.7;28.7;28.7;28.7;28.7;28.7;28.7;28.7;28.7;28.7;28.7;28.7;28.7;17.5;10.5;5.1
150;846871334277779461;38.1603479;-0.6564332;palmsca;0306507012;32.6;2.8;9922.0;24303.0;15325.0;12950.0;11537.0;28256.0;5318.0;751.0;2043.0;74.3;15.8;28.7;28.7;28.7;28.7;28.7;28.7;28.7;28.7;28.7;28.7;28.7;28.7;28.7;28.7;28.7;28.7;17.5;10.5;5.1
151;984767089;38.1603479;-0.6564332;yagocarbonell98;0306507012;32.6;2.8;9922.0;24303.0;15325.0;12950.0;11537.0;28256.0;5318.0;751.0;2043.0;74.3;15.8;28.7;28.7;28.7;28.7;28.7;28.7;28.7;28.7;28.7;28.7;28.7;28.7;28.7;28.7;28.7;28.7;17.5;10.5;5.1
152;3823673355;38.1603479;-0.6564332;elmarquesdelpau;0306507012;32.6;2.8;9922.0;24303.0;15325.0;12950.0;11537.0;28256.0;5318.0;751.0;2043.0;74.3;15.8;28.7;28.7;28.7;28.7;28.7;28.7;28.7;28.7;28.7;28.7;28.7;28.7;28.7;28.7;28.7;28.7;17.5;10.5;5.1
153;135802353;38.1603479;-0.6564332;danilloret1989;0306507012;32.6;2.8;9922.0;24303.0;15325.0;12950.0;11537.0;28256.0;5318.0;751.0;2043.0;74.3;15.8;28.7;28.7;28.7;28.7;28.7;28.7;28.7;28.7;28.7;28.7;28.7;28.7;28.7;28.7;28.7;28.7;17.5;10.5;5.1
154;145339239;38.1603479;-0.6564332;rafalafont;0306507012;32.6;2.8;9922.0;24303.0;15325.0;12950.0;11537.0;28256.0;5318.0;751.0;2043.0;74.3;15.8;28.7;28.7;28.7;28.7;28.7;28.7;28.7;28.7;28.7;28.7;28.7;28.7;28.7;28.7;28.7;28.7;17.5;10.5;5.1
155;922843030335434753;38.1603479;-0.6564332;yanosoymanu;0306507012;32.6;2.8;9922.0;24303.0;15325.0;12950.0;11537.0;28256.0;5318.0;751.0;2043.0;74.3;15.8;28.7;28.7;28.7;28.7;28.7;28.7;28.7;28.7;28.7;28.7;28.7;28.7;28.7;28.7;28.7;28.7;17.5;10.5;5.1
