screen_name,text,localidad,provincia,hora,verified,friends_count,followers,tweets,primera persona,segunda persona,tercera persona,sentimiento medio emojis,tiempo condicional,tiempo futuro,tiempo pasado,tiempo presente,mediana,sentiment,tipo_renta
VirginiaOlmedo,Nadie quiere terminar el tren de @CercaniasMadrid fantasma de Esperanza Aguirre entre #Móstoles y #Navalcarnero 100.000 personas lo esperan y una N-V atascada @ComunidadMadrid https://t.co/18doaWxUOL vía @el_pais,Madrid,Madrid,8,0,3074,3275,35065,0,0,2,0.0,0,0,0,2,20650.0,0.0,<23000
VirginiaOlmedo,"«Que los hombres progresistas van a ser siempre aliados feministas es un mito»: Ana Bernal Triviño
 https://t.co/1qK96AwU9j",Madrid,Madrid,19,0,3074,3275,35065,0,0,2,0.0,0,0,0,2,20650.0,0.0,<23000
yoyi_ducati,"Sandra yo no soy Darío. Pero es que te juro, QUE YO TAMPOCO TE ENTIENDO, XOXETE!!!! #LaIslaDeLasTentaciones8 https://t.co/RPO6GMKEhB",Redondela,Pontevedra,23,0,1692,2558,91642,2,0,1,0.0,0,0,0,3,15050.0,-0.333885,<23000
yoyi_ducati,Necesito un café. Quién me lo trae? 🤣,Redondela,Pontevedra,9,0,1692,2558,91642,1,0,1,1.0,0,0,0,2,15050.0,0.0,<23000
yoyi_ducati,"Porque cojones no me salen las notificaciones!!! Me voy a cagar en todito!!!!
Perdón si no respondo. Es que no me salen!!! 🤬",Redondela,Pontevedra,22,0,1692,2558,91642,3,0,3,0.0,0,0,0,6,15050.0,-0.7748689999999999,<23000
yoyi_ducati,"20º ahora mismo. En Pontevedra. Que está pasando, madre? 
Que estoy en bikini, y estamos a febrero 😅",Redondela,Pontevedra,15,0,1692,2558,91642,2,0,1,1.0,0,0,0,3,15050.0,0.0,<23000
yoyi_ducati,Que grande sir elthon!!! 🥰 https://t.co/H6DUjW7er4,Redondela,Pontevedra,19,0,1692,2558,91642,0,0,0,1.0,0,0,0,0,15050.0,0.6942659999999999,<23000
yoyi_ducati,"El amor no reclama posesiones, sino que da libertad en Redondela https://t.co/ndaeRcRaRp",Redondela,Pontevedra,19,0,1692,2558,91642,0,0,2,0.0,0,0,0,2,15050.0,0.0,<23000
yoyi_ducati,"Papá nunca falla… sigan mamando rabo Asturiano.
El plan, funcionará https://t.co/SmY7JEs7ca",Redondela,Pontevedra,15,0,1692,2558,91642,0,0,3,0.0,0,1,0,2,15050.0,0.0,<23000
yoyi_ducati,5 minutos…. ⏰,Redondela,Pontevedra,22,0,1692,2558,91642,0,0,0,0.0,0,0,0,0,15050.0,0.0,<23000
yoyi_ducati,Tengo antojo de roscón. Aunque aquí se dice rosca…,Redondela,Pontevedra,19,0,1692,2558,91642,1,0,1,0.0,0,0,0,2,15050.0,-0.704066,<23000
yoyi_ducati,"Todas las opiniones son respetables. A no ser que seáis unos  intolerantes. Ser un totalitario no está bien. No es sano.
A partir de aquí, que cada uno viva cómo quiera, o cómo pueda…  pero no seáis tóxic@s….",Redondela,Pontevedra,13,0,1692,2558,91642,0,0,7,0.0,0,0,2,5,15050.0,-0.654273,<23000
MikePadilla9,"""Y si te digo que esta pena que siento
Solo me la pueden sacar tus besos
Y si te digo que puedo morirme feliz
Mientras sea culpa de tu sexo""",Camas,Sevilla,14,0,445,553,88074,4,0,2,0.0,0,0,0,6,12950.0,-0.5754020000000001,<16000
MikePadilla9,Algunas veces me gustaría dejar de existir por un ratito pequeñito.,Camas,Sevilla,23,0,445,553,88074,0,0,1,0.0,1,0,0,0,12950.0,0.0,<16000
MikePadilla9,"Aunque ahora es cuando más necesito estar conmigo mismo y no depender de nadie, necesito mimos.",Camas,Sevilla,0,0,445,553,88074,3,0,1,0.0,0,0,0,4,12950.0,-0.806917,<16000
MikePadilla9,Siguiendo el camino #EscuelaBetis  #VillanuevaDelAriscal https://t.co/xHXpwPxwAk,Camas,Sevilla,15,0,445,553,88074,0,0,0,0.0,0,0,0,0,12950.0,0.0,<16000
MikePadilla9,Siempre me quedara Zoro y su pechito fuertote,Camas,Sevilla,23,0,445,553,88074,0,0,1,0.0,0,0,1,0,12950.0,-0.4875930000000001,<16000
MikePadilla9,Vamos a workear un poco de work,Camas,Sevilla,7,0,445,553,88074,1,0,0,0.0,0,0,0,1,12950.0,-0.381338,<16000
MikePadilla9,"""Abrí la jaula y me olvidé de cómo ser libre (pa'lante)
Con vos es todo más simple
Te vi un rato y se me fue lo triste""",Camas,Sevilla,9,0,445,553,88074,3,0,2,0.0,0,0,3,2,12950.0,-0.943577,<16000
MikePadilla9,Hola,Camas,Sevilla,23,0,445,553,88074,0,0,0,0.0,0,0,0,0,12950.0,0.742037,<16000
MikePadilla9,Anubis u Hombre lobo? https://t.co/rg5bBStu9w,Camas,Sevilla,15,0,445,553,88074,0,0,0,0.0,0,0,0,0,12950.0,0.0,<16000
MikePadilla9,Tremebundo sueño tengo pese a haber dormido 20374 horas,Camas,Sevilla,23,0,445,553,88074,1,0,0,0.0,0,0,0,1,12950.0,-0.7154520000000001,<16000
patricia_bp,"Pero, ¿qué fantasía escuchar 'Tell me why' de los BSB en un anuncio de Samsung Galaxy? 
😍😍😍😍😍
@backstreetboys @nickcarter @brian_littrell @howied @kevinrichardson @SamsungEspana",Las Palmas de Gran Canaria,Las Palmas,8,0,4988,1755,213974,0,0,0,1.0,0,0,0,0,11550.0,0.6309130000000001,<16000
patricia_bp,"Viva la magia de la navidad,y que el espíritu navideño siempre nos acompañe. 
Feliz navidad para tod@s 
y para vuestras familias,amig@s.... https://t.co/Pj9UD2SJlQ",Las Palmas de Gran Canaria,Las Palmas,14,0,4988,1755,213974,0,0,2,0.0,0,0,0,2,11550.0,0.983102,<16000
patricia_bp,"Procuro tomarme las cosas con tranquilidad, y si veo que no puedo, pues ya me las tomo con un Martini o dos...

Hasta mañana. https://t.co/KxX1slCdLi",Las Palmas de Gran Canaria,Las Palmas,23,0,4988,1755,213974,3,0,0,0.0,0,0,0,3,11550.0,0.441349,<16000
patricia_bp,"Buenos días.
 #FelizViernes 
Que tengan un excelente fin de semana. en Las Palmas de Gran Canaria https://t.co/NUmmJzDU8C",Las Palmas de Gran Canaria,Las Palmas,8,0,4988,1755,213974,0,0,1,0.0,0,0,0,1,11550.0,0.980051,<16000
patricia_bp,"Buenos días. 
¡¡Feliz Navidad!!
🎅🎄🎁🎅🎄🎁 https://t.co/LnNHHUxUuh",Las Palmas de Gran Canaria,Las Palmas,10,0,4988,1755,213974,0,0,0,1.0,0,0,0,0,11550.0,-0.3562659999999999,<16000
patricia_bp,"sonrío,no porque siempre me vaya bien,sonrío porque pasé bastante tiempo triste y me cansé de andar buscando culpables.
Sonrío porque es mi mejor arma para conquistar lo que quiero,a pesar de tantas tragedias mi corazón sigue siendo sincero
Sonrío por mí,por lo que soy,lo merezco https://t.co/pXRXBDVtLT",Las Palmas de Gran Canaria,Las Palmas,18,0,4988,1755,213974,7,0,3,0.0,0,0,2,8,11550.0,0.639513,<16000
patricia_bp,"Cuando no tengas nada bueno que decir, mejor no digas nada... Es mejor ser rey 🤴🤴🤴 de tu SILENCIO 🤫🤫🤫🤫, que esclavo de tus PALABRAS 🔤🔠🅰️🆎️🅱️🔡🆗️ en Las Palmas de Gran Canaria https://t.co/aF3HhMdgMF",Las Palmas de Gran Canaria,Las Palmas,13,0,4988,1755,213974,0,1,2,0.2142857142857142,0,0,0,3,11550.0,0.630354,<16000
patricia_bp,"“Algunas de las mejores lecciones de la vida se aprenden en los momentos más difíciles.”

 ♥️ en Las Palmas de Gran Canaria https://t.co/Db3c2rJuQU",Las Palmas de Gran Canaria,Las Palmas,4,0,4988,1755,213974,0,0,1,1.0,0,0,0,1,11550.0,0.770452,<16000
patricia_bp,SONRÍE 😃😃😃. Hazle saber a todos que hoy eres más fuerte que ayer. https://t.co/oiQOPdj4UO,Las Palmas de Gran Canaria,Las Palmas,17,0,4988,1755,213974,0,1,0,1.0,0,0,0,1,11550.0,0.976174,<16000
patricia_bp,Que bonita es la gente a la que sólo te dan ganas de decirle gracias por estar en mi vida. https://t.co/9P6fwWEh17,Las Palmas de Gran Canaria,Las Palmas,14,0,4988,1755,213974,0,0,2,0.0,0,0,0,2,11550.0,0.978379,<16000
metromagazzin,Un poquito de humor https://t.co/zpRLzeJt4R,Madrid,Madrid,4,0,2208,516,33410,0,0,0,0.0,0,0,0,0,18550.0,0.8360629999999999,<23000
metromagazzin,"🚨 @eduincaz, vocalista de #GrupoFirme sufre accidente automovilístico en Culiacán, Sinaloa.⁠⁠
Segun comentan el cantante se encuentra bien!
.
@univisionfamosos https://t.co/8aIWZ9R1Or",Madrid,Madrid,22,0,2208,516,33410,0,0,3,1.0,0,0,0,3,18550.0,0.0,<23000
metromagazzin,"¿Qué tal? Así la potente tormenta de nieve en Wyoming, Estados Unidos. Asombroso. 

Video: Roy Nelson / Nash Rhodes. https://t.co/ZjWMFFgugh",Madrid,Madrid,23,0,2208,516,33410,0,0,0,0.0,0,0,0,0,18550.0,-0.473483,<23000
metromagazzin,Y a ustedes ¿les gustó el primer capítulo de la octava temporada de  @mecaigoderisaof ? https://t.co/h65c9poOsU,Madrid,Madrid,4,0,2208,516,33410,0,0,1,0.0,0,0,1,0,18550.0,0.0,<23000
metromagazzin,"Yo tambien,lo que haga #LuisMiguel se lo voy a aplaudir!!!🤣
.
@angelicavaleoriginal 
@yordirosadooficial 
#TikTok https://t.co/CtYY3XNWMX",Madrid,Madrid,22,0,2208,516,33410,1,0,1,1.0,0,0,0,2,18550.0,0.0,<23000
metromagazzin,"¡Ouch!
@karolg  se cae durante su concierto en Miami, afortunadamente no paso a mayores y siguió su presentación.
🎥: @wgcamacho  muy pronto se recupere y baya al doctor https://t.co/G7wAdfhGk5",Madrid,Madrid,5,0,2208,516,33410,1,0,3,1.0,0,0,1,3,18550.0,0.356664,<23000
metromagazzin,QEPD @octavioocaa   dios lo tenga en el cielo Vuela Alto . https://t.co/Ll2zySR6TU,Madrid,Madrid,15,0,2208,516,33410,0,0,1,0.0,0,0,0,1,18550.0,-0.905419,<23000
metromagazzin,🖤✨🙏🏼✨🖤Simplemente GRACIAS….@michellevieth https://t.co/BZX7YyddBI,Madrid,Madrid,17,0,2208,516,33410,0,0,0,1.0,0,0,0,0,18550.0,0.974057,<23000
metromagazzin,"Posted @_vicentefdez Estamos muy agradecidos por tanto apoyo y comprensión 🙏🏻

Familia Fernández. https://t.co/oF1zkSD0XT",Madrid,Madrid,6,0,2208,516,33410,1,0,0,1.0,0,0,0,1,18550.0,0.8199270000000001,<23000
metromagazzin,"¡Lamentablemente falleció a los 77 años el músico, compositor y exmaestro de @laacademiatv, Willy Gutiérrez! 
🙌🏻😢🕊🎤 ¡Descanse en paz! #VLA https://t.co/7leSIR1IkI",Madrid,Madrid,21,0,2208,516,33410,0,0,2,0.5,0,0,1,0,18550.0,0.0,<23000
Exojo,"No hay que perderse mañana en @MasDeUno  #laespañaquemadruga Seguro que @rlatorreg comentará  los resultados del fútbol y @Ruben_Amon  preguntará si sabemos quién es el líder de la liga. Del Barça, vale más que no comente nada @felixjosecas",Sanlúcar de Barrameda,Cádiz,8,0,426,3928,167863,1,0,6,0.0,0,2,1,4,13650.0,0.447517,<16000
Exojo,29 nov 2021 https://t.co/pnnsVbERtp vía @YouTube @rodriguezbraun  👏👍,Sanlúcar de Barrameda,Cádiz,6,0,426,3928,167863,0,0,0,1.0,0,0,0,0,13650.0,0.0,<16000
Exojo,"Ya hemos llegado con el informe de @asalvadorglez al primer “
Problema “
¿ en que sociedad offshore aparecen Amancio Ortega, del Pino o Roig ? @mcarmenjuan no podía haber buscado otra intervención para el análisis previo ? @Juliaenlaonda",Sanlúcar de Barrameda,Cádiz,17,0,426,3928,167863,1,0,2,0.0,0,0,1,2,13650.0,0.0,<16000
Exojo,"Escuchando el podcast de @Juliaenlaonda de ayer, día 14, observo que @mcarmenjuan y @goyobenitez “ no dijeron toda la verdad “. @quintanilla_jo @monichaparro @ZaragozaGuillem El servicio de documentación de algún oyente y vivir en Barcelona, es determinante #bailandoconpatines https://t.co/FdfkUIU2oa",Sanlúcar de Barrameda,Cádiz,9,0,426,3928,167863,1,0,2,0.0,0,0,1,2,13650.0,0.0,<16000
Exojo,Que satisfacción escuchar @MasDeUnoMadrid desde tierras lejanas @PepaGea guapísima con BOINA @AlmeidaPP_ https://t.co/rlsgMow7p5,Sanlúcar de Barrameda,Cádiz,12,0,426,3928,167863,0,0,0,0.0,0,0,0,0,13650.0,0.828674,<16000
Exojo,"El golpe de Ómicron (La Razón (Cataluña)), 05 dic 2021 
Leyendo a ⁦@JosAntonioVer20⁩ en ⁦@larazon_es⁩  https://t.co/xHhpjR5T0g",Sanlúcar de Barrameda,Cádiz,9,0,426,3928,167863,0,0,0,0.0,0,0,0,0,13650.0,0.0,<16000
Exojo,"“No apoyaremos la ley de memoria si no se cambia la amnistía del 77” (El País (Catalunya)), 28 nov 2021 
 https://t.co/3XOvAYApHB",Sanlúcar de Barrameda,Cádiz,9,0,426,3928,167863,1,0,1,0.0,0,1,0,1,13650.0,0.0,<16000
Exojo,Estas son las portadas de la prensa https://t.co/20BmFQ1rfy,Sanlúcar de Barrameda,Cádiz,5,0,426,3928,167863,0,0,1,0.0,0,0,0,1,13650.0,0.0,<16000
Exojo,Preparado para mañana ? @josecdiez @BrujulaOndaCero https://t.co/OOpODRA0eu,Sanlúcar de Barrameda,Cádiz,20,0,426,3928,167863,0,0,0,0.0,0,0,0,0,13650.0,0.0,<16000
Exojo,"Esperaba el informe de @gzumeta aunque no discutiré su informe sobre @TardeLoQueTarde tiene cosas que hacen muy amena las 3 h. En carretera, suelo escuchar a @JuliaVarela__ y aunque nada más sea por la dedicación a las https://t.co/nGHRRXM7E0, se merecen el premio @Imanolduran 📻 https://t.co/V1Vu2nEquB",Sanlúcar de Barrameda,Cádiz,16,0,426,3928,167863,1,0,5,0.0,0,1,1,4,13650.0,0.584442,<16000
aguslp1274,"𝐌𝐢 𝐩𝐞𝐫𝐬𝐨𝐧𝐚𝐣𝐞 𝐟𝐚𝐯𝐨𝐫𝐢𝐭𝐨 𝐝𝐞 𝐥𝐚𝐬 𝐩𝐞𝐥𝐢𝐬 𝐝𝐞 𝐭𝐞𝐫𝐫𝐨𝐫.
𝐒𝐮 𝐜𝐚𝐫𝐚 𝐝𝐞𝐧𝐨𝐭𝐚 𝐚𝐦𝐨𝐫,𝐦𝐮𝐜𝐡𝐨 𝐚𝐦𝐨𝐫 🤣🤣🤣🤣🤣🤣🤣 https://t.co/tShQ51prEZ",Culleredo,A Coruña,5,0,1012,135,1669,0,0,1,1.0,0,0,1,0,18550.0,0.0,<23000
aguslp1274,"Me gustó mucho. La jodieron con la segunda parte,que fue infumable. https://t.co/KIqgyEIuQO",Culleredo,A Coruña,20,0,1012,135,1669,0,0,3,0.0,0,0,3,0,18550.0,0.8382120000000001,<23000
aguslp1274,"𝐐𝐮𝐢𝐬𝐢𝐞𝐫𝐚 𝐯𝐞𝐫 𝐦𝐢𝐬 𝐬𝐮𝐞𝐧̃𝐨𝐬 𝐫𝐚𝐫𝐨𝐬-𝐩𝐞𝐬𝐚𝐝𝐢𝐥𝐥𝐚𝐬 𝐞𝐧 @NetflixES 
𝐘𝐨 𝐬𝐞𝐫𝐢𝐚 𝐞𝐥 𝐩𝐫𝐨𝐝𝐮𝐜𝐭𝐨𝐫 𝐲 𝐞𝐥 𝐠𝐮𝐢𝐨𝐧𝐢𝐬𝐭𝐚,𝐩𝐫𝐞𝐯𝐢𝐨 𝐩𝐚𝐠𝐨 𝐝𝐞 𝐝𝐞𝐫𝐞𝐜𝐡𝐨𝐬 𝐝𝐞 𝐚𝐮𝐭𝐨𝐫,𝐜𝐥𝐚𝐫𝐨.",Culleredo,A Coruña,6,0,1012,135,1669,0,0,2,0.0,0,0,0,2,18550.0,0.0,<23000
aguslp1274,𝐏𝐨𝐧𝐠𝐨 𝐄𝐳𝐜𝐥𝐮𝐬𝐢𝐯𝐞 𝐫𝐚𝐝𝐢𝐨📻 𝐙𝐞𝐧.𝐏𝐚𝐫𝐚 𝐚𝐜𝐨𝐦𝐩𝐚𝐧̃𝐚𝐫 𝐞𝐥 𝐬𝐢𝐥𝐞𝐧𝐜𝐢𝐨 𝐲 𝐜𝐨𝐧𝐬𝐞𝐠𝐮𝐢𝐫 𝐝𝐨𝐬 𝐡𝐨𝐫𝐚𝐬 𝐞𝐱𝐭𝐫𝐚 𝐝𝐞 𝐬𝐮𝐞𝐧̃𝐨 .𝐅𝐮𝐧𝐜𝐢𝐨𝐧𝐚.𝐋𝐚 𝐦𝐮́𝐬𝐢𝐜𝐚 𝐫𝐞𝐥𝐚𝐱 𝐚 𝐦𝐢 𝐦𝐞 𝐟𝐮𝐧𝐜𝐢𝐨𝐧𝐚.,Culleredo,A Coruña,4,0,1012,135,1669,0,0,2,0.0,0,0,0,2,18550.0,0.0,<23000
aguslp1274,"𝚂𝚘𝚗 𝚝𝚊𝚗𝚝𝚊𝚜 𝚕𝚊𝚜 𝚍𝚎𝚌𝚎𝚙𝚌𝚒𝚘𝚗𝚎𝚜 𝚚𝚞𝚎 𝚢𝚊 𝚗𝚘 𝚑𝚊𝚐𝚘 𝚗𝚒 𝚌𝚊𝚜𝚘 𝚊 𝚕𝚊𝚜 𝚊𝚕𝚎𝚛𝚝𝚊𝚜 𝚍𝚎 𝚎𝚖𝚙𝚕𝚎𝚘 𝚍𝚎 @InfoJobs 𝚢 𝚖𝚞𝚌𝚑𝚘 𝚖𝚎𝚗𝚘𝚜 @Infoempleo 
𝙷𝚊𝚋𝚛𝚊 𝚚𝚞𝚎 𝚕𝚕𝚎𝚟𝚊𝚛 𝚌𝚟 𝚎𝚗 𝚖𝚊𝚗𝚘,𝚎𝚖𝚙𝚛𝚎𝚜𝚊 𝚡 𝚎𝚖𝚙𝚛𝚎𝚜𝚊.𝙼𝚎𝙳𝚊=",Culleredo,A Coruña,5,0,1012,135,1669,1,0,0,0.0,0,0,1,0,18550.0,0.0,<23000
aguslp1274,𝚀𝚞𝚎 𝚑𝚊𝚐𝚘 𝚢𝚘 𝚊𝚚𝚞𝚒 𝚊 𝚎𝚜𝚝𝚊𝚜 𝚑𝚘𝚛𝚊𝚜? 🤔,Culleredo,A Coruña,2,0,1012,135,1669,0,0,0,1.0,0,0,0,0,18550.0,0.0,<23000
aguslp1274,"A mi me da igual.Estoy curado de espantos.En un proceso de seleccion en el que estuve publicaron el sueldo:entre 900 y 1200€.
Por telefono me preguntaron si estaba dispuesto a trabajar por 700€.",Culleredo,A Coruña,7,0,1012,135,1669,2,0,4,0.0,0,0,4,2,18550.0,-0.4843270000000001,<23000
aguslp1274,"𝙰𝚕 𝚏𝚒𝚗𝚊𝚕 ✅ #𝙲𝚟𝚊𝚌𝚝𝚞𝚊𝚕𝚒𝚣𝚊𝚍𝚘 𝚟𝚒𝚊 #𝚊𝚙𝚙,𝚍𝚎𝚙𝚛𝚒𝚜𝚊 𝚢 🏃‍♂️.𝙰𝚑𝚘𝚛𝚊 𝚚𝚞𝚎 𝚜𝚎𝚊 𝚕𝚘 𝚚𝚞𝚎 𝚍𝚒𝚘𝚜 𝚚𝚞𝚒𝚎𝚛𝚊.
𝙻𝚊 𝚒𝚖𝚊𝚐𝚎𝚗,𝚜𝚒𝚗 🧔, 𝚖𝚎 𝚛𝚎𝚓𝚞𝚟𝚎𝚗𝚎𝚌𝚎.𝙰 𝚟𝚎𝚛 𝚜𝚒 𝚊𝚑𝚘𝚛𝚊 𝚝𝚊𝚖𝚋𝚒𝚎𝚗 𝚜𝚎 𝚏𝚒𝚓𝚊𝚗 𝚎𝚗 𝚖𝚒 𝚌𝚊𝚛𝚎𝚝𝚘.",Culleredo,A Coruña,18,0,1012,135,1669,0,0,0,0.3333333333333333,0,0,0,0,18550.0,0.0,<23000
aguslp1274,Traigan mañana muchas palomitas a Twitter.En tendencias España se va a liar.🤣🤣🤣🤣🤣 https://t.co/ZTqvbfdiOw,Culleredo,A Coruña,21,0,1012,135,1669,0,0,2,1.0,0,0,0,2,18550.0,0.777251,<23000
aguslp1274,Hoy me ponen la dosis de refuerzo del covid.💉.A ver si es la definitiva.,Culleredo,A Coruña,6,0,1012,135,1669,0,0,2,0.0,0,0,0,2,18550.0,0.470105,<23000
jcuecam,"Si por ella fuera regresariamos a las cuevas. Y el progreso, dónde queda, incluida la ciencia veterinaria",Zaragoza,Zaragoza,11,0,2395,1554,83231,1,0,2,0.0,0,0,2,1,17150.0,0.0,<23000
jcuecam,Ante las últimas medidas de confinamiento a toda la población este próximo lunes en Austtia la sociedad muestra desacuerdo al no entender que los vacunados sufran las consecuencias de los negativistas.,Zaragoza,Zaragoza,17,0,2395,1554,83231,0,0,2,0.0,0,0,0,2,17150.0,0.0,<23000
jcuecam,"El IMAR (impuesto medioambiental sobre las aguas residuales, antiguo y polémico ICA (impuesto sobre la contaminación de las aguas) se empezará a aplicar el 1 de enero de 2022 aunque no se girará hasta 2023 en Zgz. La política de gestión fácil por medio del impuestazo continúa.",Zaragoza,Zaragoza,9,0,2395,1554,83231,0,0,3,0.0,0,2,0,1,17150.0,0.0,<23000
jcuecam,"El dorado cada vez más intenso en Zaragoza, Spain https://t.co/icLhrRZJlc",Zaragoza,Zaragoza,14,0,2395,1554,83231,0,0,0,0.0,0,0,0,0,17150.0,0.0,<23000
jcuecam,La ministra de Justicia quiere reconvertir los juzgados de paz en medios de acceso a cualquier administración del Estado.,Zaragoza,Zaragoza,18,0,2395,1554,83231,0,0,1,0.0,0,0,0,1,17150.0,0.0,<23000
jcuecam,El 8% de los niños hospitalizados en el Servet son por covid https://t.co/XTHjarmAzN vía @periodicoaragon,Zaragoza,Zaragoza,17,0,2395,1554,83231,0,0,1,0.0,0,0,0,1,17150.0,-0.546308,<23000
jcuecam,"""Hay que ser tonto para ser indrpendentista catalán ... y valenciano""
https://t.co/vUNzUbAnRE",Zaragoza,Zaragoza,9,0,2395,1554,83231,0,0,1,0.0,0,0,0,1,17150.0,0.0,<23000
jcuecam,"Un fpidemiólogo, nuevo ministro de Sanidad alemán",Zaragoza,Zaragoza,12,0,2395,1554,83231,0,0,0,0.0,0,0,0,0,17150.0,0.0,<23000
jcuecam,Zaragoza prepara sus defensas ante el Ebro por la nueva crecida https://t.co/zasNYi44cW,Zaragoza,Zaragoza,10,0,2395,1554,83231,0,0,1,0.0,0,0,0,1,17150.0,0.0,<23000
jcuecam,"Juan Carlos I da negativo en una PCR tras el positivo de Rafa Nadal

https://t.co/coIbDBcjVk

Enviado desde @updayESP",Zaragoza,Zaragoza,16,0,2395,1554,83231,0,0,1,0.0,0,0,0,1,17150.0,0.380143,<23000
MARIOJEISI9,Es una pena que lo único que me quita la resaca es más alcohol...,León,León,18,0,799,419,50192,0,0,3,0.0,0,0,0,3,17850.0,0.312606,<23000
MARIOJEISI9,Skone es el mejor freestyler español de la historia a la guerra contigo...,León,León,3,0,799,419,50192,0,0,1,0.0,0,0,0,1,17850.0,0.766317,<23000
MARIOJEISI9,Estoy más cansao jajajaja joder,León,León,11,0,799,419,50192,1,0,0,0.0,0,0,0,1,17850.0,-0.8767729999999999,<23000
MARIOJEISI9,No se puede decir más claro... 👏👏👏 https://t.co/vVY77GQz3s,León,León,23,0,799,419,50192,0,0,1,1.0,0,0,0,1,17850.0,0.0,<23000
MARIOJEISI9,La mama https://t.co/ZwNur2VF3T,León,León,12,0,799,419,50192,0,0,0,0.0,0,0,0,0,17850.0,0.724811,<23000
MARIOJEISI9,Tuve epocas empece al cuadrado luego al circulo y acabe en el cuadrado eso si ya ni juego...,León,León,2,0,799,419,50192,2,0,1,0.0,0,0,2,0,17850.0,-0.71418,<23000
MARIOJEISI9,"""Delirio y no es de grandeza es por el puesto...""",León,León,18,0,799,419,50192,0,0,2,0.0,0,0,0,2,17850.0,0.0,<23000
MARIOJEISI9,Mi primo Karim es el número 1...,León,León,22,0,799,419,50192,0,0,1,0.0,0,0,0,1,17850.0,0.0,<23000
MARIOJEISI9,Este tío no es más tonto porque no puede...,León,León,19,0,799,419,50192,0,0,2,0.0,0,0,0,2,17850.0,-0.952683,<23000
MARIOJEISI9,Es que si me hubiera tocado la lotería os hacia un regalito guapo a todos mis seguidores pero como no es el caso pues...,León,León,13,0,799,419,50192,0,0,3,0.0,0,0,1,2,17850.0,0.690658,<23000
canquesruiz,"Hora de levantarse,de tomarse el descafeinado y al lío que...#yaeshora. en Rute, Spain https://t.co/DCKWskc1X2",Rute,Córdoba,18,0,2121,744,26398,0,0,0,0.0,0,0,0,0,10850.0,0.0,<16000
canquesruiz,"Gracias gente x esperar,no puede uno ni ir a cagar...#quemalos,😱😱😱😡😡😡 en Taberna Los Claveles https://t.co/ZNs0QoVALY",Rute,Córdoba,16,0,2121,744,26398,0,0,1,0.0,0,0,0,1,10850.0,-0.961448,<16000
canquesruiz,"No te duermas mi amor perruno Draky,que ay que ver a tu fan @israel__diez en,#altatension que te lleva en...#sucorazon,😱😱😱😘😘😘😜😜😜 en Calle Calvario Rute https://t.co/5OHJOQWDsk",Rute,Córdoba,12,0,2121,744,26398,0,1,1,0.6666666666666666,0,0,0,2,10850.0,0.949155,<16000
canquesruiz,🤔🤔🤔 en Calle Calvario Rute https://t.co/nDiFz0qG4f,Rute,Córdoba,13,0,2121,744,26398,0,0,0,1.0,0,0,0,0,10850.0,0.0,<16000
canquesruiz,"En casita ya,a comer y a descansar...#hastaluego,😘😘😘 en Calle Calvario Rute https://t.co/LzCbeGLPWn",Rute,Córdoba,15,0,2121,744,26398,0,0,0,1.0,0,0,0,0,10850.0,0.974944,<16000
canquesruiz,Hoy si se puede...😱😱😱💪💪💪 en Taberna Los Claveles https://t.co/nU4H0CWP4q,Rute,Córdoba,17,0,2121,744,26398,0,0,1,0.5,0,0,0,1,10850.0,0.945367,<16000
canquesruiz,"Día de Sábado 16-10-21 en,#castillodelasguardas(Sevilla)#inolvidable. en Calle Calvario Rute https://t.co/e2QZG4nw46",Rute,Córdoba,9,0,2121,744,26398,0,0,0,0.0,0,0,0,0,10850.0,0.815443,<16000
canquesruiz,👏👏👏 en Calle Calvario Rute https://t.co/wW6VB5MXqe,Rute,Córdoba,0,0,2121,744,26398,0,0,0,1.0,0,0,0,0,10850.0,0.0,<16000
