acex,acey,acez,gyrox,gyroy,gyroz,timestamp
0.34766,0.01172,0.96875,1.18261,2.08696,-0.76522,19:19.1
0.34375,0.01563,0.96094,1.04348,1.66957,-0.76522,19:19.1
0.33594,0.01172,0.96094,1.11304,1.73913,-0.83478,19:19.1
0.34766,0.01172,0.96094,0.83478,1.66957,-1.04348,19:19.2
0.33984,0.01172,0.96094,1.3913,1.73913,-0.83478,19:19.2
0.34375,0.01563,0.96094,1.32174,1.94783,-0.97391,19:19.3
0.33984,0.01172,0.96875,1.04348,1.8087,-0.76522,19:19.3
0.33984,0.01172,0.96094,1.11304,1.94783,-0.90435,19:19.3
0.34375,0.01563,0.96094,1.18261,1.53043,-0.83478,19:19.4
0.34375,0.01172,0.96094,1.18261,1.87826,-0.83478,19:19.4
0.34375,0.01172,0.96094,1.25217,1.8087,-0.62609,19:19.5
0.34375,0.01172,0.96484,1.04348,1.8087,-0.69565,19:19.5
0.33984,0.01563,0.96094,1.25217,1.94783,-0.83478,19:19.6
0.34375,0.01172,0.96484,1.25217,2.01739,-0.76522,19:19.6
0.34375,0.01172,0.96094,1.25217,1.87826,-0.76522,19:19.6
0.34375,0.01172,0.95703,1.32174,1.73913,-0.55652,19:19.7
0.34375,0.01172,0.96484,1.11304,1.94783,-0.76522,19:19.7
0.34766,0.01172,0.96094,1.11304,1.73913,-0.97391,19:19.8
0.34375,0.01563,0.96484,1.32174,1.94783,-0.76522,19:19.8
0.34766,0.01172,0.95313,1.25217,1.6,-0.97391,19:19.8
0.34375,0.01172,0.96094,1.18261,1.73913,-0.83478,19:19.9
0.34375,0.01172,0.95703,1.3913,1.66957,-0.83478,19:19.9
0.34375,0.01172,0.96094,1.18261,1.73913,-0.83478,19:20.0
0.34766,0.01172,0.96484,1.46087,1.8087,-0.76522,19:20.0
0.34375,0.01172,0.95703,1.25217,1.8087,-0.69565,19:20.1
0.35156,0.01172,0.96875,1.25217,2.01739,-0.69565,19:20.1
0.33984,0.01172,0.96094,1.25217,1.94783,-0.55652,19:20.2
0.34375,0.01172,0.96094,1.04348,2.01739,-0.62609,19:20.2
0.33984,0.01563,0.95703,1.25217,1.8087,-0.76522,19:20.3
0.33984,0.01172,0.96094,1.6,1.6,-0.76522,19:20.3
0.34375,0.01172,0.96484,1.18261,1.8087,-0.83478,19:20.3
0.33984,0.01172,0.96094,1.25217,1.87826,-0.62609,19:20.4
0.34375,0.01172,0.95703,1.46087,1.73913,-0.69565,19:20.4
0.34766,0.01172,0.96484,0.90435,1.87826,-0.97391,19:20.5
0.34766,0.01172,0.96094,1.32174,1.73913,-0.76522,19:20.5
0.34375,0.01172,0.96094,1.32174,1.8087,-0.90435,19:20.5
0.33984,0.01172,0.95703,1.18261,1.73913,-0.83478,19:20.6
0.34375,0.01563,0.96094,1.11304,1.8087,-0.90435,19:20.6
0.34375,0.01172,0.96484,1.18261,1.66957,-0.97391,19:20.7
0.34375,0.01172,0.96484,1.18261,1.66957,-0.90435,19:20.7
0.33984,0.01172,0.96484,1.32174,1.87826,-0.90435,19:20.8
0.34375,0.01563,0.96094,1.32174,1.66957,-0.90435,19:20.8
0.33984,0.01563,0.96484,0.97391,1.87826,-0.69565,19:20.8
0.34375,0.01172,0.96094,1.25217,1.73913,-0.76522,19:20.9
0.33984,0.01172,0.96094,1.11304,1.94783,-0.90435,19:20.9
0.34375,0.00781,0.95313,1.18261,1.73913,-0.83478,19:21.0
0.33984,0.01172,0.95703,1.25217,1.53043,-0.69565,19:21.0
0.34766,0.01172,0.96094,1.04348,1.8087,-0.83478,19:21.0
0.33984,0.01172,0.96484,1.3913,1.66957,-0.97391,19:21.1
0.33984,0.01172,0.95703,1.32174,1.87826,-0.83478,19:21.1
0.34375,0.01172,0.95703,1.11304,1.73913,-0.83478,19:21.2
0.34766,0.00781,0.96094,1.32174,2.08696,-0.76522,19:21.2
0.34375,0.01172,0.96094,1.18261,2.01739,-0.76522,19:21.3
0.33984,0.01172,0.96484,1.18261,1.8087,-0.62609,19:21.3
0.34375,0.01172,0.96094,1.3913,1.66957,-0.76522,19:21.3
0.34375,0.01172,0.95703,1.32174,1.66957,-0.83478,19:21.4
0.34375,0.01563,0.96094,1.11304,1.8087,-0.69565,19:21.4
0.34375,0.00781,0.96484,1.3913,1.66957,-0.76522,19:21.5
0.34766,0.00781,0.96484,1.11304,1.8087,-0.69565,19:21.5
0.33984,0.01172,0.96094,1.3913,1.6,-0.83478,19:21.6
0.34375,0.01563,0.96094,1.11304,1.66957,-0.76522,19:21.6
0.33984,0.01172,0.96484,1.25217,1.8087,-0.97391,19:21.6
0.34375,0.01172,0.96484,1.32174,1.87826,-0.76522,19:21.7
0.34375,0.01563,0.96094,1.18261,1.8087,-0.69565,19:21.7
0.33594,0.01172,0.96094,1.18261,2.01739,-0.83478,19:21.8
0.33984,0.00781,0.96484,1.04348,1.73913,-0.83478,19:21.8
0.34375,0.00781,0.95703,1.11304,1.8087,-0.90435,19:21.9
0.34375,0.00781,0.96484,1.32174,1.8087,-0.69565,19:21.9
0.33984,0.01563,0.95703,1.32174,2.01739,-0.62609,19:21.9
0.34375,0.01172,0.96094,1.04348,1.94783,-0.62609,19:22.0
0.34375,0.01563,0.96094,1.18261,1.8087,-0.69565,19:22.0
0.33984,0.01172,0.96484,0.97391,1.73913,-0.69565,19:22.1
0.33984,0.01172,0.96484,1.04348,1.8087,-0.76522,19:22.1
0.34375,0.01172,0.96094,1.11304,1.8087,-0.62609,19:22.2
0.33984,0.00781,0.96484,1.04348,1.8087,-0.69565,19:22.2
0.33984,0.01172,0.96094,1.25217,1.87826,-0.97391,19:22.3
0.34375,0.01172,0.96094,1.32174,1.73913,-0.97391,19:22.3
0.34375,0.01172,0.95703,1.32174,1.8087,-0.76522,19:22.4
0.33984,0.01172,0.96094,1.3913,1.73913,-0.76522,19:22.4
0.34766,0.01172,0.96484,1.3913,1.73913,-0.97391,19:22.4
0.34375,0.01172,0.96484,1.11304,1.94783,-0.76522,19:22.5
0.33984,0.01172,0.96094,1.18261,1.66957,-0.97391,19:22.5
0.34766,0.00781,0.96094,1.3913,1.87826,-0.62609,19:22.6
0.34766,0.01172,0.96094,1.32174,1.73913,-0.69565,19:22.6
0.33984,0.01172,0.95703,1.18261,1.73913,-0.83478,19:22.6
0.34766,0.00781,0.96484,1.18261,1.87826,-0.90435,19:22.7
0.34766,0.00781,0.95703,1.11304,2.15652,-0.48696,19:22.7
0.34375,0.01172,0.96484,1.11304,1.73913,-0.76522,19:22.8
0.34375,0.01563,0.96484,1.3913,1.87826,-0.90435,19:22.8
0.34766,0.01172,0.96094,1.25217,2.01739,-0.76522,19:22.9
0.33984,0.01172,0.96094,1.11304,1.87826,-0.62609,19:22.9
0.34375,0.01172,0.96484,1.18261,2.08696,-0.62609,19:22.9
0.34375,0.00781,0.96094,1.04348,1.73913,-0.76522,19:23.0
0.34375,0.01172,0.96094,1.46087,1.8087,-0.76522,19:23.0
0.34766,0.01172,0.96094,1.18261,1.8087,-0.62609,19:23.1
0.34766,0.01172,0.96484,1.11304,1.66957,-0.62609,19:23.1
0.33984,0.01172,0.96484,1.3913,2.01739,-0.62609,19:23.1
0.34766,0.00781,0.96094,0.90435,1.87826,-0.90435,19:23.2
0.33984,0.01563,0.96875,1.3913,1.8087,-0.90435,19:23.3
0.34375,0.01563,0.96094,1.25217,1.66957,-0.62609,19:23.3
0.33984,0.01172,0.96094,1.18261,1.87826,-0.83478,19:23.3
0.33984,0.01172,0.95703,1.11304,1.8087,-0.76522,19:23.4
0.33594,0.01563,0.95703,1.11304,1.6,-0.62609,19:23.4
0.34375,0.01172,0.96094,1.25217,1.87826,-0.97391,19:23.5
0.34375,0.01172,0.96094,1.11304,1.73913,-0.62609,19:23.5
0.33984,0.01563,0.96094,1.32174,1.66957,-0.97391,19:23.5
0.35156,0.00781,0.96094,1.11304,1.8087,-0.83478,19:23.6
0.34766,0.00781,0.96484,1.25217,2.08696,-0.83478,19:23.6
0.34375,0.01172,0.96094,1.25217,1.6,-0.83478,19:23.7
0.34375,0.01172,0.96094,1.11304,1.73913,-0.76522,19:23.7
0.34375,0.01172,0.96094,1.11304,1.73913,-0.76522,19:23.8
0.34375,0.01172,0.96484,1.25217,1.8087,-0.69565,19:23.8
0.34375,0.01172,0.96484,0.97391,1.73913,-0.55652,19:23.8
0.34375,0.01172,0.96875,1.3913,1.66957,-0.90435,19:23.9
0.33984,0.01172,0.96875,1.25217,1.73913,-0.69565,19:23.9
0.34766,0.01172,0.96484,1.3913,1.8087,-0.55652,19:24.0
0.34375,0.00781,0.96094,1.11304,1.73913,-0.69565,19:24.0
0.34375,0.01563,0.96094,1.04348,1.87826,-0.55652,19:24.1
0.34375,0.01172,0.96484,1.04348,1.73913,-0.90435,19:24.1
0.34375,0.01563,0.96094,1.25217,1.8087,-0.83478,19:24.1
0.34375,0.00781,0.96094,1.3913,1.6,-0.55652,19:24.2
0.34375,0.01172,0.96094,1.11304,1.94783,-0.76522,19:24.2
0.33984,0.01172,0.96875,1.25217,1.73913,-0.90435,19:24.3
0.34766,0.01172,0.95703,1.3913,1.73913,-0.69565,19:24.3
0.34375,0.01172,0.96094,1.25217,1.73913,-0.62609,19:24.4
0.34766,0.01172,0.96094,1.25217,1.73913,-0.76522,19:24.4
0.34375,0.01172,0.96094,1.18261,1.6,-0.83478,19:24.4
0.33984,0.01172,0.96484,1.18261,1.94783,-0.76522,19:24.5
0.34375,0.01172,0.96094,1.04348,1.66957,-0.90435,19:24.5
0.34375,0.01172,0.95703,1.25217,1.73913,-0.76522,19:24.6
0.34766,0.01172,0.95703,1.18261,1.87826,-0.62609,19:24.6
0.34375,0.01172,0.96484,1.32174,1.66957,-0.83478,19:24.6
0.34766,0.01172,0.96484,1.3913,1.94783,-0.76522,19:24.7
0.33594,0.01172,0.95703,1.32174,1.8087,-0.83478,19:24.7
0.33984,0.01563,0.96875,1.18261,1.73913,-0.48696,19:24.8
0.34766,0.00781,0.96094,1.32174,1.87826,-0.69565,19:24.8
0.33984,0.00781,0.96094,1.11304,1.87826,-0.55652,19:24.9
0.33984,0.01172,0.96484,1.25217,1.66957,-0.55652,19:24.9
0.34375,0.00781,0.96094,1.3913,1.94783,-0.76522,19:24.9
0.33984,0.00781,0.96484,1.11304,1.73913,-0.69565,19:25.0
0.34766,0.00781,0.96484,1.18261,1.8087,-0.76522,19:25.0
0.34766,0.01563,0.96484,1.18261,2.08696,-0.76522,19:25.1
0.33984,0.01172,0.96094,1.18261,2.01739,-0.83478,19:25.1
0.33984,0.01563,0.96094,1.18261,1.94783,-0.83478,19:25.2
0.33984,0.01172,0.96094,1.32174,1.87826,-0.90435,19:25.2
0.34375,0.01172,0.96484,1.11304,1.87826,-0.62609,19:25.2
0.34766,0.01172,0.96094,1.18261,2.01739,-0.83478,19:25.3
0.34375,0.01563,0.96094,1.3913,1.94783,-0.76522,19:25.3
0.34766,0.00781,0.96484,1.32174,1.94783,-0.83478,19:25.4
0.34766,0.01172,0.96875,1.18261,1.87826,-0.69565,19:25.4
0.34375,0.01172,0.95703,1.46087,1.87826,-0.76522,19:25.5
0.33984,0.01172,0.96094,1.04348,2.01739,-0.90435,19:25.5
0.34375,0.01172,0.96094,1.18261,1.94783,-0.97391,19:25.5
0.34375,0.01563,0.96484,1.18261,1.73913,-0.76522,19:25.6
0.34375,0.01172,0.95703,1.11304,1.66957,-0.83478,19:25.6
0.34375,0.01172,0.96484,1.04348,1.8087,-0.83478,19:25.7
0.34375,0.01172,0.95703,1.18261,1.8087,-0.83478,19:25.7
0.34375,0.01172,0.96094,1.32174,1.87826,-0.90435,19:25.7
0.34375,0.00781,0.96484,0.97391,1.8087,-0.76522,19:25.8
0.33984,0.01172,0.96484,1.25217,1.94783,-0.83478,19:25.8
0.34375,0.01172,0.95703,1.11304,1.73913,-0.69565,19:25.9
0.34375,0.01172,0.96484,1.32174,1.87826,-0.69565,19:25.9
0.34375,0.01563,0.96094,1.25217,1.73913,-0.90435,19:26.0
0.34375,0.01563,0.96484,1.18261,1.8087,-0.90435,19:26.0
0.34375,0.01563,0.96484,1.18261,1.87826,-0.83478,19:26.0
0.34375,0.00781,0.96484,1.25217,1.73913,-0.62609,19:26.1
0.35156,0.00781,0.96484,1.32174,1.87826,-0.76522,19:26.1
0.33984,0.01172,0.96484,1.32174,1.87826,-0.83478,19:26.2
0.34375,0.00781,0.95703,1.25217,1.94783,-0.90435,19:26.2
0.34375,0.01563,0.96094,1.18261,1.66957,-0.76522,19:26.2
0.33984,0.01172,0.96484,1.32174,2.22609,-0.90435,19:26.3
0.34375,0.01172,0.96094,1.25217,1.8087,-1.04348,19:26.3
0.34375,0.01172,0.96094,1.18261,1.87826,-0.83478,19:26.4
0.34766,0.01172,0.96484,1.3913,1.66957,-0.83478,19:26.4
0.34375,0.01563,0.96484,1.18261,1.87826,-0.90435,19:26.5
0.34375,0.01563,0.96094,1.25217,1.87826,-0.83478,19:26.5
0.34766,0.01563,0.96484,1.18261,2.01739,-0.69565,19:26.6
0.34375,0.00781,0.96094,1.32174,1.87826,-0.83478,19:26.6
0.33984,0.01563,0.96484,1.04348,1.94783,-0.76522,19:26.6
0.34766,0.00781,0.95703,1.25217,1.94783,-0.76522,19:26.7
0.34375,0.01172,0.96484,1.11304,1.8087,-0.76522,19:26.7
0.34375,0.01172,0.96094,1.32174,1.73913,-0.62609,19:26.8
0.33984,0.01172,0.96484,1.11304,1.8087,-0.69565,19:26.8
0.34375,0.01172,0.96094,1.18261,1.87826,-0.90435,19:26.8
0.34375,0.01172,0.95703,1.18261,1.8087,-0.83478,19:26.9
0.33984,0.01172,0.96094,1.32174,1.73913,-0.76522,19:26.9
0.34375,0.01172,0.96484,1.11304,2.08696,-0.76522,19:27.0
0.34375,0.01172,0.96484,1.11304,1.66957,-0.76522,19:27.0
0.34375,0.01172,0.95703,1.18261,1.8087,-0.76522,19:27.1
0.34766,0.00781,0.96094,1.18261,1.66957,-0.69565,19:27.1
0.34375,0.01172,0.96094,1.18261,1.8087,-0.55652,19:27.1
0.33984,0.01563,0.96094,1.04348,1.94783,-0.76522,19:27.2
0.34375,0.01172,0.96484,1.11304,1.94783,-0.69565,19:27.2
0.34375,0.01172,0.96094,0.90435,1.8087,-0.62609,19:27.3
0.34375,0.01172,0.96484,0.90435,1.53043,-0.55652,19:27.3
0.34375,0.01172,0.96094,1.25217,1.87826,-0.69565,19:27.4
0.33984,0.00781,0.96484,0.97391,1.94783,-0.83478,19:27.4
0.34375,0.00781,0.95703,1.18261,1.94783,-0.97391,19:27.4
0.34375,0.00781,0.96094,1.32174,1.94783,-0.69565,19:27.5
0.34375,0.01172,0.96094,1.18261,1.94783,-0.76522,19:27.5
0.34375,0.00781,0.96094,1.53043,1.94783,-0.69565,19:27.6
0.34375,0.01172,0.96094,1.18261,1.87826,-0.55652,19:27.6
0.33984,0.01172,0.96094,1.32174,1.94783,-0.83478,19:27.7
0.34375,0.01172,0.95703,1.18261,1.87826,-1.04348,19:27.7
0.34766,0.01172,0.96094,1.11304,1.6,-0.76522,19:27.7
0.34375,0.01172,0.96484,1.3913,1.66957,-0.90435,19:27.8
0.33984,0.01172,0.96484,1.46087,1.73913,-0.97391,19:27.8
0.34375,0.01172,0.96094,1.25217,2.01739,-0.76522,19:27.9
0.33984,0.01172,0.96484,1.25217,1.8087,-0.83478,19:27.9
0.33984,0.01172,0.96484,1.3913,1.73913,-0.55652,19:27.9
0.33984,0.00781,0.96094,1.18261,2.01739,-0.76522,19:28.0
0.33984,0.01172,0.96484,1.11304,1.73913,-0.69565,19:28.0
0.34375,0.01563,0.96484,1.3913,2.22609,-0.76522,19:28.1
0.34375,0.01172,0.96094,1.25217,1.8087,-0.83478,19:28.1
0.33984,0.01172,0.96094,1.53043,1.73913,-0.76522,19:28.2
0.34375,0.01172,0.96094,1.18261,2.22609,-0.90435,19:28.2
0.34375,0.01172,0.96484,1.3913,1.66957,-0.90435,19:28.2
0.34375,0.01172,0.96484,1.25217,1.94783,-0.76522,19:28.3
0.33984,0.01172,0.96094,1.11304,1.6,-0.62609,19:28.3
0.34766,0.01172,0.96484,1.11304,2.01739,-0.55652,19:28.4
0.34375,0.01172,0.96484,1.46087,1.94783,-0.76522,19:28.4
0.34375,0.01172,0.96094,1.25217,2.01739,-0.76522,19:28.4
0.33984,0.01172,0.95703,1.18261,1.94783,-0.69565,19:28.5
0.34375,0.01172,0.96094,1.46087,1.87826,-0.55652,19:28.5
0.33984,0.00781,0.96094,1.32174,1.73913,-0.90435,19:28.6
0.35156,0.01172,0.95703,1.25217,1.73913,-0.76522,19:28.6
0.34766,0.00781,0.95313,1.32174,1.73913,-0.83478,19:28.7
0.34375,0.01172,0.96484,1.04348,1.73913,-0.76522,19:28.7
0.34375,0.01172,0.96484,1.18261,1.73913,-0.76522,19:28.8
0.34375,0.01563,0.95703,1.25217,1.94783,-0.90435,19:28.8
0.33984,0.01172,0.96094,1.32174,1.8087,-0.83478,19:28.8
0.34375,0.01563,0.96094,1.18261,1.8087,-0.69565,19:28.9
0.34375,0.01172,0.95703,1.04348,1.8087,-0.90435,19:28.9
0.34766,0.00781,0.96094,1.11304,1.6,-0.83478,19:29.0
0.34375,0.01172,0.96484,1.18261,2.08696,-0.76522,19:29.0
0.34375,0.01172,0.95703,1.11304,1.8087,-0.83478,19:29.0
0.34375,0.01563,0.96484,1.46087,1.8087,-0.83478,19:29.1
0.33984,0.01563,0.96094,1.46087,1.6,-0.83478,19:29.1
0.34375,0.01563,0.96094,1.18261,1.8087,-0.62609,19:29.2
0.33984,0.01563,0.96875,1.18261,1.73913,-0.69565,19:29.2
0.34375,0.01172,0.96484,1.32174,1.94783,-0.83478,19:29.3
0.34766,0.00781,0.96094,1.3913,1.8087,-0.83478,19:29.3
0.34766,0.01172,0.96484,1.18261,1.8087,-0.97391,19:29.3
0.34375,0.01172,0.96094,1.18261,1.73913,-0.55652,19:29.4
0.34375,0.01172,0.96094,1.32174,1.87826,-0.76522,19:29.4
0.34375,0.01172,0.95703,1.11304,1.94783,-0.83478,19:29.5
0.34375,0.01172,0.96094,1.18261,1.94783,-0.83478,19:29.5
0.33984,0.01172,0.96094,1.25217,2.22609,-0.76522,19:29.6
0.33984,0.01563,0.96094,1.32174,2.08696,-0.76522,19:29.6
0.34766,0.01172,0.96484,1.18261,1.73913,-0.76522,19:29.6
0.34375,0.01172,0.96484,1.32174,2.08696,-0.76522,19:29.7
0.34766,0.01172,0.96094,1.18261,1.87826,-0.69565,19:29.7
0.34375,0.01172,0.96094,1.25217,1.73913,-0.76522,19:29.8
0.33984,0.01172,0.96484,1.04348,1.94783,-0.90435,19:29.8
0.34766,0.01172,0.96094,1.25217,2.15652,-0.90435,19:29.9
0.33984,0.01563,0.96094,1.18261,1.94783,-0.69565,19:29.9
0.34375,0.01172,0.96484,1.46087,1.87826,-0.83478,19:29.9
0.34375,0.01563,0.96094,1.32174,1.8087,-0.62609,19:30.0
0.34375,0.00781,0.96484,1.25217,2.01739,-0.90435,19:30.0
0.34375,0.01172,0.96484,1.04348,1.87826,-0.62609,19:30.1
0.34375,0.01172,0.96094,1.32174,1.87826,-0.83478,19:30.1
0.34375,0.00781,0.96094,1.18261,1.6,-0.83478,19:30.2
0.34766,0.01172,0.96094,1.04348,1.87826,-0.69565,19:30.2
0.34375,0.01172,0.95703,1.18261,1.94783,-0.69565,19:30.2
0.34375,0.01563,0.96484,1.11304,1.87826,-0.62609,19:30.3
0.34375,0.00781,0.96875,1.53043,1.94783,-0.83478,19:30.3
0.34375,0.01172,0.96484,1.18261,1.87826,-0.90435,19:30.4
0.34375,0.01172,0.96484,1.04348,1.8087,-0.76522,19:30.4
0.34375,0.01172,0.96094,1.04348,1.8087,-0.83478,19:30.4
0.33984,0.01172,0.96094,1.25217,1.73913,-0.62609,19:30.5
0.34375,0.01172,0.96094,1.11304,1.8087,-0.62609,19:30.5
0.34375,0.01172,0.96094,1.18261,1.73913,-0.76522,19:30.6
0.34375,0.01172,0.96484,1.04348,2.01739,-0.90435,19:30.6
0.34766,0.01172,0.96094,1.18261,2.01739,-0.76522,19:30.7
0.34375,0.00781,0.96484,1.32174,1.66957,-0.76522,19:30.7
0.34375,0.01172,0.96484,1.04348,1.73913,-0.76522,19:30.7
0.34766,0.01563,0.96484,1.04348,1.94783,-0.90435,19:30.8
0.34375,0.01172,0.96094,1.32174,2.01739,-0.69565,19:30.8
0.33984,0.01172,0.95703,1.18261,1.94783,-0.83478,19:30.9
0.34375,0.01172,0.96484,1.32174,1.8087,-0.83478,19:30.9
0.34766,0.00781,0.96484,1.11304,2.08696,-0.76522,19:31.0
0.34375,0.01172,0.96484,1.18261,1.8087,-0.90435,19:31.0
0.34766,0.01563,0.96484,1.11304,1.87826,-0.69565,19:31.0
0.34375,0.01172,0.96484,1.25217,1.73913,-0.83478,19:31.1
0.34375,0.00781,0.96094,1.25217,1.73913,-0.83478,19:31.1
0.34375,0.01172,0.96484,1.32174,1.94783,-0.69565,19:31.2
0.33984,0.01563,0.95703,1.32174,1.8087,-0.97391,19:31.2
0.33984,0.01563,0.96094,1.04348,2.01739,-0.69565,19:31.3
0.34375,0.00781,0.96094,1.3913,1.73913,-0.62609,19:31.3
0.34375,0.01172,0.96094,1.3913,1.73913,-0.76522,19:31.3
0.34375,0.01172,0.96484,1.18261,1.73913,-0.69565,19:31.4
0.34375,0.01172,0.95703,1.18261,1.94783,-0.76522,19:31.4
0.34375,0.01172,0.96484,1.18261,1.87826,-0.69565,19:31.5
0.33984,0.01172,0.95703,1.25217,1.8087,-0.83478,19:31.5
0.34375,0.01172,0.96094,1.18261,1.94783,-0.90435,19:31.5
0.33984,0.01563,0.96094,1.3913,1.8087,-0.83478,19:31.6
0.33984,0.00781,0.96094,1.32174,1.73913,-0.55652,19:31.6
0.34766,0.01172,0.96484,1.3913,1.73913,-0.90435,19:31.7
0.34375,0.00781,0.96094,0.90435,1.94783,-0.83478,19:31.7
0.33594,0.01563,0.96484,1.25217,1.94783,-0.76522,19:31.8
0.33984,0.01172,0.96094,1.11304,1.8087,-1.11304,19:31.8
0.34766,0.01172,0.96094,1.18261,1.87826,-0.62609,19:31.8
0.34375,0.01563,0.96094,1.04348,1.94783,-0.83478,19:31.9
0.33984,0.01172,0.95703,1.11304,1.94783,-0.69565,19:31.9
0.34375,0.01172,0.96094,0.83478,1.8087,-0.97391,19:32.0
0.33984,0.01172,0.96094,1.32174,1.87826,-0.69565,19:32.0
0.34375,0.01563,0.96094,1.11304,2.01739,-0.83478,19:32.1
0.34766,0.01172,0.96484,1.32174,1.94783,-0.83478,19:32.1
0.34766,0.01172,0.96094,1.3913,1.73913,-0.76522,19:32.1
0.34766,0.01172,0.96094,1.53043,2.01739,-0.55652,19:32.2
0.34375,0.01563,0.96094,1.32174,1.8087,-0.62609,19:32.2
0.33984,0.01172,0.95703,1.25217,1.94783,-0.83478,19:32.3
0.35156,0.01172,0.96484,1.32174,1.94783,-0.76522,19:32.3
0.33984,0.01563,0.96875,1.11304,2.01739,-0.69565,19:32.3
0.34766,0.00781,0.96484,1.18261,1.87826,-0.69565,19:32.4
0.34375,0.01172,0.96094,1.11304,1.8087,-0.62609,19:32.4
0.34766,0.00781,0.96484,1.25217,1.6,-0.69565,19:32.5
0.33984,0.01172,0.96094,1.11304,1.73913,-0.83478,19:32.5
0.34375,0.01563,0.96484,1.32174,1.87826,-0.76522,19:32.6
0.34766,0.00781,0.96484,1.25217,1.87826,-0.69565,19:32.6
0.34375,0.01172,0.96484,1.6,1.73913,-0.69565,19:32.6
0.34375,0.01172,0.96094,1.25217,1.87826,-0.83478,19:32.7
0.34375,0.01172,0.96484,0.90435,1.87826,-0.83478,19:32.7
0.34375,0.01172,0.96094,1.04348,1.94783,-0.97391,19:32.8
0.34375,0.01172,0.95703,1.11304,1.8087,-0.97391,19:32.8
0.33984,0.01172,0.96094,1.18261,1.8087,-0.83478,19:32.9
0.34375,0.01172,0.96094,1.32174,1.87826,-0.83478,19:32.9
0.33984,0.01172,0.96094,1.18261,1.94783,-0.55652,19:32.9
0.34375,0.01172,0.96484,1.32174,1.94783,-0.76522,19:33.0
0.34375,0.01563,0.96484,1.32174,1.8087,-0.76522,19:33.0
0.33984,0.01953,0.96484,1.18261,1.8087,-0.76522,19:33.1
0.34375,0.01563,0.96094,1.18261,1.94783,-0.83478,19:33.1
0.34375,0.00781,0.96094,0.97391,1.8087,-0.48696,19:33.2
0.33984,0.01563,0.95703,1.32174,1.66957,-0.83478,19:33.2
0.34766,0.01172,0.96484,1.18261,2.01739,-0.90435,19:33.2
0.34375,0.01172,0.96094,1.18261,2.08696,-0.97391,19:33.3
0.34375,0.01172,0.96094,1.11304,1.87826,-0.69565,19:33.3
0.34375,0.01172,0.96094,1.32174,2.01739,-0.76522,19:33.4
0.33594,0.01563,0.95313,1.04348,1.94783,-0.83478,19:33.4
0.34375,0.01172,0.96094,1.18261,1.8087,-0.90435,19:33.4
0.33984,0.01172,0.95703,1.18261,1.87826,-0.69565,19:33.5
0.34766,0.01172,0.96484,1.18261,1.94783,-0.76522,19:33.5
0.34375,0.00781,0.95703,1.18261,1.87826,-0.90435,19:33.6
0.34375,0.00781,0.96094,1.04348,2.01739,-0.69565,19:33.6
0.34375,0.01172,0.96484,1.25217,1.8087,-0.83478,19:33.7
0.34766,0.00781,0.96484,1.11304,1.73913,-0.62609,19:33.7
0.34375,0.01172,0.96094,1.32174,1.66957,-0.62609,19:33.7
0.34766,0.01172,0.96094,1.3913,1.8087,-0.76522,19:33.8
0.33984,0.01563,0.95703,1.3913,1.8087,-0.76522,19:33.8
0.34375,0.00781,0.96094,0.97391,1.8087,-0.62609,19:33.9
0.34375,0.01172,0.96094,1.32174,1.8087,-0.69565,19:33.9
0.33984,0.01172,0.96094,1.32174,1.94783,-0.69565,19:34.0
0.33984,0.01172,0.96094,1.32174,1.87826,-0.83478,19:34.0
0.33984,0.01172,0.95703,1.25217,1.87826,-0.83478,19:34.0
0.33984,0.01172,0.96094,1.46087,2.01739,-0.90435,19:34.1
0.34375,0.01172,0.96094,1.18261,1.87826,-0.90435,19:34.1
0.34375,0.01172,0.96094,1.25217,1.73913,-0.69565,19:34.2
0.34766,0.00781,0.95703,1.25217,1.87826,-0.76522,19:34.2
0.34766,0.00781,0.96094,1.46087,1.94783,-0.83478,19:34.3
0.34766,0.01563,0.96484,0.97391,1.8087,-0.69565,19:34.3
0.34375,0.01172,0.96094,1.25217,1.8087,-0.76522,19:34.3
0.34375,0.01563,0.95703,1.25217,1.8087,-0.69565,19:34.4
0.34375,0.00781,0.96484,1.32174,1.66957,-0.62609,19:34.4
0.34375,0.00781,0.96094,1.11304,2.01739,-0.69565,19:34.5
0.33984,0.00781,0.95703,1.25217,2.08696,-0.83478,19:34.5
0.34766,0.01172,0.95703,1.11304,2.01739,-0.90435,19:34.5
0.33984,0.01563,0.96484,1.32174,1.8087,-0.97391,19:34.6
0.34375,0.01563,0.96094,1.18261,1.6,-0.90435,19:34.6
0.34375,0.01172,0.96094,1.11304,1.87826,-0.83478,19:34.7
0.34375,0.01172,0.96094,1.3913,1.87826,-1.04348,19:34.7
0.34375,0.01172,0.96094,0.97391,1.73913,-0.90435,19:34.8
0.33984,0.01172,0.96484,1.18261,1.66957,-0.55652,19:34.8
0.34766,0.01172,0.96484,0.90435,1.8087,-0.83478,19:34.8
0.34766,0.00781,0.96484,1.32174,1.87826,-0.83478,19:34.9
0.34766,0.01172,0.96094,1.25217,2.08696,-0.55652,19:34.9
0.34375,0.01172,0.95703,1.04348,1.73913,-0.76522,19:35.0
0.34375,0.01172,0.95703,1.32174,1.87826,-0.76522,19:35.0
0.33984,0.01172,0.95703,1.25217,1.73913,-0.69565,19:35.1
