_id;text;B;T;C
1311994223986647041;“ANTIFA is an ideology, not an organization.” @JoeBiden Not a good look guy.;-1;0;Ángela
1311802556855713793;@JoeBiden #CluelessJoe;-1;0;Ángela
1312034939731353600;@JoeBiden Can’t you run on something else besides blaming the pandemic that is affecting the entire world on our president??? So stupid.;-1;0;Ángela
1311628192592080898;"@YeniceriD @Sagi21asu @JoeBiden https://t.co/lz5VOkS90G
https://t.co/OEaSuumQTK
https://t.co/SvTf649jMA";0;0;Ángela
1311697973848412167;@JoeBiden https://t.co/PCszHEjfTM;0;0;Ángela
1311408605414002689;@JoeBiden Like you did Antifa?;0;0;Ángela
1312057282864328704;@bullyboy1000 @Kenny_Sowellfan @JoeBiden Trump attacked the fact he is a criminal.;0;0;Ángela
1312131065683738625;"@_karimelk @gnuseibeh @JoeBiden Guess you don't know Indonesians are muslim

That's OK don't expect madarsa chhaap to know that

Egyptian Christian and Moroccan Jews say that so the other person does not find out their religion and kill them";0;0;Ángela
1312020554589892610;@JoeBiden I’m a Trump fan but this was classy sir.;0;0;Ángela
1313239569626730496;@JoeBiden He won't !!! @JoeBiden do whatever you must to win and bring the pride back for the military.;1;0;Ángela
1312771535216705537;@MomsSafe @JoeBiden https://t.co/ELZIRYr4Ox;0;0;Ángela
1312435384832405504;@BrentScher @DonaldJTrumpJr @JoeBiden Do not weep for the bomb maker when he is caught in his own explosion. Trump mocked, ridiculed and defied the science and experts. He deserves no sympathy, he has shown none for the over 200k already dead. I wish him no ill will, but will not shed a single tear.;0;-1;Ángela
1312509612583600128;@JoeBiden @DrBiden Think of how much we'll save on the Secret Service with Jill Biden on the job.;0;0;Ángela
1312485365840707585;"@Jbird81509206 @Pat_Bojanglez @HKrassenstein @JoeBiden Don't forget THIS. But but but Trump is a racist ????
https://t.co/PxN0reiILB";-1;0;Ángela
1311132422000521217;@DavidJHarrisJr @JoeBiden Absolutely;0;0;Ángela
1311095877478633478;@JoeBiden But Don gets 2 scoops?;0;0;Ángela
1312147142052515841;@jmartNYT @DavidBegnaud @JoeBiden They went low....Time to go High! For Now;0;0;Ángela
1311364929291776001;@JoeBiden https://t.co/9FjeULkl5R;-1;0;Ángela
1311723558603755520;@ajr1960salsa5 @JoeBiden @POTUS your response doesn’t even make sense. stop acting as though the left is any worse than the right. the issue is that the president called out literal citizens of this country. if Biden had done the right would be in uproar.;0;0;Ángela
1312343627050475522;@ThewatcherD @jrgaillot @JoeBiden Exactly;0;0;Ángela
1311153368937779200;@KellyannePolls @JoeBiden @AOC @EdMarkey Cant wait to read your tell all.;0;0;Ángela
1312778917003091970;@JoeBiden Absolutely Trump 2020!!!!;0;1;Ángela
1311766028687474692;@TherealMcKay3 @koan4u @JoeBiden So you're pretty close with both couples?;0;0;Ángela
1312380354779590658;@TFastlanez @BobSmith4152 @benigma2017 @joeflex73 @JoeBiden Spend all your time crying about WHY the democrats didn't do something. When will you be old enough to VOTE?;0;0;Ángela
1311058522105208833;@eril2030 @Cscarb99 @UnitedAsOne2020 @realTylerZed @JoeBiden You do realise govs outside your corrupt country also found evidence Russia hacked your election. Do you understand there is more than one country in the world? Also barely 20% of ur pop voted for the cunt the first time around, so where this 75% come from? FACTS MATTER ??;0;0;Ángela
1312499604311564288;@HumbleSatBoy @mainmichael13 @0xfedbeef @JoeBiden I take from your multi panel response very little. You insist that Harris isn’t black despite having gone to HBCU,  despite becoming an AKA  member and identifying as black. Your other point is that blackness is a shallow category that nevertheless reduces the human;0;0;Ángela
1312808699807911936;@JoeBiden I will vote for Trump.  !!!!!!;0;1;Ángela
1313206321219420160;@Patriot4Libert1 @SixofB @takesoftruth @JoeBiden You do realize founder and leader are two different words, don’t you?;0;0;Ángela
1311442777511653376;@Jillbiden46 @PrincessBravato @JoeBiden ??;0;0;Ángela
1311327788989853696;YES! My husband has struggled with a stutter and I know how difficult it must be for @JoeBiden to get up on that stage and fight for the American people. #BidenHarris2020 #Debates2020;1;0;Ángela
1311718993649115137;@amyvan96 @JoeBiden ugh queen ily ??????;0;0;Ángela
1312429986566025216;@kentrumpster1 @JoeBiden So while we are on the subject of children do you also believe the children in cages deserve to be reunited with their families or are you just pro fetus because you can’t be pro life if all the kids don’t matter!!!;0;0;Ángela
1311810403848970241;"@JoeBiden It’s all about integrity folks ; watch these videos and judge for yourself before you vote 

https://t.co/c3v3WfcdjQ

Cheater father crook  son. It’s no wonder 

https://t.co/zIpJcsENtF";-1;0;Ángela
1312115212196040704;@JoeBiden LIED to #america when he said he no longer supports the #newgreendeal, which was already presented and denied by senate. #Biden2020 https://t.co/6z7ENZZyYt;-1;0;Ángela
1312352026442039296;@JoeBiden What??;0;0;Ángela
1312431887173005312;@JoeBiden;0;0;Ángela
1311089450353676288;@artnthesoul @Watsdecraicjmac @real_defender @JoeBiden Remind me. Who said we took over the airports during the revolutionary war?;0;0;Ángela
1312056548928098305;@JoeBiden You are a good man Joe!;1;0;Ángela
1312074811515043840;@JoeBiden Stay well Mr. Biden. Our country needs you.;1;0;Ángela
1312372452798992384;"@tonikuehl12 @truth @JoeBiden I agree he has fulfilled placing judges, maybe cut red tape which helped encourage business. But he has massively increased the national debt &amp; cancelled P44 regulations that protected USA from companies that have few scruples &amp; would irreversibly damage the ecosystem for profit?";0;0;Ángela
1312168981747253249;@JoeBiden A USA moment please. America is a continent with many many countries.;0;0;Ángela
1311259156322684936;@cheddarkitty @nytimes @DNC @JoeBiden ??A threat to Democracy.;0;0;Ángela
1311270562011009029;@JoeBiden A man didn’t answer any questions who lied about his son taking 3.5 million from Russia who lied about unmasking Flynn who lied about everything This is you a joe;-1;0;Ángela
1311124842574471168;@rolandsmartin @JoeBiden Agree and Noah Trevor should've been the Moderator.;0;0;Ángela
1311330851649593344;"@Hoosiers1986 @StarryKnight47 @JoeBiden Lied his ass off &amp; Wallace saved his ass several times";0;0;Ángela
1312097686896730114;@kawlijah @ThePubliusUSA @DonnaBe21862799 @JoeBiden #ThoughtsAndPrayers for the #TrumpVirus;0;0;Ángela
1312064355253522434;"@DavidCa51544748 @YiddishSteel @JoeBiden Trump:

-First Step Act
-FUTURE Act
-Executive Order 13779
-Opportunity Zones

Biden:

-Mass Incarceration";0;0;Ángela
1311193739516350464;"@penielsz @JoeBiden Why doesn't your God stop those people himself?
Are you someone who believes your God has a plan for us all?
If so then surely its plan is for those people to be gay / bi / whatever they are?

If you believe in something all controlling then those people come under that control.";0;0;Ángela
1311116844204462086;@JoeBiden neva seen u by no flagpoles or plots;0;0;Ángela
1312428261490728961;@meenaharris @JoeBiden @KamalaHarris Please please please keep them safe.;1;0;Ángela
1312050005893578753;@Greg98071572 @ConservBlue2020 @JoeBiden Jesus...the mask is less effective at  stopping virus particles in the air, but it does stop virus-carrying particles in your breath from escaping into the air. That’s why they say that the mask is most effective for protecting others from you. That’s been known for a long time.;0;0;Ángela
1312559565892972545;"Belle Isle Detroit Michigan did this to honor those lost

OMG ??????

@JoeBiden
@SpeakerPelosi";0;0;Ángela
1311305739068030976;"@JoeBiden @DrBiden Why don't you do a cross country tour by train? It would be a great publicity moment for Amtrak while showing America how beautiful our country is &amp; that we must preserve it.";0;0;Ángela
1312267555969654784;@JoeBiden Can you BE more of a CUCK right now?;-1;0;Ángela
1311380063506493440;"@JoeBiden Why didn’t you answer about packing the court Joe? 
ANTIFA IS JUST AN IDEA?
How about naming a Law Enforcement Agency that supports you?  ??";-1;0;Ángela
1311116326568591363;Where does syphilis brain get the idea that @JoeBiden wanted to stay open? Where!;0;0;Ángela
1311257619886206976;@theNakahat @Lucaswebb105 @JoeBiden You didn't like your tweet this time?;0;0;Ángela
1312694900752871425;@JoeBiden of course ,no.;0;0;Ángela
1312887198761377793;"@JoeBiden People get paid what their labor/skill is worth to the marketplace 

A black doctor makes more than a white cashier for example ... 

Stop making everything about race";-1;0;Ángela
1311507949949460480;@JoeBiden If you dont repudiate for me, an American citizen in Florida, the extinction of ALL Jewish communities in lands of perpetual love then you ARE a raging anti semite and racist. Right now if you dont do it. Since that's how it obviously works.;0;0;Ángela
1312053419658575880;@BuzzPatterson @JoeBiden Quit acting like a child online you’re running for fuckin Congress. Trump ain’t denounce the proud boys Biden ain’t owe nobody an apology he never even insinuated he wished death upon him. Shame on you for casting that on anyone. Using headlines to trap candidates. U a bitch sir;0;0;Ángela
1311770876153491456;@JoeBiden;0;0;Ángela
1312443784009973760;@ProjectLincoln @JoeBiden;0;0;Ángela
1311524288130740225;"@HillaryClinton @JoeBiden fR@Ž???dR?P. 

we know.

fuck you.";-1;0;Ángela
1312308720123228161;@JoeBiden No shit dumbass doublespeak bastard;-1;0;Ángela
1311074456022941703;Go get him @JoeBiden! #grabTrumpByThePussy #Debates2020  #DebateTuesday;1;0;Ángela
1311996891912175617;That being said, I’m praying for @JoeBiden . He was in the presence of a lot of hot air droplets there other night.;1;0;Ángela
1312671931737477121;@Ofnoimportance @nancylangeboca @JoeBiden Trump honestly needs to just shut up, and drown in his debt. Time to move on.;0;-1;Ángela
1312586357135437824;@JennaForTruth @JoeBiden I agree. And I’m also really trying to avoid Karma. ??;0;0;Ángela
1312426291086479363;@StevenNeville1 @FirearmsPB @CSBence @JoeSilverman7 @KurtSchlichter @JoeBiden @KamalaHarris You can hope you don't have to but you must be willing to.;0;0;Ángela
1312606521474207744;@JoeBiden https://t.co/QAjYBe9tMi;-1;0;Ángela
1312170112036683778;@JoeBiden I’m so glad that you “wear the biggest mask” that Trump has ever seen. ?? #JoeBidenKamalaHarris2020;1;0;Ángela
1311686326757085188;@amyklobuchar @JoeBiden should condemn ANTIFA and the BLM organization! Fair is fair! American Citizens can’t wait to vote against Democratic tyranny, hatred, lies, and race wars! We reject critical race theory! We reject ballot harvesting too!! VOTE RED AND IN PERSON AMERICA!!;0;0;Ángela
1314218318807666689;"@JoeBiden and @KamalaHarris should still hold a debate against one another if the disease-laden occupant of the White House is dead set on stomping his feet in the ground because he can’t infect more people &amp; scream at them in person and make himself the laughing stock of the ??";0;0;Ángela
1313898550389092352;@DemDifference @Hereforthecom14 @dougbusch @BarackObama @JoeBiden Help me understand this graph. From the look of it the first obama years weren’t great either, falling bellow to peak covid levels. It picked up after that and trump seemed to follow the trend. This looks like a non factor. https://t.co/C8ZkltRzPg;-1;0;Ángela
1313285288295358465;@JoeBiden You got a LOT of women on your side tonight.;1;0;Ángela
1313724672811429889;"@JoeBiden If you don't have to during a town hall a few days ago, neither do we..
Mr.""Rules for thee, but not for me"".
FOH
#Trump2020LandslideVictory https://t.co/DBtFoOmam7";-1;1;Ángela
1316464569884143616;"Obviously, I will be watching @JoeBiden’s town hall.
Let’s give dumpster and #nbc the lowest ratings ever!
#NBCIsTrumpsAccomplice #NBCboycott #NBCBlackout 
#townhall #BidenTownHall #ABC #ABCNews";0;0;Ángela
1314019579501465603;@cenkuygur @JoeBiden Sad smh;0;0;Ángela
1313790624211054593;As Biden Takes Double-Digit Lead Nationally, Campaign Expands to Red States #Biden ?@JoeBiden?  https://t.co/lCHn7MxpBs;0;0;Ángela
1313729831276810242;@ADunlapAF @living_gurl @Tommy__Steele @B_J_Turner @shofey @JoeBiden You're making excuses as to why you shouldn't wear your mask all through flu season. Can you hear how hypocritical you're being? ??;0;0;Ángela
1313651933119422466;@mumblueprint @JoeBiden @Fuzzy_Fuzzbutt He’s been saying it to all but the top  1% since he was elected;0;0;Ángela
1314302006132183041;@JoeBiden @KamalaHarris She is embarassing. She cannot stop laughing even when she has to talk about dead people?????. She is aggressive and rude. She doesn’t answer any question. She is unfit at all.;-1;0;Ángela
1314023521891225600;@seanspicer @KamalaHarris @JoeBiden Donald Trumps America is Golfing at the taxpayers' expense and Charlottesville...But, what would you know about that?;0;0;Ángela
1314018036005974016;@HillaryClinton @JoeBiden And now Trump is shutting you down!  Greatest show on earth!;-1;0;Ángela
1316260949188325377;@JoeBiden That’s nothing but slogan Joe.  Public office for 74 yrs Joe,and nothing to show for!  I’m Voting for  President Trump. He’s a fantastic President!??????;-1;1;Ángela
1314010107265441792;"@KamalaHarris On Jan 31 Trump shut down travel to protect us from Covid.... and on Feb 1 @joebiden called him racist...
And you still didnt answer the question on what you would have done differently ?????????????? https://t.co/VkAAgBz7WY";-1;0;Ángela
1313773714736021505;@TheRealTon168 @thebored_gamer @amuse @JoeBiden You’re totally right and I feel Biden and Trump to not being as clean as they say;-1;-1;Ángela
1316484313127555076;Y’all — I think my grandmother is exited to vote for @JoeBiden https://t.co/us5lOu4qth;1;0;Ángela
1313904217052991494;@JoeBiden @itpartytime Biden and KKK grand wizard! https://t.co/53aFtqAJI6;-1;0;Ángela
1316030678526357505;@JoeBiden Will you pack the court?;-1;0;Ángela
